n,X,d,Md_weight,discrepancy,contribution
914,837224,30,-3,-4.059840e+00,1.217952e+01
914,837224,31,-4,3.157864e+00,-1.263146e+01
914,837224,33,-3,-3.668341e+00,1.100502e+01
914,837224,34,-2,-3.723427e+00,7.446854e+00
914,837224,44,-3,-9.977275e+00,2.993182e+01
914,837224,51,-2,-5.589679e+00,1.117936e+01
914,837224,54,-3,4.745979e+00,-1.423794e+01
914,837224,56,-2,3.718705e+00,-7.437410e+00
914,837224,71,-3,-2.399387e+00,7.198162e+00
914,837224,79,-4,-3.251673e+00,1.300669e+01
914,837224,81,-4,2.359601e+00,-9.438406e+00
914,837224,83,-4,-3.133645e+00,1.253458e+01
914,837224,104,-2,-3.566379e+00,7.132758e+00
914,837224,110,-5,3.275660e+00,-1.637830e+01
914,837224,111,-4,3.491977e+00,-1.396791e+01
914,837224,113,-5,-3.298409e+00,1.649205e+01
914,837224,131,-3,2.405628e+00,-7.216883e+00
914,837224,140,-4,-2.946753e+00,1.178701e+01
914,837224,174,-4,1.814478e+00,-7.257913e+00
914,837224,194,-5,-1.629283e+00,8.146417e+00
914,837224,196,-6,1.367484e+00,-8.204902e+00
914,837224,197,-7,1.485621e+00,-1.039935e+01
914,837224,199,-8,-1.517380e+00,1.213904e+01
914,837224,200,-8,-1.518895e+00,1.215116e+01
914,837224,202,-6,1.598174e+00,-9.589047e+00
1114,1243224,1,1,-5.941804e+01,-5.941804e+01
1114,1243224,3,-1,-1.273067e+01,1.273067e+01
1114,1243224,4,-1,-2.742672e+01,2.742672e+01
1114,1243224,5,-2,1.049825e+01,-2.099649e+01
1114,1243224,7,-2,-2.362938e+01,4.725876e+01
1114,1243224,11,-2,-9.429367e+00,1.885873e+01
1114,1243224,12,-2,-1.151507e+01,2.303013e+01
1114,1243224,13,-3,2.144719e+01,-6.434157e+01
1114,1243224,14,-2,-1.812589e+01,3.625179e+01
1114,1243224,17,-2,5.401660e+00,-1.080332e+01
1114,1243224,19,-3,-8.661587e+00,2.598476e+01
1114,1243224,20,-3,-5.766709e+00,1.730013e+01
1114,1243224,21,-2,8.596129e+00,-1.719226e+01
1114,1243224,29,-2,1.480950e+01,-2.961900e+01
1114,1243224,30,-3,-3.851361e+00,1.155408e+01
1114,1243224,32,-4,-9.541223e+00,3.816489e+01
1114,1243224,33,-3,7.695225e+00,-2.308568e+01
1114,1243224,43,-3,5.968398e+00,-1.790520e+01
1114,1243224,45,-3,-7.831659e+00,2.349498e+01
1114,1243224,47,-3,3.834661e+00,-1.150398e+01
1114,1243224,50,-3,-5.262860e+00,1.578858e+01
1114,1243224,55,-2,-5.331882e+00,1.066376e+01
1114,1243224,71,-3,4.111523e+00,-1.233457e+01
1114,1243224,74,-3,-3.039493e+00,9.118479e+00
1114,1243224,76,-3,-4.967976e+00,1.490393e+01
1114,1243224,79,-4,2.601310e+00,-1.040524e+01
1114,1243224,84,-4,4.868351e+00,-1.947340e+01
1114,1243224,117,-5,-2.712177e+00,1.356089e+01
1114,1243224,119,-3,-3.405513e+00,1.021654e+01
1114,1243224,131,-3,3.134749e+00,-9.404248e+00
1114,1243224,189,-3,3.131416e+00,-9.394247e+00
1114,1243224,191,-5,-1.873176e+00,9.365882e+00
1114,1243224,193,-6,-1.763741e+00,1.058244e+01
1114,1243224,195,-6,2.231821e+00,-1.339093e+01
1114,1243224,198,-7,1.454036e+00,-1.017825e+01
1114,1243224,201,-7,-1.552043e+00,1.086430e+01
1114,1243224,221,5,-1.895948e+00,-9.479742e+00
1114,1243224,288,-7,-1.792469e+00,1.254728e+01
1114,1243224,293,-8,2.203863e+00,-1.763090e+01
1114,1243224,296,-7,-1.798334e+00,1.258834e+01
1314,1729224,1,1,-5.372220e+01,-5.372220e+01
1314,1729224,3,-1,-1.144888e+01,1.144888e+01
1314,1729224,4,-1,-1.855290e+01,1.855290e+01
1314,1729224,5,-2,1.792284e+01,-3.584568e+01
1314,1729224,6,-1,-1.876962e+01,1.876962e+01
1314,1729224,9,-2,5.917759e+00,-1.183552e+01
1314,1729224,10,-1,-1.251317e+01,1.251317e+01
1314,1729224,14,-2,7.551133e+00,-1.510227e+01
1314,1729224,17,-2,-9.321279e+00,1.864256e+01
1314,1729224,18,-2,1.318611e+01,-2.637222e+01
1314,1729224,19,-3,-4.357793e+00,1.307338e+01
1314,1729224,20,-3,-4.947586e+00,1.484276e+01
1314,1729224,21,-2,5.630997e+00,-1.126199e+01
1314,1729224,26,-1,-1.016575e+01,1.016575e+01
1314,1729224,29,-2,8.927263e+00,-1.785453e+01
1314,1729224,30,-3,9.161022e+00,-2.748307e+01
1314,1729224,31,-4,-5.712031e+00,2.284813e+01
1314,1729224,33,-3,3.995968e+00,-1.198790e+01
1314,1729224,42,-2,-7.259987e+00,1.451997e+01
1314,1729224,45,-3,-1.027511e+01,3.082534e+01
1314,1729224,46,-2,5.076946e+00,-1.015389e+01
1314,1729224,51,-2,5.438033e+00,-1.087607e+01
1314,1729224,53,-3,9.831058e+00,-2.949317e+01
1314,1729224,54,-3,-7.150329e+00,2.145099e+01
1314,1729224,80,-4,4.232921e+00,-1.693168e+01
1314,1729224,113,-5,2.087096e+00,-1.043548e+01
1314,1729224,115,-5,-2.418072e+00,1.209036e+01
1314,1729224,117,-5,2.974718e+00,-1.487359e+01
1314,1729224,118,-4,3.171811e+00,-1.268725e+01
1314,1729224,121,-3,-4.338908e+00,1.301672e+01
1314,1729224,180,-3,-3.781369e+00,1.134411e+01
1314,1729224,194,-5,-3.059014e+00,1.529507e+01
1314,1729224,195,-6,2.048170e+00,-1.228902e+01
1314,1729224,199,-8,1.257702e+00,-1.006162e+01
1314,1729224,203,-5,-2.642183e+00,1.321092e+01
1314,1729224,290,-8,-1.301104e+00,1.040883e+01
1314,1729224,292,-7,-1.418058e+00,9.926408e+00
1314,1729224,293,-8,-1.303834e+00,1.043067e+01
1314,1729224,294,-8,1.695263e+00,-1.356210e+01
1314,1729224,295,-7,2.694356e+00,-1.886049e+01
1514,2295224,3,-1,-1.880861e+01,1.880861e+01
1514,2295224,6,-1,-3.728048e+01,3.728048e+01
1514,2295224,7,-2,1.316198e+01,-2.632396e+01
1514,2295224,9,-2,-7.063493e+00,1.412699e+01
1514,2295224,13,-3,-8.011872e+00,2.403562e+01
1514,2295224,14,-2,-1.587620e+01,3.175240e+01
1514,2295224,15,-1,1.481411e+01,-1.481411e+01
1514,2295224,20,-3,-6.051228e+00,1.815368e+01
1514,2295224,23,-2,-8.889304e+00,1.777861e+01
1514,2295224,24,-2,1.579303e+01,-3.158607e+01
1514,2295224,31,-4,-3.670852e+00,1.468341e+01
1514,2295224,32,-4,3.378889e+00,-1.351555e+01
1514,2295224,33,-3,-5.745469e+00,1.723641e+01
1514,2295224,37,-2,-6.156387e+00,1.231277e+01
1514,2295224,50,-3,-4.920491e+00,1.476147e+01
1514,2295224,53,-3,-4.187079e+00,1.256124e+01
1514,2295224,54,-3,1.040558e+01,-3.121675e+01
1514,2295224,73,-4,2.933537e+00,-1.173415e+01
1514,2295224,80,-4,5.490711e+00,-2.196285e+01
1514,2295224,82,-3,4.069124e+00,-1.220737e+01
1514,2295224,83,-4,-4.187007e+00,1.674803e+01
1514,2295224,84,-4,-3.538931e+00,1.415573e+01
1514,2295224,85,-3,4.209130e+00,-1.262739e+01
1514,2295224,111,-4,-3.525391e+00,1.410156e+01
1514,2295224,114,-6,4.333504e+00,-2.600102e+01
1514,2295224,116,-5,-3.090652e+00,1.545326e+01
1514,2295224,117,-5,3.198224e+00,-1.599112e+01
1514,2295224,121,-3,-5.741776e+00,1.722533e+01
1514,2295224,140,-4,-2.957377e+00,1.182951e+01
1514,2295224,192,-5,2.394574e+00,-1.197287e+01
1514,2295224,194,-5,3.493955e+00,-1.746978e+01
1514,2295224,195,-6,-2.402899e+00,1.441739e+01
1514,2295224,198,-7,-2.306437e+00,1.614506e+01
1514,2295224,287,-7,-2.116281e+00,1.481397e+01
1514,2295224,291,-7,1.990388e+00,-1.393272e+01
1514,2295224,585,6,2.153948e+00,1.292369e+01
1514,2295224,662,-10,1.263820e+00,-1.263820e+01
1514,2295224,663,-11,1.386397e+00,-1.525037e+01
1514,2295224,680,-11,1.384495e+00,-1.522944e+01
1514,2295224,689,-9,1.383498e+00,-1.245148e+01
1714,2941224,1,1,-3.686327e+01,-3.686327e+01
1714,2941224,3,-1,-3.332187e+01,3.332187e+01
1714,2941224,4,-1,-2.552502e+01,2.552502e+01
1714,2941224,5,-2,1.964250e+01,-3.928500e+01
1714,2941224,7,-2,-3.275845e+01,6.551689e+01
1714,2941224,9,-2,2.463684e+01,-4.927367e+01
1714,2941224,10,-1,-1.340241e+01,1.340241e+01
1714,2941224,11,-2,-7.213641e+00,1.442728e+01
1714,2941224,12,-2,-8.183818e+00,1.636764e+01
1714,2941224,17,-2,-8.817104e+00,1.763421e+01
1714,2941224,18,-2,-1.103378e+01,2.206756e+01
1714,2941224,19,-3,1.291346e+01,-3.874039e+01
1714,2941224,20,-3,-7.756661e+00,2.326998e+01
1714,2941224,24,-2,9.796657e+00,-1.959331e+01
1714,2941224,25,-2,-7.127510e+00,1.425502e+01
1714,2941224,31,-4,1.092470e+01,-4.369880e+01
1714,2941224,33,-3,-7.344168e+00,2.203251e+01
1714,2941224,42,-2,-9.165007e+00,1.833001e+01
1714,2941224,45,-3,-1.028717e+01,3.086150e+01
1714,2941224,46,-2,5.978408e+00,-1.195682e+01
1714,2941224,48,-3,-7.594618e+00,2.278385e+01
1714,2941224,52,-2,6.319357e+00,-1.263871e+01
1714,2941224,67,-2,-6.380597e+00,1.276119e+01
1714,2941224,72,-3,-5.776542e+00,1.732963e+01
1714,2941224,77,-2,-7.376724e+00,1.475345e+01
1714,2941224,82,-3,-4.215266e+00,1.264580e+01
1714,2941224,105,-3,4.207729e+00,-1.262319e+01
1714,2941224,110,-5,2.347784e+00,-1.173892e+01
1714,2941224,114,-6,3.840712e+00,-2.304427e+01
1714,2941224,115,-5,-3.685439e+00,1.842719e+01
1714,2941224,175,-4,-3.766971e+00,1.506788e+01
1714,2941224,186,-4,4.206194e+00,-1.682478e+01
1714,2941224,192,-5,2.800046e+00,-1.400023e+01
1714,2941224,196,-6,-1.905411e+00,1.143247e+01
1714,2941224,199,-8,4.290480e+00,-3.432384e+01
1714,2941224,226,4,2.876398e+00,1.150559e+01
1714,2941224,294,-8,-2.692025e+00,2.153620e+01
1714,2941224,659,-10,1.166944e+00,-1.166944e+01
1714,2941224,688,-10,1.162651e+00,-1.162651e+01
1714,2941224,693,-9,1.281657e+00,-1.153491e+01
1914,3667224,1,1,-7.614866e+01,-7.614866e+01
1914,3667224,5,-2,-1.789157e+01,3.578315e+01
1914,3667224,7,-2,1.645797e+01,-3.291595e+01
1914,3667224,8,-2,1.226118e+01,-2.452236e+01
1914,3667224,9,-2,-4.105577e+01,8.211155e+01
1914,3667224,11,-2,1.797502e+01,-3.595004e+01
1914,3667224,12,-2,-1.912074e+01,3.824149e+01
1914,3667224,13,-3,1.972131e+01,-5.916393e+01
1914,3667224,14,-2,-1.158021e+01,2.316042e+01
1914,3667224,18,-2,-1.509583e+01,3.019165e+01
1914,3667224,19,-3,1.243816e+01,-3.731448e+01
1914,3667224,23,-2,-1.251336e+01,2.502673e+01
1914,3667224,24,-2,1.101831e+01,-2.203662e+01
1914,3667224,25,-2,-7.968657e+00,1.593731e+01
1914,3667224,31,-4,6.073226e+00,-2.429291e+01
1914,3667224,32,-4,-9.438374e+00,3.775350e+01
1914,3667224,34,-2,-8.283080e+00,1.656616e+01
1914,3667224,37,-2,-7.052349e+00,1.410470e+01
1914,3667224,53,-3,-8.039317e+00,2.411795e+01
1914,3667224,54,-3,6.906903e+00,-2.072071e+01
1914,3667224,72,-3,-5.442382e+00,1.632714e+01
1914,3667224,79,-4,-5.007692e+00,2.003077e+01
1914,3667224,84,-4,-5.135418e+00,2.054167e+01
1914,3667224,90,-2,-8.131628e+00,1.626326e+01
1914,3667224,109,-4,7.630657e+00,-3.052263e+01
1914,3667224,113,-5,5.551666e+00,-2.775833e+01
1914,3667224,116,-5,-4.165736e+00,2.082868e+01
1914,3667224,117,-5,6.392440e+00,-3.196220e+01
1914,3667224,182,-5,2.898056e+00,-1.449028e+01
1914,3667224,186,-4,-4.721699e+00,1.888680e+01
1914,3667224,188,-3,5.570499e+00,-1.671150e+01
1914,3667224,191,-5,-3.141930e+00,1.570965e+01
1914,3667224,194,-5,-5.853212e+00,2.926606e+01
1914,3667224,196,-6,-2.660097e+00,1.596058e+01
1914,3667224,197,-7,-2.563348e+00,1.794344e+01
1914,3667224,465,-7,2.105167e+00,-1.473617e+01
1914,3667224,648,-7,2.958358e+00,-2.070851e+01
1914,3667224,673,-11,1.953776e+00,-2.149153e+01
1914,3667224,1091,-10,1.630521e+00,-1.630521e+01
1914,3667224,1125,-12,1.629113e+00,-1.954936e+01
2114,4473224,1,1,-5.919098e+01,-5.919098e+01
2114,4473224,4,-1,-2.340503e+01,2.340503e+01
2114,4473224,5,-2,3.680039e+01,-7.360077e+01
2114,4473224,8,-2,-1.718899e+01,3.437797e+01
2114,4473224,10,-1,1.917814e+01,-1.917814e+01
2114,4473224,11,-2,-8.527694e+00,1.705539e+01
2114,4473224,12,-2,-1.905097e+01,3.810194e+01
2114,4473224,14,-2,1.977251e+01,-3.954502e+01
2114,4473224,15,-1,-1.831008e+01,1.831008e+01
2114,4473224,17,-2,-1.694086e+01,3.388172e+01
2114,4473224,24,-2,1.357876e+01,-2.715752e+01
2114,4473224,29,-2,1.096621e+01,-2.193242e+01
2114,4473224,31,-4,-7.062682e+00,2.825073e+01
2114,4473224,32,-4,8.005036e+00,-3.202014e+01
2114,4473224,48,-3,7.626938e+00,-2.288081e+01
2114,4473224,50,-3,-8.971465e+00,2.691439e+01
2114,4473224,53,-3,-8.903617e+00,2.671085e+01
2114,4473224,73,-4,-6.251694e+00,2.500677e+01
2114,4473224,74,-3,-5.253810e+00,1.576143e+01
2114,4473224,75,-3,7.659255e+00,-2.297777e+01
2114,4473224,78,-3,8.701978e+00,-2.610593e+01
2114,4473224,110,-5,-5.500283e+00,2.750141e+01
2114,4473224,114,-6,2.748167e+00,-1.648900e+01
2114,4473224,115,-5,3.289587e+00,-1.644794e+01
2114,4473224,116,-5,-4.262638e+00,2.131319e+01
2114,4473224,117,-5,-4.719117e+00,2.359558e+01
2114,4473224,119,-3,5.181299e+00,-1.554390e+01
2114,4473224,121,-3,5.180454e+00,-1.554136e+01
2114,4473224,138,-3,5.558916e+00,-1.667675e+01
2114,4473224,140,-4,-5.893451e+00,2.357380e+01
2114,4473224,184,-4,-4.074531e+00,1.629813e+01
2114,4473224,194,-5,3.250711e+00,-1.625356e+01
2114,4473224,195,-6,-2.655663e+00,1.593398e+01
2114,4473224,202,-6,3.103113e+00,-1.861868e+01
2114,4473224,285,-7,3.306031e+00,-2.314222e+01
2114,4473224,292,-7,3.499288e+00,-2.449502e+01
2114,4473224,298,-6,-3.200314e+00,1.920188e+01
2114,4473224,474,-6,2.814526e+00,-1.688716e+01
2114,4473224,680,-11,1.862437e+00,-2.048681e+01
2114,4473224,1104,-12,1.638830e+00,-1.966597e+01
2314,5359224,3,-1,-4.028761e+01,4.028761e+01
2314,5359224,5,-2,-5.240041e+01,1.048008e+02
2314,5359224,6,-1,2.138952e+01,-2.138952e+01
2314,5359224,8,-2,-3.863111e+01,7.726222e+01
2314,5359224,9,-2,1.028508e+01,-2.057016e+01
2314,5359224,11,-2,-2.627429e+01,5.254858e+01
2314,5359224,12,-2,1.525061e+01,-3.050122e+01
2314,5359224,14,-2,-2.746264e+01,5.492528e+01
2314,5359224,16,-1,2.556924e+01,-2.556924e+01
2314,5359224,18,-2,-2.891057e+01,5.782113e+01
2314,5359224,19,-3,-6.037944e+00,1.811383e+01
2314,5359224,20,-3,6.103816e+00,-1.831145e+01
2314,5359224,21,-2,1.052706e+01,-2.105412e+01
2314,5359224,30,-3,-6.112478e+00,1.833743e+01
2314,5359224,33,-3,-1.156594e+01,3.469781e+01
2314,5359224,35,-1,1.835291e+01,-1.835291e+01
2314,5359224,37,-2,-9.058034e+00,1.811607e+01
2314,5359224,73,-4,-4.683876e+00,1.873551e+01
2314,5359224,75,-3,6.847744e+00,-2.054323e+01
2314,5359224,78,-3,-7.158256e+00,2.147477e+01
2314,5359224,79,-4,5.731406e+00,-2.292563e+01
2314,5359224,83,-4,-1.137981e+01,4.551925e+01
2314,5359224,84,-4,8.082903e+00,-3.233161e+01
2314,5359224,90,-2,9.485896e+00,-1.897179e+01
2314,5359224,105,-3,-6.482888e+00,1.944866e+01
2314,5359224,114,-6,-3.033236e+00,1.819942e+01
2314,5359224,117,-5,-4.167375e+00,2.083687e+01
2314,5359224,121,-3,8.057088e+00,-2.417126e+01
2314,5359224,139,-4,-5.050879e+00,2.020351e+01
2314,5359224,187,-3,6.185952e+00,-1.855786e+01
2314,5359224,200,-8,3.854372e+00,-3.083498e+01
2314,5359224,201,-7,-2.955765e+00,2.069035e+01
2314,5359224,220,4,-4.991823e+00,-1.996729e+01
2314,5359224,222,4,4.295681e+00,1.718272e+01
2314,5359224,275,-3,5.810658e+00,-1.743197e+01
2314,5359224,284,-6,-3.704879e+00,2.222928e+01
2314,5359224,287,-7,-2.610332e+00,1.827233e+01
2314,5359224,288,-7,-2.510930e+00,1.757651e+01
2314,5359224,680,-11,1.662423e+00,-1.828666e+01
2314,5359224,1119,-13,1.527949e+00,-1.986334e+01
2514,6325224,5,-2,1.604127e+01,-3.208253e+01
2514,6325224,6,-1,-2.960929e+01,2.960929e+01
2514,6325224,9,-2,-1.847176e+01,3.694353e+01
2514,6325224,11,-2,-3.286859e+01,6.573717e+01
2514,6325224,12,-2,3.520254e+01,-7.040509e+01
2514,6325224,13,-3,-2.841363e+01,8.524089e+01
2514,6325224,14,-2,2.173390e+01,-4.346780e+01
2514,6325224,15,-1,-2.885193e+01,2.885193e+01
2514,6325224,16,-1,2.139690e+01,-2.139690e+01
2514,6325224,17,-2,-2.810938e+01,5.621877e+01
2514,6325224,19,-3,2.335497e+01,-7.006492e+01
2514,6325224,20,-3,7.554745e+00,-2.266423e+01
2514,6325224,21,-2,-2.223973e+01,4.447946e+01
2514,6325224,23,-2,9.610687e+00,-1.922137e+01
2514,6325224,24,-2,-1.503109e+01,3.006217e+01
2514,6325224,29,-2,-1.829897e+01,3.659794e+01
2514,6325224,30,-3,1.547816e+01,-4.643447e+01
2514,6325224,31,-4,-6.183386e+00,2.473354e+01
2514,6325224,35,-1,1.880414e+01,-1.880414e+01
2514,6325224,43,-3,-6.222126e+00,1.866638e+01
2514,6325224,46,-2,1.255257e+01,-2.510515e+01
2514,6325224,52,-2,1.083456e+01,-2.166912e+01
2514,6325224,71,-3,-7.600299e+00,2.280090e+01
2514,6325224,78,-3,7.179311e+00,-2.153793e+01
2514,6325224,80,-4,-5.587562e+00,2.235025e+01
2514,6325224,81,-4,7.360185e+00,-2.944074e+01
2514,6325224,111,-4,7.499189e+00,-2.999676e+01
2514,6325224,113,-5,5.070620e+00,-2.535310e+01
2514,6325224,114,-6,-4.232859e+00,2.539715e+01
2514,6325224,177,-3,-6.177435e+00,1.853231e+01
2514,6325224,188,-3,6.919007e+00,-2.075702e+01
2514,6325224,195,-6,4.014624e+00,-2.408775e+01
2514,6325224,198,-7,-5.430220e+00,3.801154e+01
2514,6325224,201,-7,-4.066287e+00,2.846401e+01
2514,6325224,202,-6,3.119757e+00,-1.871854e+01
2514,6325224,221,5,4.523906e+00,2.261953e+01
2514,6325224,284,-6,-3.792763e+00,2.275658e+01
2514,6325224,293,-8,2.684017e+00,-2.147214e+01
2514,6325224,670,-11,2.470275e+00,-2.717302e+01
2514,6325224,1118,-14,1.421310e+00,-1.989834e+01
2714,7371224,4,-1,-4.821492e+01,4.821492e+01
2714,7371224,6,-1,2.247541e+01,-2.247541e+01
2714,7371224,7,-2,-3.409189e+01,6.818377e+01
2714,7371224,8,-2,1.387415e+01,-2.774829e+01
2714,7371224,9,-2,-1.516911e+01,3.033823e+01
2714,7371224,11,-2,-3.602798e+01,7.205596e+01
2714,7371224,12,-2,2.326130e+01,-4.652260e+01
2714,7371224,13,-3,-3.058360e+01,9.175081e+01
2714,7371224,14,-2,1.759582e+01,-3.519165e+01
2714,7371224,16,-1,-2.393702e+01,2.393702e+01
2714,7371224,17,-2,1.906846e+01,-3.813692e+01
2714,7371224,19,-3,-3.237002e+01,9.711007e+01
2714,7371224,23,-2,1.388654e+01,-2.777308e+01
2714,7371224,25,-2,-1.480910e+01,2.961820e+01
2714,7371224,30,-3,9.578661e+00,-2.873598e+01
2714,7371224,31,-4,-3.105275e+01,1.242110e+02
2714,7371224,32,-4,9.994816e+00,-3.997926e+01
2714,7371224,33,-3,1.092860e+01,-3.278580e+01
2714,7371224,34,-2,-1.771380e+01,3.542759e+01
2714,7371224,43,-3,-1.157635e+01,3.472905e+01
2714,7371224,47,-3,-8.333047e+00,2.499914e+01
2714,7371224,48,-3,7.336482e+00,-2.200945e+01
2714,7371224,51,-2,-1.308838e+01,2.617676e+01
2714,7371224,54,-3,7.927345e+00,-2.378203e+01
2714,7371224,71,-3,-1.291948e+01,3.875845e+01
2714,7371224,72,-3,1.231260e+01,-3.693780e+01
2714,7371224,73,-4,-6.445528e+00,2.578211e+01
2714,7371224,75,-3,-1.054255e+01,3.162765e+01
2714,7371224,79,-4,1.305343e+01,-5.221373e+01
2714,7371224,83,-4,-1.481482e+01,5.925928e+01
2714,7371224,109,-4,6.770161e+00,-2.708064e+01
2714,7371224,114,-6,-7.756271e+00,4.653762e+01
2714,7371224,191,-5,-6.037351e+00,3.018676e+01
2714,7371224,193,-6,-3.582055e+00,2.149233e+01
2714,7371224,195,-6,-4.315482e+00,2.589289e+01
2714,7371224,196,-6,4.865530e+00,-2.919318e+01
2714,7371224,199,-8,3.409899e+00,-2.727919e+01
2714,7371224,206,-3,-7.503258e+00,2.250977e+01
2714,7371224,219,4,5.319135e+00,2.127654e+01
2714,7371224,1631,-14,1.643524e+00,-2.300934e+01
2914,8497224,1,1,-7.510046e+01,-7.510046e+01
2914,8497224,6,-1,-3.054438e+01,3.054438e+01
2914,8497224,7,-2,4.415046e+01,-8.830093e+01
2914,8497224,8,-2,-5.582300e+01,1.116460e+02
2914,8497224,12,-2,1.840121e+01,-3.680242e+01
2914,8497224,13,-3,-2.726754e+01,8.180262e+01
2914,8497224,14,-2,1.656039e+01,-3.312079e+01
2914,8497224,15,-1,-3.110171e+01,3.110171e+01
2914,8497224,17,-2,1.228680e+01,-2.457359e+01
2914,8497224,18,-2,-1.265025e+01,2.530050e+01
2914,8497224,19,-3,9.984647e+00,-2.995394e+01
2914,8497224,23,-2,-1.570831e+01,3.141662e+01
2914,8497224,24,-2,1.077833e+01,-2.155665e+01
2914,8497224,29,-2,-1.594144e+01,3.188288e+01
2914,8497224,30,-3,7.319961e+00,-2.195988e+01
2914,8497224,31,-4,9.019492e+00,-3.607797e+01
2914,8497224,32,-4,-1.009151e+01,4.036603e+01
2914,8497224,33,-3,-8.572129e+00,2.571639e+01
2914,8497224,48,-3,7.756228e+00,-2.326868e+01
2914,8497224,51,-2,-1.269457e+01,2.538913e+01
2914,8497224,53,-3,-9.836530e+00,2.950959e+01
2914,8497224,56,-2,1.469793e+01,-2.939586e+01
2914,8497224,71,-3,-7.226438e+00,2.167931e+01
2914,8497224,80,-4,-6.339453e+00,2.535781e+01
2914,8497224,82,-3,-1.012237e+01,3.036712e+01
2914,8497224,83,-4,1.127974e+01,-4.511895e+01
2914,8497224,84,-4,-5.311858e+00,2.124743e+01
2914,8497224,109,-4,7.030045e+00,-2.812018e+01
2914,8497224,110,-5,-4.865324e+00,2.432662e+01
2914,8497224,119,-3,7.741591e+00,-2.322477e+01
2914,8497224,132,-3,-7.727045e+00,2.318113e+01
2914,8497224,195,-6,-4.787126e+00,2.872276e+01
2914,8497224,196,-6,-4.609692e+00,2.765815e+01
2914,8497224,200,-8,6.102175e+00,-4.881740e+01
2914,8497224,202,-6,3.553349e+00,-2.132010e+01
2914,8497224,296,-7,3.646181e+00,-2.552326e+01
2914,8497224,297,-7,3.643122e+00,-2.550185e+01
2914,8497224,444,-9,-3.361827e+00,3.025644e+01
2914,8497224,1095,-11,2.106766e+00,-2.317443e+01
2914,8497224,1710,-13,1.647501e+00,-2.141752e+01
