n,X,d,Md_weight,discrepancy,contribution
2,8,1,1,-3.149420e-02,-3.149420e-02
3,15,1,1,-1.397772e+00,-1.397772e+00
3,15,2,0,4.651718e-01,0.000000e+00
4,24,1,1,-1.997681e-01,-1.997681e-01
4,24,2,0,-7.468288e-01,-0.000000e+00
4,24,3,-1,-3.149420e-02,3.149420e-02
