n,X,H_num,H_den,H,C_centered,E_centered,identity_err
714,511224,491216624156378359808659347076051089607603412443687241867606894763577347616649371468749058002461182366995414374747592310439418623460960402803959578204479692871584111046347158192301017715684365417127326419797498237052614502201267609699714532363057793374394607259583491959758640839931434212430401413546741751014437825480306936187439974349039837435344751413961147165612919594050092403298609197031410696709958990229161212257691543494993294232341811754373687081748076640565738570406332959100797667167310253444913035889211306866085016737512481552217428867171107765737174945361295584290038778401712808857965825996784913590112217881629430516696704464089852065049871282253271804389022087467924235425238382165139570463036505729789978128306065526503853916351822197590952300207394316299126528270419603842676609532156739555809438107124410634528826517223375246466964308040055739583512269276072937570018136804098956344458641230357567690949589895982534979779150533692655614213791978718781794472089392809890762509358837609176333887385842850119765671618777051326791288204685705175266638531742763127479677531069657733819956331023316000831212883094658984565312284299778537525865256209043857377230191348978626251831525919189105484355600070312492470927101408722777523018505943554515663354597194763514442772306955607006160712318290215254510021919000327696848848752842702569009190678271671373392796695999324730558718213510553970236579963168060103760093648867710062804512502801368966623666071567134782066856459117629515683397887172378289157688683580653694604680208996869036861732544932648007290392540786521574294144279080598580357961439543186007587235604273501404612897357350822579207509682519591682660227155634508058025494645054502797071136821840535347235037104948096524168874503913941534344452631221311411536309568605115493186678967418936099164149918650509383546550201682854488308386800424365905787879565021753276363771105564227131495179927627863802139477292000899341893389497539418327422305661584537243763136328817150277423575311173499885653092494075558096258011185773439222698032120772547651901635843904495962895804432733641757374710427487513987978378398413857514216113321092980962478715817008663572325538573529422199093232726283311081603659704356749106773299496482401692344095852507237412657130088952118787933980303050120598495657965783871383472235064422143748104310733782281401648220389549190530252141228156286022510170396710078088663353906774832181173915512315535295421221136519459626402174324052320631566460755826788049238466919018709842161897946438243332902212323842278455098974487751095465815988818349070464504379812089804367712394411313703162028699,18892947082937629223409974887540426523369362017064893917984880567829897985255745056490348384710045475653669783644138165786131485517729246261690753007864603571984004271013352238165423758295552516043358708453749932194331327007741061911527482013963761283630561817676288152298409263074285931247323131290259298115939916364627189853363075936501532209051721208229274890985112292078849707819177276808900411411921499624198508163757367057499742085859300452091295656990310640021759175784858959965415294891050394363265885995738896417926346797596633905854516494891196452528352882513895984011155337630835108032998685615260958215004316072370362712180642479388071233271148895471279684784193157210304778285586091621736137325501404066530383774165617904865532842936608546061190473084899781396120251087323830917026023443544489982915747619504785024404954866047052894094883242616925220753212010356772036060385312954003806013248409278090675680421138072922405191529967328218948292854376614566106992095080361261918875481129186061891397457207147801927683295062260655820261203392487911737510255328143952427979987597348832989762306012731666000031969726272871499406358164780760712981764048315732456052970391974960716394301212535353427134013676925781249710420273131104722212423788690136712140898253738260135170875857959831038698488935318854432865770073807704911417263413570873175731122718395064283592030642153820181944566085135021306547560767814156157836926678802604233184788942415437267947064079675659030079494479196831904449361457198937626506064949368486680561718469576802655263912790189717231049630482337943137472851703041561483859921593828584077214893677087442361715880667590416253046442680096907372410008736755173386847134409425173184502736031609251359509039888651849866314187480919766982090171255046973515828319598792504442045641498746882157660159612255788822444098084680109788011861030785552534837995367885452049090914273290931812749814612601071684697672203538496128534361134520746858747011756214789893990889858800659626054752896583596149448195865156752234471461968683593816257616620029713371226985993996326767803684785874370836822104247211058230306860707631302212085235127734345421633796762192640906627905329751131623042047412549358118523217680936798042568203826787784680474772917404124515871428080344312261074383857809620023019063767914764283979701348631620913388627335914703130832623861136507328086620816467549462404237322950387618794744381029801237737458288935212895977739274481517677938545166309704639675633105993338001893787189193027301621611459478393974342392781686241479042268249528888287146768800705733479404014608157300167988938246588988583154950,26.0,-21.116370347474913,-23.55818517373865,2.3874235921539366e-12
715,512655,176087551553421484118607094616180982310116683191217416880351390355270545697544454624407946343647193076581895717768582848669622684601605170752317731530642962522659306939906264776411725769624562191486632773616488878521711836614806205004782014183293014257502187346845852093589649411366491532632393492193409737964508535180245584871065088169015679218350587596699143879055647992186649584485311010705611666642020802091830571193397334365284309454778151346484467493962839307839165241161258893999339196019524235016508901084760847173512132949907648040020276813922983440068452600101542430000474363597042181722941595720418217545159108120665870089471051024674275102823687048140710236925682796712546912580623377017132334457540359020081786672782766039194280930530852239093389248444436563949294200343952460463022965353539134610000758232699143220467998919353231449298324375942922616922244527297243144484486329406267640940262097103770996831225823941195675799098884301050449543470721341914037755694567171257940400288454399883138842873885920212651862207405461552987721201968586634711564113995456362209872220068157514746539870306075275838060204553681700240620938195942642505329336528637819702289503065903689809862410182287545788001492507739029717580756223979974641711317661302197272317406941135336420669533870551488170470951419531253063800687792803560181377123619631187193107974538999592148052156922116164604865158589286408373192930009389561728426964178378398055864941975183879655383545492249778708321330362752010924825936714368839640610373178449783551417191442321416635914286480873112766034597950070004291075641607089462557262262239543614392391680369385616641223257019332215259162928699532574447189228282148916713215809376796299442694032048453218265410128416749548963801042479509548487620840900186058055216673855039509932576440486222689089017207910591016381492964526305247031204254418398492436587973610613499937261332471623453986244425983739219170385017572560193287486688951673086806559561319462041753224181844821812235005417206759559076815073070495939707017933649381075792364695322906307560638649879708421791110147430862667491723780004775513352118768889027969148721687959750598447227442829722739862613092471974183406926159380739751750823388287780170847097217205194121833124317093120399683590484933446848822097474165654975990767889439697886976840181520672897575974563030119694634781266308550608159956980588726922541904667860337598729577869307947685941653737115334627606707209126076690637457992990612407998319467158516929293175101858436830682526459812537087335689098597422535966905840020783932231532961241822388680766927760503843803466132133243384500901519,6288841126907910147093110522006463653932738685400622031441121084116805203483730522300283797987399752735067704206020816023915095878628756098297061840380105804380689533568080884871847348915162935410236884772017459947203994164814507321599357649403321937767935262387351860485344621834517554736871196149764633498732447685008770888252324577464845686369663842739255138537701714006666056588761107525200416665786457217565377542621333370188725337670648262374445267641529975279970187184330674785690685572125865536303889324455744541911147605353844572857867029068677980002444735717912229642874084414180077918676485561443507769469968147166638217481108965166938396529417394576453937033060099882590961163593692036326154802055012822145778095456527358542652890376101865681906758873015591569617650012284016445107963048340683378928598508310683686445285675691186837474940156283675807747223018832044398017303083193080987176437932039420392743972350855042702707110674439323230340838240047925501348417663113259212157153159085710112101531210211436166137935978766484035275757213163808382555861214123441507495436431005625526662138225216974137073578734060060722879319221283665803761762018879922132224625109496560350352228935081698063857196160990679632770741293713570522918261345046507045439907390754833443595340495376838863231105407840401895135738849742984292192040129272542399753856233535699719573291318647005878745184235331657441899747500335341490300963006370657073423747927685138559120840910437492096725761798669714675886640596941744272878941899230349412550613980082907736996938802888325455929807069645357296109844343110337948473652222840843371156845727478057737186544893547579116398676024983306230256758152933889882614850334885582122953358287444757795193218872026769605850037231411055303129315746435216359114881209108553926163444303079381753179185996806822013624748733082330251114437657799946158449570486093339283473619016843694785223015213704972113228036341877149760267381748274038814519984332837930062615149351600779008393050614527127109886252609660569275250640487477895564013024832960939555737094638561015063968219551102238124704420714456268334004241746036713183882917427133949944543837243918669280807610445427649407390219977883562562529406724563577530253472043042647208325868467611442845842517319051673172217766934487677713955996051417781677744292197166889199141948679647131951242188082448236005712749306740247233639452423583485668913495332426703069344776325547665271668114611645596094194928321093300285654266684232747474756253637801315381518802136162038833417467807050804855960922857885140436840462901493656738598818848589422992980933290472978017889340,28.0,-31.233806635465044,-29.61690331773366,2.2737367544323206e-12
716,514088,-60322254744404548979383888517401294746498488452473266662677270991304850358737180415132962534077014956363198325419405926758179455157780578338053427155350819230392751479054370030408552547447845708015463914302861717548362515298053071905335370186562886781496796591708752334224993689592130374111073072068172784146589604401761044406042420206426356611572628027616332128176054450729116562919586699347366769136330690806831681739173885205387661707338358961624080935007632406821849308039750910744802774967959671661808127896959517238231018953533802610531580893693971009973142350430058055154678193710078332635264668660911455183960119287523483405240821599924350410533707373354918702899559147001263775051575044909646068419935170501968447243171609543092187590192234776468149794444353019192084334382780168920096504141713877463619200895814048104751873781364318687015077183805409089403212410932298418097775800778798065929387878030438199824799072483249177447746882827717514057453437240023254968612129135566283184319849027828688464100372961567697555607264188298516116262592448827190977405497125911832656058779237861396043762965189086748005931289251337062386315168936671432393424395740337500824240849055883517073364184461676230178583634768061765425332923490704400937599039126920570010514715121823304693148630892428671350345890744156802978914847171386503082956186873576064715580194227281826650463403008731626197518992896166407490031920488798196514547338915861028480444068796521897436349929070634085977681646267358210293321768317681231192086635434765745873971994534766219601715962863982573368076755234394187392358260354052093799816737813791083874495630812448725612694451244526348463544208336240867079916100808021456495713664972939759574973847150387795145688006696124335599015590281558972442178987606658872225467606653317704284351168721179924290012132590869622023861520230736226452627282195123576855578279128955899612801749042930416113438271200291482947514604031240853095735494903580803333108525153091042188911611777175955296114334983511014895525311221558839184455430475510273037175032761164212659890440305767746056259081561993415275494387965100397715365210726661953846206288216087785563022417911886449781215899127145796990595204293981874233996307160978434404460737066420399593014479716243283766124759601292138209547566131106524027329369664132806088347738056913726817126519141858179606454720409016130816533316748263012438794627553166058443588543567481648941510199216286227962463239708456666509206254869219061949254500522049562223204261973489070353630327859466954412379859693578160027633449585807655775485405048155189690179676799607914786369628013584565109601,3770140921525284311211493032337580921656155528279579166417329436956553147421073775945810158379813434772699895338712870422386215947361286146128339197209426201899546967440898126900534534215490356750966494643928857346772657206128316994083460636660180423843549786981797020889062105599508148381942067004260799009161850275110065275377651262901647288223289251726020758011003403170569785182474168709210423071020668175426980108698367825336728856708647435101505058437977025426365581752484431921550173435497479478863007993559969827389438684595862663158223805855873188123321396901878628447167387106879895789704041791306965948997507455470217712827551349995271900658356710834682418931222446687578985940723440306852879276245948156373027952698225596443261724387014673529259362152772063699505270898923760557506031508857117341476200055988378006546992111335269917938442323987838068087700775683268651131110987548674879120586742376902387489049942030203073590484180176732344628590839827501453435538258070972892699019990564239293029006273310097981097225454011768657257266412028051699436087843570369489541003673702366337252735185324317921750370705578208566399144698058541964524589024733771093801515053065992719817085261528854764386161477173003860339083307718169025058599939945432535625657169695113956543321789430776791959396618171509800186182177948211656442684761679598504044723762139205114165653962688045726637344937056010400468126995030549887282159208682241314280027754299782618589771870566914630373605102891709888143332610519855076949505414714672859117123249658422888725107247678998910835504797202149636712022391272128255862488546113361942742155976925778045350793403202782896778971513021015054192494756300501341030982104060808734973435865446899237196605500418507770974938474392597435777636186725416179514091725415832356517771948045073745268125758286929351376491345014421014153289205137195223553473642445559743725800109315183151007089891950018217684219662751952553318483468431473800208319282822068190136806975736073497206007145936469438430970331951347427449028464404719392064823439547572763291243152519110484128516192597624588454718399247818774857210325670416372115387893013505486597688901119492903111325993695446612311912200268373867139624769197561152150278796066651274974563404982265205235382797475080758638096722883194157751708085604008300380521733628557107926070407446366136225403420025563508176033332296766438277424664222072878652724283972967603058844387451017889247653952481778541656825390929326191371828406282628097638950266373343066897101895491216684650773741230848635001727090599112978485967837815509699355636229799975494674148101750849035319350,-16.0,1.5440661407028529,8.772033070345572,1.1709744285326451e-11
717,515523,169527737020686303157276578972939051640574634400880322804467563874351580126226595677448404356877571431448907681603954313463348589977757222290718821424250069394571011394119810567954735985567632810026403635281583772185400309487773478337189147407164953133905831175486693330677647211571420259199499120626060990993658351867875574303606200234532599606535911308312236813543251769856536516481594307883095612633363833252682484385025710149701455915843417701171087421252374468274241221854084527660943705324003359115983659257994621717766393706262075873358839212686175708683496780618405975022898343768247522349959480619522924880774814595524367747717865551133895913625138562954139792731413644052250057219675558214429469215181360008112851172854144144556432942544289969863249523300411323909890511551965003452955233699883951408640765892791589859920941508982352539831645326031224871318767733865613350502344334190504528643115887920820820557890212008018278540873925864341658110747171130343631501779554121341239748033543396655894442533431462682288260518350410696211248643726489376775720388025248607244244125693984680938657101349430640337809308244006843364511630354711386074475505769267559812123421937326487720895363483396223391051706206957010208353106867341582408649361033883847912531794384531102613256799888838842964838505742771336544817089459409172616271961474016560381156465613175101058156138508949359550016052591570622064855850480314456870500825028106671377841247996754677675402919695186613702580454949776958453209889700323680892777940066326205438864396608518599050285522666729275979867240845107791384361423360505788682822061267424170947791810768551233256473916654608438837928403079217851072361263314725954376053820068773816115160995845570984371321690060111212983551721776727101214518269179039090901454113742845488691820675423226062879686674581785336686850273298440195189377525012327094379031060769643607435110214610247894434692232376625056158202810903564458977405272801319017594286471737094290646618433598358522102372809653724979452319718014458613407339976516123163184300839976496422673954175938947291176809365457450817670443226261330105987564972741007627389590673551914288002380100928974540846187200786528107454154673191959949508759500842589078306563523745575130759448680504821928779758343887901028152333519786952389362745566807967669463789133465818386580101183886717569565352700283591137568719804022809357653673928438251413498628603979150712003970945292815429181502227816622307637947663808287080411308463669218497905682492588127020562845267638192124028300321585040996251801179014623669046965081626440315852892755855601770627663758270110888579189297,8072749381937443007489360903473288173360696876232396324022264946397694291725075984640400207470360544354709889600188300641111837617988439156700896258297622352122429114005705265140701713598458705239352554061027798675495252832751118016056626067007854911138372913118413968127507010074829536152357100982193380523507540565136932109695533344501552362215995776586296991121107227136025548403885443232528362506350658726318213542144081435700069329325877033389099401012017831822582915326384977507663985967809683767427793297999743891322209224107717898731373295842198843270642703838971713096328492560392739159521880029501091660989276885501160368938945978625423614934530407759720942511019697335821431296175026581639498534056255238481564341564483054502687282978299522374440453490495777329042405311998333497759773033327807209935274566323409040948616262332492978087221206001486898634227034945981588119159254009071644221100756567658134312280486286096108501946377422111507529083198625254458642941883529587678083239692542697899735358734831556299440977064305271248154697320309017941700970858345171773535434556856413378031290540449078111324252773524135398310077635938637432117881227107979038672543901777451796233112546828391590050081247950333819445386041301980114697588620661135614882466399263385838726514280420897284039928844893873168800813783781389172203426736857931446721736457770242907531244690902350454762669171027172479278850022872116993833372620386031970373392761750222746447758080723172081075259759513188497771899509539222899656092384110771687564971267072314240489786793653775046660344802147990065921972540976466127753431488924960521323419560407201583641615078790878039901352527581802432017203014986950208383515241370181719769571230741475446253413812386248237311986751272719105453250913287575757212100654421213747229555972534574422842222599132635080326203490401914056637025000587004494239574322363981306433819743345137830223439636982145531342990995407831379876441561967572266394593892242585268886592076112310576303467126367856164396177048307553019397141738863007770680992379833162984474008378045109103657588831307181793830629821968100285122141559095601304266222550091156571541909568046406706961295275548957497816889199617140452798071468694718014598263035503577655211841928801044227607540185138144197730167608902494731559312705141317593513768260277066027623865899367503312635842870647197027081895429657588459698758497059591118982314475197652952570045013943591865785820372220109887521317324204146686252783984248499900270594885148905741087869887532958287061920075478142678657199000696365192712622934592395992994893135981036696555417060481470884723300,21.0,-8.037453749558154,-14.51872687477794,2.2737367544323206e-12
718,516960,-85747617504793202773039318582613712565134062587218248768230913758550764902383981516852474203721220349501632441302093126391195830549768365126315519930578047281590657523975949367450327922533954163512136873065903180628969808810017340526830311391748084932868382426458241762850175622827387031214594937269930340007135676226061450506565997669014861067872881651116867156387314300514146720418386914930814053282572089922292577982299715231201155011076769214654354893447186616433640017352862200624429045370637092184534193277404721509825717232999048210850405561464323248265891826777021866037606411442646039156279615922658804773028891271716278765329632239008743764772032986980812634476352013050304198377092596299954059545229163200559760403864232332873427665756012182541905412261605612494577400051212066087599970587026573606182262916803577799136534689714949832826916596026026187958066417237851873431274364560543785617338594295632006181185797821198525515790428459888603461243259072063289315750601937299443900904585394228807561110431324768004806322426762548601911080327393973364941893717222645484757543709269726657721200963830510152703237483242176786608019986944494435942350503937170840076690737158914730500274991590687786964514167182220202174084197773637153185502944203885598637621004640903441394142614870712221218537223647154212048457851263062570051002971918409511062463016790249897344667444714873179262825980812808329902836266200249203801270014770145166240544418646435749129047111383758518844514943257063127263660046208015516021479895784973501823836663316483865146633026358725925852229882164487969981435775943979981165169726781080663006015116753145379359797002021991533594040777853777739524123373607898562257831426591088341571022416950267333064749410913837672322716948286086609877158654301566310443136113961515509526218485940500509045505812275342943911399586190005261125460436467637969743794790616856323269368129661819827354739995237794185711574587036579173134091139838812952396902659136706877006094531245040293508036634819874988983951280092831769289546925774189980949685106162764221596711316007514697780630763052144477074461974086281958760161295379649760710569477410112848512832002546879054360511724516996454718278442630993730488166572363383860176992065951257168405969361874161407382974515348743741192482643956405667265127556889427852592523609277840405974988625049150302634764482311645817427556245158301234483975719697619713580984032599442082717264178339445320442223181577046279685731968767487383234803650364182429060267624253749027545899823995427163550264541253183419764862129722275305106125561528626647453197463441365134528399725681558416012095,2091405304994956165196080941039358843052050307005323140688558872159774753716682476020792053749298057304917864422002271375395020257311423539666232193428732860526601403023803643108544583476437906427125289586973248308023653873415057086020251497359709388606545912840444921045126234703107000761331583835851959512369162834781986597721121894366216123606655650027240662350910104890588944400448461339775952519087124144446160438592675981248808658806750468650106216913346015034966829691533224405473879155381392492305712031156212719751846761780464590508546477108885932884533946994561508927746497840064537540397063802991678165195826616383323872325112981439237652799317877731239332548203707635373273131148599909754977062078760078062433180582054447143254333311122248354680619811258673475477497562224684538721950502122599356248347876019599458515525236334510971532363819415268931413611376030191509108079862550257165502861916934039805028809409702956061597946108011216795206371786806635689983310990291153644973192794765712897745392937349384585483081034799086551266123910424243252803460822371284036213598627055359186773687828386110003724469206908345775283122438705963278925423183022857825367724164320949139768299390038797263096695467492249273223758151165210662272817144980582575576527341576607401009613234509041761493135054235296444196303850030806404147585438339473402708840561385128046276699205968655443396654292214946544631776494297567053751250488165125491859525473625522823149488953936189232166939388859928368957650245029463793073694631604511548824971625934548386954795927472164046972005606882060682194669165266926341004028529921489772268439393091540131203897487854194915453513189703750676573759106673363379567264181136368008331000546754884569099140229534483845666407730446002112436028259861013812449832588145402817305517524047329280708426971031105925461253648443658664905499035035796048042531580258947715201691905601507800667188780371653516724672550903331199344733930239971047619436650222846509195270598323049763256293576459021341194730519026654433397306022579858292218285002589335712721871007707500358482454408854930353099377121319177608750247836472674384407574865302685679232020292745045830594158822549195035480933620551975456841174794447887411223829074779298955326974862484735644082511573545091310760792259608692821152807989192425069575427405104337570877438746952418300064262548349064532132379420613617103280096968773112675940999610551205904456518638496084032205907882477488933650871511433353350810604967082053229977079698152530464086485361560864077159762549786663010238167369017616470856246964915332357254956035693691832549473164041013619902734,-41.0,12.667859061257332,26.833929530628097,1.1368683772161603e-12
719,518399,-1065280581483899367019352497075105540243149493111273956443892831023352881429513376539250823828557719428472138483984386764015538046769851537662289787611148268487396215976765289553203210421161650562991368666727589344472917929045176149272338395793559161073280994912207104637049436585020917291075772582937726138487593545081277201793975176096651611141438044275188555654427635947154022655791871545783838104331822196201702218078194895329084836369134965863880633379863602423090247191148755519043727000130158261054209397946072681254256995208585357747498762364113549043803648866218308961821541335482739818158770608790925333390119138540236973299229021291210625190282544553343335270005624106553706691158699004609445059881377305068092073924692418263163398435891505472940913755681492021825960492985874143259392800127309814067758738446362971748746461329038174985051863829046255614892289627445817039479365658363022055827758133083895365384242803888134126265273561525289519270385285136839250150553661612022978581476340068756832957245506135067698813370032312009542429840975187967410671415334725466715542406265420533422746670705453813343417522826739922183918754160743762437568037457206330658688603840675114182779294455875393860388671795852435930876989065119060051207348780925845172764436940595810602988888438256808504999270526860624481710936211343758918297622785070724778180944332859587369245056953244593861445782117116294539371159318117450936916896833354293346903813784144965952940669039103308540755595541297143034728591977962458220012780188615665131299877433653506239042237946225174058810841730831352807320172423672640686213467259477554366191334165216159997868103729104340032022401552296429358621486411574310595020410986097653223079737235706731935546982044605547120498099079438786729283072380847363830369474023840716303666667861019852343098937640112117578556039830596500966283692158206496343225602171826917401536147657981857118899484802438066793077442631816570526925033411051801141027159769676165575461479119207379411956812392458918290004484868900601146161066780805370583767973146768558906823471139743195019390375690481605320938275504235941706370692570664357026768723537716694022308118057048410871851705487458216608544760317534614906545155947479830002696610804841672853105518908041256863856050393575569602691035162706401049484850218200187391103905856384190383490428294619099513655648517995115058200892993120583973327120607103222381482543422289041218513331347539519687490168532566568200783310681736016888045946187624362616098137288784483503857073472949444093666097342532299048110007262256197954772466911842537428755556601565036801264480761085952533420107,11969444735774150191228679742416916182507297675407572544313402595768009903702397489205065436275929431780585825662745918696803798278312938625418986377653351331319058606480508871384305735069232028797655827716040329713178853135339057856992566244871451248014393201260753984685948725674392329113210927898176698185253860057093002267348035686479231585858854430058298378139636358956786771413391815121166720273391260631479800203125785340776234116507134447908771161571501150821238732484817477742064348316069193944429319078045760463530977474253768064578637779372062348806782571530542797323837543095311683350098546166190172285282237511688055879766618216755175563935758927565655452471973304568019176305153921400106124268330082079416764875558341778237790993661702308684729368041365078896920904415571619587184188765475391169300659982543404176952207430663350280730919818303890512526879658735346258870554670318685641076716383517796577139148795549304877823205320916014488980566126799290328653377007433842954815522206068188279021991522540843457290037865531595612836290348035819858546869835221634457478004564780005993514007536016334981386713739626291260493469147873525420646831881541644164704366335288484429019992072537925773712232267369128493605359427697966966867498300909279159244544235287593377561672903800638297808980567717535106536077934958918639531433963877199154811021846436624577182528729811737009679166091203553871228889430540645516145133672284879700527009143642078269134164820664082118435456129677495989154253842449016384494525620096805226194380645321949508303845370182305326503492603717206211318204184535647648159701879319972520968441956912541123571551727293307191371038219688723925377769510242407984213712482989861272169435249839401482421876202748376933938180888533020075609922161582554649779432292402704677569288402932807329697740872360810309871416177871870797373974069193331419586804518784572105635237614134627608077522301150989514528960029570972702549719476528671922932889435614338939050128978867498645078166431375942902134881852459557316249000750346127759368179473559197291087904170109474101341464895398669722707171634879055524790681938996228730637850826266479708115821551202791133391592196488294568635334385590276571983653437612132921378613604548782841046129425933047829930966858354781680929112754637150573589717418182024577428133773667238094196521666231675275434333129415675450092144865091242516554237310192171037994185881149315069870936307275724940308878298118725485402059670581303560539842091995779355237057722345893073077045769358982517906360644298115719641685474856811212974971538335309409311860186534438615744544727652651152060900,-89.0,36.939785451001626,62.969892725500586,4.547473508864641e-13
720,519840,-174945045046443037419858667785012605472665880182454924453417553245133569832602876571321238836938871256551248369576813793668493414771564898342176946984078731082313618969981516962922145785014572783606637969791347442872139406806728971359539687150523600464949491712360690099642954970422278536353830075529545745062005695005959425529630180327772065773720729052921755083790760060220808323400857626219522201877979210989604063697712108206391502440056634861519335154343075823584122425804620041506118862467031915393354014438999594547730847291700277562957673961375136797399198170622243262878858975270993389432249565385300667098293985290071287905266283640327226808920432762630839987914853550270854342465693976373876939774851908137601926665087287596243606048517187430697801686141139519178608035631109865835535505828679814317687363326848488467142729978271070496509468688386563507154662210371164339056905544195949069314960672151271793647835348625086631738160771420594621523350590915200883973747306830746218577525902990421333911245225544180036470588811248349296425123889667807786758949498356765923140734028441058662114112075449040986791210346368538083570515250596896145481942464114618414602392716429234312129609748743764628490458478491526826096682644896962633528418092186031201361282286544828094099962365764377573131538379200118957449661281515847600962814078461095085114106766669151523756687598953605659048107433993036522815644691804523804947850320307844600403714457774843229048087256109205385282727335019410027116627409779744619974809778750379236918446458801531468260501778740667787706514029057262531492984998132118203279106771406933844255468846547963065174897577256851207469921640331427173846762572693081412997998946182037738684820655396533971428080615239862524153045361905932331264550418920496240779404439236830521553178096756499156365683766476593732715478020134341374651309956450913793654209197545095855215482071457316509186225470638476648206933799839746466087630852710118340256091496936822947636542171621027624155875857175048846240882483853424710067254589758885762246573448107937512731428506465021948299200792157598507653684280123490326809316610407151480267074343567099502318353426888640781051581249573340347384206233632287812614669702771032163948274534995055700422029091769767783943853973554824596276561523215896277460771185983724067539369594177948252014691324653254264217974904504545991716561502454176661838336471487222715772041377780133776322612155870180378896120780231108067290747170220859875684528034210979993098804975685144769163719231530157451161487886495299714938662717020233084647153672901515350442705043637919690593390233205689137522911,1445826818565644937354203865991839714650131241177313425234855811943252643244651872490258172206106374021084697269229866063375978634475742961505594603174204389110029908842822454239025998223260932095922627849515268122910243031460570011235865183062178516239251997622815620658206239424977508564907686574624345000512443760379829963054794878741917898956369661594394670113973223638188498540502955588591092577503960421401686476840595935590012416859972188938176323589612196889124978725658016871951395557578776160275653011892558632625874771005787417875683255879133361961976844385307795560982305580752011482911153432936369149572677564380754445498068459837415097594383741839924297420783913638602102003848710548544437518800428992872743195579233781787137240070389978766097534596207764621310810211827354263103599221724626564608986473775607342703658925440256780962888170978401351298798861242736895364106657390049165862107112992985717302874672302686666378001328689426401830771492486902486644411134767196249740310131429672903586043348971439504433641229845027680135744825534444692452553301639312115067278793623479823653835636987182156915629837573293703170004258269395835913073904662104284418201592697762267042393468997882352301574037012326667984270104503280682921722463571785381829432085012767174331404647650945269199434201480992718656608770921618575214568711392240455248876915427017781188071798338459550901224028380107739857980534643012593429321077027337558681022433535329282884694936000902523845311796157185206835674606692394583636155452716945282949739226932244061721161171725129485848814165529398863896636239653984447960984353482701932597152635095437711282437170059973976921239021820920885734270765063579185231388421042826758170948931036334991499405624919337706811182193073602746539376449743144597031234747431709343153332050386417348399716394764269369691863454711854060947531487243395981765737266095414015332359355962457161232944012154036997092619287601981375752790337625703457357488359478816718575508612988603534083932858323760734266453574246722518265018632973213931919393168992627582749846516582355553291728932166591723203749456860524713444705095953778111407165903665843797539821102701559014719434555781597854110613274658118081095989005808025059206184087066074840499355612328675766809453338624420037985756706803437159317857613107303504690408013175024365719129680369035159208413015739706991667079020681439476544118483235431592692330920477521766746467869056778350238810915539100066671824356778684792361029157307528760273543842774257394786477018442397995464144527987564460454038534851406884997083914652078639259857066476346443723912315976906521797710,-121.0,40.524988697046865,80.76249434852195,2.9558577807620168e-12
