n,X,H_num,H_den,H,C_centered,E_centered,identity_err
59,3599,1632482120227663145417682884993468625071020055671772678936769910109421380085061226243800410668665602904754570136358300187610855493286011,1632482120227663145417682884993468625071020055671772678936769910109421380085061226243800410668665602904754570136358300187610855493287300,1.0,5.794326042079348,2.397163021039674,0.0
60,3720,-6946732426500694235819927170184972872642638534773500761433063447274133532276856281888512385824108948530870511218545958245152576567181,1157788737750115705969987861697495478773773089128916793572177241212355588712809380314752064304018158088478418536424326374192096094530,-6.0,2.0535184100049975,4.026759205002499,0.0
61,3843,-6389362505783417398895040645767000489514755599498131815799490841915543561976756267099023133732546391016651937911382779599259708388601,1064893750963902899815840107627833414919125933249688635966581806985923926996126044516503855622091065169441989651897129933209951398100,-6.0,0.6904486732519075,3.3452243366259538,0.0
62,3968,-11427374841593642017923780194954280375497140389702408752557389370765949660595428583706602874680659220333281990954508101313275988453011929,816241060113831572708841442496734312535510027835886339468384955054710690042530613121900205334332801452377285068179150093805427746643650,-14.0,4.679226127595584,9.339613063797792,0.0
63,4095,-16462004573724334239506045899093801261220370309295186678353982286817694589093054382290424309263854819207609110618739161555739719260041,914555809651351902194780327727433403401131683849732593241887904823205254949614132349468017181325267733756061701041064530874428847780,-18.0,6.456119019061319,12.22805950953066,0.0
64,4224,-8529164682485178398211509325984684561499582318034340015343625444667823302429786970970744047380698029805405277619426855734643968094501,852916468248517839821150932598468456149958231803434001534362544466782330242978697097074404738069802980540527761942685573464396809450,-10.0,10.467106899383438,10.233553449691719,0.0
65,4355,-2938467816409793661751829192988243525127836100209190822086185838196958484153110207238840739203598085228558226245444940337699539887917549,326496424045532629083536576998693725014204011134354535787353982021884276017012245248760082133733120580950914027271660037522171098657460,-9.0,6.587579688426743,7.793789844213357,2.842170943040401e-14
66,4488,-1499065307830728324534144063354883953233259922563611275424031138759799247093720134291827741660849956753677291217959871613967727725701,749532653915364162267072031677441976616629961281805637712015569379899623546860067145913870830424978376838645608979935806983863862850,-2.0,10.274637396493347,6.137318698246673,0.0
67,4623,-257,181386902247518127268631431665940958341224450630196964326307767789935708898340136249311156740962844767194952237373144465290095054809700,-1.4168608472584268e-132,-3.4711033321979414,-1.7355516660989707,1.4168608472584268e-132
68,4760,3331596163729924786566699765292793112389836848309740161095448796141676285887880053558776348303399189601539939053792449362471133659769,666319232745984957313339953058558622477967369661948032219089759228335257177576010711755269660679837920307987810758489872494226731954,5.0,9.994015529993717,2.4970077649968587,0.0
69,4899,10883214134851087636117885899956457500473467037811817859578466067396142533900408174958669404457770686031697134242388667917405703288581137,544160706742554381805894294997822875023673351890590892978923303369807126695020408747933470222888534301584856712119433395870285164429100,20.0,3.975547586357223,-8.012226206821389,0.0
70,5040,-2989893993090958141790627994493532280349853581816433477906171996537401795027584663450183902323563375283433278638018864812474094310051,597978798618191628358125598898706456069970716363286695581234399307480359005516932690036780464712675056686655727603772962494818862010,-5.0,13.14933393604177,9.074666968020885,0.0
71,5183,-568215148008236388937585410718227854184135069847466995801172958617967761950943691696415040260586704804996369695913087430424941000101,568215148008236388937585410718227854184135069847466995801172958617967761950943691696415040260586704804996369695913087430424941000100,-1.0,9.085440386669106,5.042720193334553,0.0
72,5328,544160706742554381805894294997822875023673351890590892978923303369807126695020408747933470222888534301584856712119433395870285164428597,272080353371277190902947147498911437511836675945295446489461651684903563347510204373966735111444267150792428356059716697935142582214550,2.0,8.126898352114864,3.0634491760574036,5.684341886080802e-14
73,5475,1197153554833619639972967448995210325052081374159299964553631267413575678729044899245453634490354775463486684766662753470914627361743809,108832141348510876361178858999564575004734670378118178595784660673961425339004081749586694044577706860316971342423886679174057032885820,11.0,2.8213612265416685,-4.089319386729137,5.684341886080802e-14
74,5624,11427374841593642017923780194954280375497140389702408752557389370765949660595428583706602874680659220333281990954508101313275988453009443,816241060113831572708841442496734312535510027835886339468384955054710690042530613121900205334332801452377285068179150093805427746643650,14.0,1.6809623050882436,-6.159518847455878,0.0
75,5775,4711348110325146162821595627686778138733102613771349722761240721816511919437406136345744330934099864082985772399302453643898572852199,471134811032514616282159562768677813873310261377134972276124072181651191943740613634574433093409986408298577239930245364389857285220,10.0,1.7404620937901285,-4.129768953104907,5.684341886080802e-14
76,5928,-6768167994310377883157889241266453669448673530977498668892080887684168242475378218257878982871747939074438516319893450197391606522753,1353633598862075576631577848253290733889734706195499733778416177536833648495075643651575796574349587814887703263978690039478321304550,-5.0,11.094364723550328,8.047182361775192,5.684341886080802e-14
77,6083,3028723785209022533242454332084357374899851680281581964632226178310614805352618230507978498457635626910490853685265863056791939690693,3028723785209022533242454332084357374899851680281581964632226178310614805352618230507978498457635626910490853685265863056791939690700,1.0,6.556835966033148,2.7784179830165456,5.684341886080802e-14
78,6240,-3323118819801858820188667450368383969610218942843303163230065974777448101954323106857608978460387995734869353967141577990047542988881,415389852475232352523583431296047996201277367855412895403758246847181012744290388357201122307548499466858669245892697248755942873610,-8.0,9.0311438572175,8.515571928608779,5.684341886080802e-14
79,6399,-9581699898621647221820589200255134996748466944515173464045604754860873837623250043984155014929805446249476567197994425165727691816801,399237495775901967575857883343963958197852789354798894335233531452536409900968751832673125622075226927061523633249767715238653825700,-24.0,6.32840695543014,15.16420347771507,0.0
80,6560,-23046806403214067935308464258731321765708518433013261349695575201544772424730276135206594032969396746890652754866234826178035606964061,1920567200267838994609038688227610147142376536084438445807964600128731035394189677933882836080783062240887729572186235514836300580338,-12.0,12.398337803549552,12.199168901774776,0.0
81,6723,-8706571307880870108894308719965166000378773630249454287662772853916914027120326539966935523566216548825357707393910934333924562630867071,544160706742554381805894294997822875023673351890590892978923303369807126695020408747933470222888534301584856712119433395870285164429100,-16.0,10.11371162071157,13.056855810355785,0.0
82,6888,-6775264369664831752498028574678004341710218667051918064613068652704020581392783595157756182329542694449614860766886785400744048574151,356592861561306934342001503930421281142643087739574634979635192247580030599620189218829272754186457602611308461415093968460213082850,-19.0,13.99897188936265,16.499485944681297,5.684341886080802e-14
83,7055,-7912979718701001547862319568988362144706735780916917094951677119603096257525059684638020957930307453489853553874866365503698561927421,344042596465260936863579111695146180204640686126822482389203353026221576414133029766870476431752497977819719733689841978421676605540,-23.0,22.199038838046178,22.59951941902306,5.684341886080802e-14
84,7224,-1993262662060638761193751996329021520233235721210955651937447997691601196685056442300122601549042250188955519092012576541649396206703,996631331030319380596875998164510760116617860605477825968723998845800598342528221150061300774521125094477759546006288270824698103350,-2.0,10.764224247706608,6.382112123853304,0.0
85,7395,3210387650398550925108520914441432890995123020003486094270933943184702812360002411492232862671908756941503579422533530359116726633799,321038765039855092510852091444143289099512302000348609427093394318470281236000241149223286267190875694150357942253353035911672663380,10.0,16.57427183922364,3.2871359196118206,0.0
86,7568,371018663688105260322200655680333778425231830834493790667447706843050313655695733237227366061060364296535129576445068224457012612110511,74203732737621052064440131136066755685046366166898758133489541368610062731139146647445473212212072859307025915289013644891402522422150,5.0,11.324528722913485,3.1622643614567423,0.0
87,7743,-3264964240455326290835365769986937250142040111343545357873539820218842760170122452487600821337331205809509140272716600375221710986576411,544160706742554381805894294997822875023673351890590892978923303369807126695020408747933470222888534301584856712119433395870285164429100,-6.0,17.052531235316906,11.526265617658424,5.684341886080802e-14
88,7920,872985091030835906640472131012550066882898425492926566276347545513059561542813489969946743673083210109494422532811925234016500263789,290995030343611968880157377004183355627632808497642188758782515171019853847604496656648914557694403369831474177603975078005500087930,3.0,10.25382268374085,3.626911341870425,0.0
89,8099,3264964240455326290835365769986937250142040111343545357873539820218842760170122452487600821337331205809509140272716600375221710986573773,233211731461094735059668983570495517867288579381681811276681415729917340012151603749114344381237943272107795733765471455372979356183900,14.0,9.090119378980148,-2.454940310509926,0.0
90,8280,1088321413485108763611788589995645750047346703781181785957846606739614253390040817495866940445777068603169713424238866791740570328858001,54416070674255438180589429499782287502367335189059089297892330336980712669502040874793347022288853430158485671211943339587028516442910,20.0,6.763959206455894,-6.618020396772053,0.0
91,8463,1632482120227663145417682884993468625071020055671772678936769910109421380085061226243800410668665602904754570136358300187610855493287007,77737243820364911686556327856831839289096193127227270425560471909972446670717201249704781460412647757369265244588490485124326452061300,21.0,4.80412137351135,-8.097939313244318,1.4210854715202004e-14
92,8648,18773544382618126172303353177424889188316730640225385807772853966258345870978204101803704722689654433404677556568120452157524838172800781,816241060113831572708841442496734312535510027835886339468384955054710690042530613121900205334332801452377285068179150093805427746643650,23.0,5.123734272746276,-8.938132863626855,1.4210854715202004e-14
93,8835,1501132984117391398085225641373304482823926487974043842700478078261536901227642506890850952339002853245751328861019126609297338384631,250188830686231899680870940228884080470654414662340640450079679710256150204607084481808492056500475540958554810169854434882889730772,6.0,7.207768250572656,0.603884125286342,2.842170943040401e-14
94,9024,181386902247518127268631431665940958341224450630196964326307767789935708898340136249311156740962844767194952237373144465290095054809327,90693451123759063634315715832970479170612225315098482163153883894967854449170068124655578370481422383597476118686572232645047527404850,2.0,14.57629489337927,6.288147446689663,5.684341886080802e-14
95,9215,-326496424045532629083536576998693725014204011134354535787353982021884276017012245248760082133733120580950914027271660037522171098658841,326496424045532629083536576998693725014204011134354535787353982021884276017012245248760082133733120580950914027271660037522171098657460,-1.0,21.227315881040084,11.113657940520035,1.4210854715202004e-14
96,9408,-1149959228111906977611779997882127800134559069929397491502373844822077613472147947480839962432139759724397414860776486466336190119251,229991845622381395522355999576425560026911813985879498300474768964415522694429589496167992486427951944879482972155297293267238023850,-5.0,17.99515781832619,11.497578909163117,4.263256414560601e-14
97,9603,-3581477296536762693909629255436102838493942258432519246261938648258705893508978420389525102248546503013310451416664308652375385697601,223842331033547668369351828464756427405871391152032452891371165516169118344311151274345318890534156438331903213541519290773461606100,-16.0,13.248636395908505,14.624318197954253,0.0
98,9800,-6756601565695268025093213542696599115781257907319753410819741951053679944277289454413593154970445085453590343688532350576226504711871,217954889215976387906232694925696745670363158300637206800636837130763869170235143690761069515175647917857753022210720986329887248770,-31.0,16.837240881459138,23.91862044072961,8.526512829121202e-14
99,9999,-1088321413485108763611788589995645750047346703781181785957846606739614253390040817495866940445777068603169713424238866791740570328858433,49469155158414034709626754090711170456697577444599172088993027579073375154092764431630315474808048572871350610192675763260935014948100,-22.0,17.485125481600107,19.742562740800068,2.842170943040401e-14
100,10200,-1088321413485108763611788589995645750047346703781181785957846606739614253390040817495866940445777068603169713424238866791740570328858463,54416070674255438180589429499782287502367335189059089297892330336980712669502040874793347022288853430158485671211943339587028516442910,-20.0,17.69689852488878,18.84844926244437,4.263256414560601e-14
101,10403,-47341981486602231217112803664810590127059581614481407689166327393173220022466775561070211909391302484237882533954390705440714809305339793,1632482120227663145417682884993468625071020055671772678936769910109421380085061226243800410668665602904754570136358300187610855493287300,-29.0,21.618379037758757,25.309189518879386,1.4210854715202004e-14
102,10608,-1360401766856385954514735737494557187559183379726477232447308258424517816737551021869833675557221335753962141780298583489675712911073211,90693451123759063634315715832970479170612225315098482163153883894967854449170068124655578370481422383597476118686572232645047527404850,-15.0,19.416744624960018,17.208372312479987,4.263256414560601e-14
103,10815,-67372277977649590128348817475920927383883367376930301035485742321976120447954907749744143932357628056386696545310025087107749591786487,5182482921357660779103755190455455952606412875148484695037364793998163111381146749980318764027509850491284349639232699008288430137420,-13.0,17.635095313725003,15.317547656862487,2.842170943040401e-14
104,11024,-4357,816241060113831572708841442496734312535510027835886339468384955054710690042530613121900205334332801452377285068179150093805427746643650,-5.3378838837051156e-132,28.345671957224198,14.172835978612113,2.842170943040401e-14
105,11235,731644647721081521755824262181946722720905347079786074593510323858564203959691305879574413745060214187004849360832851624699543078223,182911161930270380438956065545486680680226336769946518648377580964641050989922826469893603436265053546751212340208212906174885769556,4.0,24.67796692937131,10.338983464685668,2.842170943040401e-14
106,11448,2992883887084049099932418622488025812630203435398249911384078168533939196822612248113634086225886938658716711916656883677286568404358527,272080353371277190902947147498911437511836675945295446489461651684903563347510204373966735111444267150792428356059716697935142582214550,11.0,13.797940352379925,1.3989701761899411,4.263256414560601e-14
107,11663,764140566915076365940191988720347015990690238825085083757636979200154688550454191007736362440651984338395756234040055406966783422389601,34733662132503471179099635850924864363213192673867503807165317236370667661384281409442561929120544742654352556092729791225762882835900,22.0,14.493901347781247,-3.7530493261093127,1.2789769243681803e-13
108,11880,4946915515841403470962675409071117045669757744459917208899302757907337515409276443163031547480804857287135061019267576326093501494809,170583293649703567964230186519693691229991646360686800306872508893356466048595739419414880947613960596108105552388537114692879361890,29.0,5.480306644108225,-11.759846677945859,5.684341886080802e-14
109,12099,837170318065468279701375838458189038497959002908601373813728159030472502607723705766051492650597745079361318018645282147492746406813749,41858515903273413985068791922909451924897950145430068690686407951523625130386185288302574632529887253968065900932264107374637320340700,20.0,-0.16747974825361212,-10.083739874126735,1.4210854715202004e-13
110,12320,3750957918605020214246424211273704133529816311733343817736833959292376797398242577782957986551379507173761749564060030401103863770789,163085126895870444097670617881465397109992013553623644249427563447494643365140981642737303763103456833641815198437392626134950598730,23.0,10.362922020866819,-6.318538989566626,7.105427357601002e-14
111,12543,1451095217980145018149051453327527666729795605041575714610462142319485671186721089994489253927702758137559617898985155722320760438476463,181386902247518127268631431665940958341224450630196964326307767789935708898340136249311156740962844767194952237373144465290095054809700,8.0,24.332797312782134,8.166398656391067,0.0
112,12768,1873186598081082209314610309803176850339667304270536636760493299035480642667884367462765818323196331502873861315385312894562083182199,156098883173423517442884192483598070861638942022544719730041108252956720222323697288563818193599694291906155109615442741213506931850,12.0,11.096130606604675,-0.45193469669770536,8.526512829121202e-14
113,12995,-2285474968318728403584756038990856075099428077940481750511477874153189932119085716741320574936131844066656398190901620262655197690604357,326496424045532629083536576998693725014204011134354535787353982021884276017012245248760082133733120580950914027271660037522171098657460,-7.0,17.70047610415918,12.350238052079554,7.105427357601002e-14
114,13224,-1196615078048497815955787344690099780151013418121145449101535576404193791522859612419864695377434929745101389141549056395536635875601,149576884756062226994473418086262472518876677265143181137691947050524223940357451552483086922179366218137673642693632049442079484450,-8.0,16.242818052386895,12.12140902619344,1.4210854715202004e-14
115,13455,108832141348510876361178858999564575004734670378118178595784660673961425339004081749586694044577706860316971342423886679174057032885077,108832141348510876361178858999564575004734670378118178595784660673961425339004081749586694044577706860316971342423886679174057032885820,1.0,10.520156376568252,4.760078188284105,4.263256414560601e-14
116,13688,5713687420796821008961890097477140187748570194851204376278694685382974830297714291853301437340329610166640995477254050656637994226499861,816241060113831572708841442496734312535510027835886339468384955054710690042530613121900205334332801452377285068179150093805427746643650,7.0,17.275042705263445,5.137521352631815,1.8474111129762605e-13
117,13923,-281147355589023188739805887366480431425302687621075119079784708535162555771129118443778594793535796590847252240826367034807690604201,140573677794511594369902943683240215712651343810537559539892354267581277885564559221889297396767898295423626120413183517403845302100,-2.0,22.957662737221995,12.478831368610997,0.0
118,14160,2066433063579320437237573272143631170975974754014902125236417607733444784917799020561772671732488104942727303970073797705836525940869,137762204238621362482504884809575411398398316934326808349094507182229652327853268037451511448832540329515153598004919847055768396058,15.0,13.050355846932064,-0.9748220765338402,2.5579538487363607e-13
119,14399,2565734161992356668288193797243436502303696009410512110166153386721731013451581048774274778948188142542008175414906750232823745088299,135038640104860877278325989328601921173878737337395374219271230880091105971135844672330251523588849607474114495521407906990723425700,19.0,6.809046259983063,-6.09547687000849,4.263256414560601e-14
120,14640,529596794883264605163887391725375060850290366803494786354183263620250244958657332114777099973614145305678692663863195519095168043239,132399198720816151290971847931343765212572591700873696588545815905062561239664333028694274993403536326419673165965798879773792010810,4.0,9.109425790513797,2.554712895256948,9.947598300641403e-14
121,14883,-1817764231542772928962662879973638809432456913974772727679533821803221134271125202212137576502133018425718920059573387626386063541401,129840302253055209211618777140974200673746922426769480548538130128801509590794657300866969750152358458979922861398099116170433110100,-14.0,29.666414525043365,21.83320726252166,4.263256414560601e-14
122,15128,1018868541256148007750153150253374083364655987312699440746930822349459435222381792007364899777603746546890042213361398151106790758799,127358567657018500968769143781671760420581998414087430093366352793682429402797724000920612472200468318361255276670174768888348844850,8.0,8.904608280732873,0.4523041403664365,0.0
123,15375,-874655556187802680285019532717510935744136271695553674133745837793030972873741185128710514709579733665004362109032384333201376842941,124950793741114668612145647531072990820590895956507667733392262541861567553391597875530073529939961952143480301290340619028768120420,-7.0,27.57322112928904,17.28661056464457,9.947598300641403e-14
124,15624,-699635194383284205179006950711486553601865738145045433830044247189752020036454811247343033143713829816323387201296414366118938068552017,38868621910182455843278163928415919644548096563613635212780235954986223335358600624852390730206323878684632622294245242562163226030650,-18.0,31.502489886229682,24.751244943114877,7.105427357601002e-14
125,15875,-6203432056865119952587194962975180775269876211552736179959725658415801244323232659726441560540929291038067366518161540712921250874494453,326496424045532629083536576998693725014204011134354535787353982021884276017012245248760082133733120580950914027271660037522171098657460,-19.0,32.47995803776928,25.739979018884718,1.5631940186722204e-13
126,16128,-4016818069745299388059141560991310844725335207181956222597349612369396940432195809255262263911899732143700635738615009869646047674901,118141707933685276119386516499744436609568682564175183017569106246158733542123406154566537173879403886579430462900441466754295519850,-34.0,34.938664332568294,34.46933216628415,0.0
127,16383,-16868981909019185835982723144932509125733873908608317682346622404464020927545632671185937576909544563349130558075702435271978840097306791,544160706742554381805894294997822875023673351890590892978923303369807126695020408747933470222888534301584856712119433395870285164429100,-31.0,31.898496679317418,31.44924833965871,0.0
128,16640,-2775219604387027347210060904488896662620734094642013554192508847186016346144604084614460698136731524938082769231809110318938454338589843,163248212022766314541768288499346862507102005567177267893676991010942138008506122624380041066866560290475457013635830018761085549328730,-17.0,24.252634442989574,20.626317221494794,1.4210854715202004e-14
129,16899,-2358029729217735654492208611657232458435917858192560536242000981269164215678421771241045037632516981973534379085850878048771235712527721,181386902247518127268631431665940958341224450630196964326307767789935708898340136249311156740962844767194952237373144465290095054809700,-13.0,25.916941271869973,19.458470635935043,1.1368683772161603e-13
130,17160,-6595887354455204627950233878761489394226343659279889611865737010543116687212368590884042063307739809716180081359023435101458001993083,329794367722760231397511693938074469711317182963994480593286850527155834360618429544202103165386990485809004067951171755072900099654,-20.0,29.348639877747814,24.674319938873815,1.8474111129762605e-13
131,17423,-1620276040720899039321461210540728470592556132804644358105706917993867577666639210855356723352741616063741054194757791491706665281501,108018402714726602621430747369381898039503742186976290540380461199591171844442614057023781556849441070916070279650519432780444352100,-15.0,32.48464140172172,23.7423207008609,8.526512829121202e-14
132,17688,-123672887896035086774066885226777926141743943611497930222482568947683437885231911079075788687020121432178376525481689408152337537370483,24734577579207017354813377045355585228348788722299586044496513789536687577046382215815157737404024286435675305096337881630467507474050,-5.0,27.808483885757937,16.404241942878954,2.842170943040401e-14
133,17955,-313035881155831859140495279960396668278239703868029276881451564738144080553223629193442072994950259425648047964785867725332858196221,104345293718610619713498426653465556092746567956009758960483854912714693517741209731147357664983419808549349321595289241777619398740,-3.0,26.467145591184476,14.733572795592323,1.7053025658242404e-13
134,18224,-1436141113685263543788334824048545981588179010896369077863188308503952452003949803155285016297682445687229105310356679818182228032301,102581508120375967413452487432038998684869929349740648418799164893139460857424985939663215449834460406230650379311191415584444859450,-14.0,35.63183140371973,24.815915701859815,9.947598300641403e-14
135,18495,-2219005662342205078726538366997609499633144345058943400470122831165107838237339942994353354013632577318789035712071832198173544692761,100863893742827503578479016681709522710597470229951972748641946871141265374424542863379697909710571696308592532366901463553342940580,-22.0,38.19988170280624,30.09994085140321,1.8474111129762605e-13
136,18768,20929257951636706992534395961454725962448975072715034345343203975761812565193092644151287316264943626984032950466132053687318660170139,20929257951636706992534395961454725962448975072715034345343203975761812565193092644151287316264943626984032950466132053687318660170350,1.0,23.94032361346143,11.470161806730808,1.8474111129762605e-13
137,19043,2533161910698097984268818269817451314765375948456198984557056757066343520821646730378310982072067314852205367452969776153189258524065923,56292486904402177428195961551498918105897243299026644101267927934807633796036594008406910712712606996715674832288217247848650189423700,45.0,1.618370408795215,-21.69081479560233,1.2789769243681803e-13
138,19320,114014624269868537140282614190020030957341083253266663290822025467959588450385228499567012808605216710808255692063119378182345463023213,2591241460678830389551877595227727976303206437574242347518682396999081555690573374990159382013754925245642174819616349504144215068710,44.0,6.38781515775338,-18.806092421123402,1.8474111129762605e-13
139,19599,2643848653269394879501134870716474145525395428238165018811357364975637610178825515346544710435689564540061771289145260295743186639599,94423166188192674267897673954159790911621265294220179243262763034844200363529482690948025372703198733573634688898045010562256665700,28.0,22.30945203467752,-2.845273982661311,1.4210854715202004e-13
140,19880,979489272136597887250609730996081175042612033403063607362061946065652828051036735746280246401199361742852742081814980112566513295972129,23321173146109473505966898357049551786728857938168181127668141572991734001215160374911434438123794327210779573376547145537297935618390,42.0,9.277157035626999,-16.36142148218655,9.947598300641403e-14
141,20163,1236728878960350867740668852267779261417439436114979302224825689476834378852319110790757886870201214321783765254816894081523375373701959,49469155158414034709626754090711170456697577444599172088993027579073375154092764431630315474808048572871350610192675763260935014948100,25.0,11.706646382953124,-6.646676808523566,2.5579538487363607e-13
142,20448,6257848127539375390767784392474963062772243546741795269257617988752781956992734700601234907563218144468225852189373484052508279390931627,272080353371277190902947147498911437511836675945295446489461651684903563347510204373966735111444267150792428356059716697935142582214550,23.0,16.429383330941903,-3.2853083345290983,9.947598300641403e-14
143,20735,3809863292797259986592150016538352829202380591255697432525433168776397250673412902495707878358351203522629390277525476692931711598987,88601471925517674106794186431124484400055362587341800756405422529683656992404951220830415775775609384247195122733150620765853758116,43.0,1.9598263620188163,-20.520086818990627,7.105427357601002e-14
144,21024,10066973074737256063409044457459723187937957009975931520110081112341431843857877561836769199123437884579319849174209517823600275541935231,272080353371277190902947147498911437511836675945295446489461651684903563347510204373966735111444267150792428356059716697935142582214550,37.0,10.516777451097028,-13.241611274451536,9.947598300641403e-14
145,21315,559708155506627364143205560569189242881492590516036347064035397751801616029163848997874426514971063853058709761037131492895150454841179,15547448764072982337311265571366367857819238625445454085112094381994489334143440249940956292082529551473853048917698097024865290412260,36.0,1.4492085391579508,-17.27539573042113,2.1316282072803006e-13
146,21608,6529928480910652581670731539973874500284080222687090715747079640437685520340244904975201642674662411619018280545433200750443421973139551,816241060113831572708841442496734312535510027835886339468384955054710690042530613121900205334332801452377285068179150093805427746643650,8.0,28.068682509256632,10.034341254628238,1.5631940186722204e-13
147,21903,-51824829213576607791037551904554559526064128751484846950373647939981631113811467499803187640275098504912843496392326990082884301374511,25912414606788303895518775952277279763032064375742423475186823969990815556905733749901593820137549252456421748196163495041442150687100,-2.0,31.00540786624373,16.50270393312193,1.2789769243681803e-13
148,22200,-1395283863442447132835626397430315064163265004847668956356213598384120837679539509610085821084329575132268863364408803579154577344691,82075521378967478402095670437077356715486176755745232726836094022595343392914088800593283593195857360721697844965223739950269255570,-17.0,25.89847263828557,21.449236319142827,8.526512829121202e-14
149,22499,-2888237597325865564969746642680752182817958560034674739657362148655130133996646784892877649644562220523796547164326223408849975103509853,125575547709820241955206375768728355774693850436290206072059223854570875391158555864907723897589661761904197702796792322123911961022100,-23.0,25.174877470428214,24.0874387352141,1.4210854715202004e-14
150,22800,-1088321413485108763611788589995645750047346703781181785957846606739614253390040817495866940445777068603169713424238866791740570328858883,54416070674255438180589429499782287502367335189059089297892330336980712669502040874793347022288853430158485671211943339587028516442910,-20.0,31.077019954563752,25.53850997728199,2.2737367544323206e-13
151,23103,-581689031345489166758024936032155487094271514089941989046435255326345549225711471420204744031363605632728639933644911561102718624045139,18764162301467392476065320517166306035299081099675548033755975978269211265345531336135636904237535665571891610762739082616216729807900,-31.0,45.14348123601485,38.0717406180075,1.5631940186722204e-13
152,23408,-2321284652897426029127428502692390688791857127223110264864114954179668281474634410243341184949282779748916347714984785554475574215501,77376155096580867637580950089746356293061904240770342162137165139322276049154480341444706164976092658297211590499492851815852473850,-30.0,39.272923606738004,34.636461803368945,1.1368683772161603e-13
153,23715,-3809124947197880672641260064984760125165713463234136250852463123588649886865142861235534291560219740111093996984836033771091996151005127,108832141348510876361178858999564575004734670378118178595784660673961425339004081749586694044577706860316971342423886679174057032885820,-35.0,42.36811312947066,38.68405656473538,9.947598300641403e-14
154,24024,-3759054343344531512889570979537322983031730808860119459649926107832323339976653832190753455532526487300254605637741319396727584722501,75181086866890630257791419590746459660634616177202389192998522156646466799533076643815069110650529746005092112754826387934551694450,-50.0,43.56704483759029,46.7835224187953,3.126388037344441e-13
155,24335,-3330263525264432816652073085386675995144880913570416265031010616623219615373524901537352837764077829925699323078170932382726145206306973,65299284809106525816707315399738745002840802226870907157470796404376855203402449049752016426746624116190182805454332007504434219731492,-51.0,51.60915769958319,51.304578849791426,3.410605131648481e-13
156,24648,-3288642466212053072960682685321250251956124205624038434602679109809470951017448078653908965891751818905629673924976430676089555788251,73080943693601179399126281896027783376802760124978631880059535773543798911498846192309088130927818197902881642777254015024212350850,-45.0,52.03165722548158,48.51582861274082,5.684341886080802e-14
157,24963,-3627738044950362545372628633318819166824489012603939286526155355798714177966802724986223134819256895343899044747462889305801901096196517,181386902247518127268631431665940958341224450630196964326307767789935708898340136249311156740962844767194952237373144465290095054809700,-20.0,34.07779028582058,27.038895142910015,5.542233338928781e-13
