n,X,H_num,H_den,H,C_centered,E_centered,identity_err
5,35,180360179,90180090,1.9999999889110778,0.5694547240180853,-0.7152726324464963,0.0
6,48,-1,25050025,-3.992011984019976e-08,0.9564611027044834,0.4782305713123016,3.621343782197952e-17
7,63,27327299,13663650,1.9999999268131137,1.1416923863709967,-0.42915377022105844,0.0
8,80,-9018010,9018009,-1.0000001108892218,3.121190647571994,2.060595379230608,0.0
9,99,601200577,150300150,3.999999846972874,1.9157989225465737,-1.0421004622131502,0.0
10,120,-1,5010005,-1.996005992009988e-07,4.303569267006605,2.151784733303602,4.097741581513372e-17
11,143,901800787,450900450,1.9999997493903587,4.40494689431609,1.2024735724628657,2.220446049250313e-16
12,168,150300127,75150075,1.9999996939457478,2.739861519148938,0.369930912601595,0.0
13,195,-8198191,2732730,-3.000000365934432,5.712624763527143,4.356312564730787,0.0
