n,X,dmax,n_d,E,Diag,Off,Diag_int,S_sq,S_sq_abs,n_sq,sum_abs_Bj,sum_abs_terms,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
14936,223113968,2773,2773,-1379.384769114221,1733512.57639356,169189.76487073256,37711396814934,-662.8551585905088,1804.3080946796772,52,2199.3381514355924,32845.20717772341,-556.256,-21.5417,42.3101,196.665,119.876,-368.95,-104.617,51.1252,-74.791,-253.326,-103.032,-306.848,0,0,0,0
14937,223143843,2774,2774,-1285.5802591264146,1782042.3535113244,-129325.7508557851,37721554713839,-569.7381999408353,1759.9510104033216,52,2211.621432557622,33199.42504566222,-508.27,-14.75,-28.0571,265.335,137.707,-395.605,-130.247,59.9784,-61.5935,-226.635,-112.647,-270.797,0,0,0,0
14938,223173720,2774,2774,-1100.7814589133804,1580899.8221361537,-369180.00184868346,37731829121129,-445.26364240294424,1537.981102887603,52,2185.967865923015,32536.33734703463,-441.274,-66.0714,107.684,254.058,149.729,-392.322,-81.0802,31.122,-76.0262,-250.606,-102.148,-233.846,0,0,0,0
14939,223203599,2774,2774,-1257.7215949312267,1574712.3133359775,7151.297020371305,37741198036738,-418.7005942089927,1482.8447416676318,52,2327.770024300251,32909.35132380718,-464.378,-80.3376,120.427,225.783,147.556,-396.85,-124.846,41.2577,-89.9882,-280.19,-109.955,-246.2,0,0,0,0
14940,223233480,2775,2775,-1193.2807349063787,1431905.426045911,-7986.5137472036295,37750998773101,-285.73197160028667,1343.725460300605,52,2234.003671320561,32378.442296285804,-436.473,-47.6066,129.103,227.501,124.57,-397.312,-121.746,39.188,-89.6954,-301.65,-96.7614,-222.397,0,0,0,0
14941,223263363,2775,2775,-1198.6993051228537,1426211.0936166747,10668.93048533774,37760897672451,-234.3211949192464,1327.7883472278245,52,2214.2507098576652,32481.715152366236,-408.667,-49.8203,169.838,167.159,112.455,-368.903,-156.247,58.3232,-95.5141,-299.676,-79.6436,-248.004,0,0,0,0
14942,223293248,2776,2776,-1261.5490037263007,1515457.3856134736,76048.50318934838,37770143318598,-358.2777715691527,1351.6806012982352,52,2173.783333444233,32808.67452845774,-438.852,-29.1471,127.567,154.052,128.469,-385.495,-128.146,46.0293,-105.374,-311.143,-49.7467,-269.762,0,0,0,0
14943,223323135,2776,2776,-1005.9043871863068,1455646.0670542694,-443802.4308936099,37780795192303,-288.4491053743641,1242.3222659516232,52,2075.2757760656204,32423.38254954469,-343.135,-42.3085,161.468,188.708,99.5462,-355.147,-112.776,84.9632,-50.1898,-269.783,-118.992,-248.258,0,0,0,0
14944,223353024,2776,2776,-1140.0231126141462,1509443.0360606983,-209790.33876625216,37789617708145,-376.57567819731867,1346.1076617858043,52,2178.7355702098303,32573.787565773127,-411.411,-70.5828,195.074,145.535,90.3631,-349.622,-87.5445,88.3839,-95.5343,-258.215,-130.058,-256.413,0,0,0,0
14945,223382915,2777,2777,-1238.9248253999676,1568347.2134128893,-33412.490420548944,37798935630283,-283.0578566013046,1467.041643923907,52,2125.065452322916,32366.84219637771,-440.785,-52.802,137.025,146.304,107.372,-384.277,-54.2458,52.368,-118.641,-209,-188.914,-233.331,0,0,0,0
14946,223412808,2777,2777,-1246.1319342912411,1515617.5671670374,37227.230493392795,37808732959218,-256.1426721175221,1336.287700842112,52,2026.8329223621931,32512.813504782443,-421.15,-50.024,146.741,137.188,66.1932,-343.741,-97.0128,40.2284,-96.7618,-215.342,-164.166,-248.285,0,0,0,0
14947,223442703,2777,2777,-1251.3716200740873,1556521.599326679,9409.332200167002,37818291702201,-168.46621007278281,1369.1910486355873,52,2050.3184274867217,33032.93145042275,-427.614,-48.1907,118.687,141.894,66.387,-352.464,-89.7817,72.5054,-106.1,-212.833,-133.181,-280.681,0,0,0,0
14948,223472600,2778,2778,-1130.3987366315978,1506469.939284823,-228668.6355065105,37828298241105,-92.6407529283124,1416.4376537968828,52,1908.0404928285698,32545.2456518087,-385.07,-16.4705,151.509,87.7727,67.3909,-345.737,-81.5502,82.1486,-102.139,-215.859,-101.738,-270.657,0,0,0,0
14949,223502499,2778,2778,-1022.0851890763743,1482296.0947636059,-437637.9610343181,37838116060998,9.234313718508929,1460.8349153023446,52,1964.7516538854989,32322.312471484038,-365.624,-24.5849,143.333,118.59,83.2676,-325.274,-95.9802,126.143,-99.5666,-213.53,-88.9174,-279.942,0,0,0,0
14950,223532400,2779,2779,-890.1994546837286,1503568.2113156207,-711113.1421964129,37848210649009,-1.399878714139959,1288.3837905374448,52,1871.600962565868,32902.39929471791,-327.169,-33.8122,113.264,146.405,94.3941,-287.192,-64.7493,136.638,-81.9124,-198.586,-115.109,-272.369,0,0,0,0
14951,223562303,2779,2779,-976.9629515313009,1599306.5881898478,-644849.9795250968,37857950967091,-65.82146502045725,1385.0582453138377,52,1893.5038997299143,33469.534168089216,-320.814,-43.9844,113.197,122.283,96.5213,-271.724,-109.449,126.27,-80.8748,-218.927,-130.692,-258.767,0,0,0,0
14952,223592208,2779,2779,-966.7957918649909,1576466.187689319,-641772.0845214643,37867339489371,-87.07686722570361,1311.3077900061762,52,1868.411655395771,32814.16662476167,-331.45,-15.1593,117.064,126.149,119.331,-293.067,-102.227,88.2641,-79.0603,-226.425,-118.278,-251.937,0,0,0,0
14953,223622115,2780,2780,-1159.7852198813425,1568525.2756711915,-223423.5194159774,37876869773594,-31.900128854238574,1342.9285530921807,52,1975.2051660839725,33233.859980602894,-343.184,-65.2791,138.046,120.018,114.388,-306.603,-137.788,35.2579,-66.2461,-244.234,-141.265,-262.896,0,0,0,0
14954,223652024,2780,2780,-1155.546037627635,1523867.8526658644,-188581.20758893667,37886598214867,33.39692233252936,1293.4652662544686,52,1844.633901194804,33328.183061092044,-336.91,-66.5119,99.965,121.004,123.575,-288.201,-112.633,-6.67498,-84.7519,-214.341,-145.96,-244.106,0,0,0,0
14955,223681935,2780,2780,-1106.4800825550801,1566980.8180656875,-342682.64497459074,37895607111229,-196.89985678830635,1295.252464608875,52,1908.0342149523667,33157.611140773115,-375.735,-20.5792,116.056,108.75,161.508,-332.872,-93.1329,14.463,-60.3334,-215.732,-128.548,-280.325,0,0,0,0
14956,223711848,2781,2781,-1021.1881947772463,1595183.2073994256,-552357.8782470145,37905575263308,-162.243427011088,1209.035003985564,52,1884.4847878669798,33021.58054789931,-342.551,-11.7596,114.91,119.788,151.499,-349.148,-108.04,45.4506,-62.2108,-179.868,-146.712,-252.547,0,0,0,0
14957,223741763,2781,2781,-932.6379045408348,1643922.9420282647,-774109.4810419454,37915054741876,-141.11052546368683,1180.6623730601686,52,1809.6359078425403,33229.39816523553,-351.466,-30.8848,170.995,115.648,116.552,-301.884,-78.6072,35.3046,-79.0126,-197.486,-85.821,-245.976,0,0,0,0
14958,223771680,2781,2781,-1013.7999584415547,1773360.8376860798,-745570.4819499817,37924039269160,-208.3511093121151,1294.2261494843742,52,1816.9204460341743,33617.07389401377,-413.372,-54.0127,140.957,115.623,121.542,-302.226,-63.3837,23.4386,-112.514,-137.603,-80.7449,-251.505,0,0,0,0
14959,223801599,2782,2782,-1156.0687354320544,1702568.396095757,-366073.47505228757,37934138070613,-219.7565177458273,1319.3240453390754,52,1856.1989073388977,32739.31453529605,-380.377,-73.0854,125.094,87.5402,112.85,-313.891,-98.0196,24.5813,-105.557,-147.699,-122.89,-264.614,0,0,0,0
14960,223831520,2782,2782,-1229.2471549929896,1793145.29248473,-282096.72442637105,37943571984323,-170.30881486537237,1459.3566719381588,52,1934.849227000478,33681.283435555895,-401.373,-107.271,113.106,88.5681,137.768,-309.306,-99.0001,13.3593,-75.2967,-190.72,-113.911,-285.169,0,0,0,0
14961,223861443,2783,2783,-1141.2826398608977,1746911.4858189384,-444385.42177107884,37953111124945,-182.15099798396204,1472.5635846012674,52,1940.3545834464257,33382.17504073978,-401.468,-105.292,123.177,87.478,188.881,-320.979,-60.2989,-20.3694,-74.0983,-183.451,-122.322,-252.54,0,0,0,0
14962,223891368,2783,2783,-1065.1285678351096,1725771.7303176713,-591272.8642991995,37962894538808,-131.53019066906563,1405.4945592795702,52,1752.6041801865476,33341.82022620586,-382.555,-72.4249,124.242,60.5034,158.992,-291.325,-65.279,-14.6676,-86.9727,-150.003,-111.02,-234.619,0,0,0,0
14963,223921295,2783,2783,-1214.5598711842204,1713303.4910915792,-238147.81040054932,37972164256661,-86.82931810457376,1541.500695024417,52,1844.5404459264128,33028.561131680784,-408.74,-57.5031,128.479,43.4708,143.04,-307.865,-55.9863,-68.3138,-107.405,-152.268,-112.092,-259.378,0,0,0,0
14964,223951224,2784,2784,-1444.958299651882,1863533.360663325,224371.1270695331,37981160774722,-142.95035485762855,1536.0956124295262,52,2049.439097927325,33607.73723110094,-468.917,-55.584,53.4796,84.5492,164.212,-350.472,-69.418,-73.4597,-109.376,-182.39,-166.09,-271.492,0,0,0,0
14965,223981155,2784,2784,-1421.753992238997,1823458.431351575,197925.98309595068,37990317861613,-240.02340082457704,1537.2764486985452,52,2018.577680871922,33630.27479614809,-504.192,-43.6097,66.6515,85.5093,146.251,-312.761,-77.1995,-65.5405,-121.792,-187.309,-174.177,-233.584,0,0,0,0
14966,224011088,2784,2784,-1425.8180602501725,1759727.423559708,273229.71737585636,38000292428221,-123.65012196082716,1450.9374886967762,52,1987.4649753335743,33047.22215799182,-471.459,-29.7485,24.8185,114.584,141.42,-321.434,-79.8423,-94.4831,-121.381,-192.363,-172.849,-223.082,0,0,0,0
14967,224041023,2785,2785,-1301.2607499546275,1832634.7846378698,-139355.24526539026,38009796893839,-135.78710317474633,1439.7183361017987,52,1835.4916529364555,34230.52880765477,-476.824,-15.7218,68.0429,66.483,132.589,-269.975,-66.4779,-89.4191,-126.738,-182.541,-124.949,-215.73,0,0,0,0
14968,224070960,2785,2785,-1407.6523028956444,1776564.061166576,204920.9446808349,38019382228260,-62.28233410986013,1523.521814672723,52,1924.6534346001872,33968.117928968044,-484.181,-34.8082,76.2014,28.6113,153.688,-309.522,-73.1922,-107.429,-152.147,-160.72,-134.371,-209.782,0,0,0,0
14969,224100899,2786,2786,-1372.876942591136,1760673.2832085916,124117.8162897937,38029246049983,-72.25296335659095,1437.890060954468,52,1938.5226185297124,33833.975069331944,-460.637,-24.8394,73.419,44.7416,164.662,-344.683,-57.1048,-128.435,-125.25,-151.111,-132.95,-230.69,0,0,0,0
14970,224130840,2786,2786,-1360.926103227781,1788927.988950559,63191.869496193714,38038743025011,-152.7368740769016,1523.6789826022577,52,2025.8341927728707,34263.67639470709,-469.084,-33.8733,133.629,4.74864,194.076,-361.487,-64.4063,-100.305,-136.309,-188.766,-101.469,-237.681,0,0,0,0
14971,224160783,2786,2786,-1536.005132023196,1756623.7477985346,602688.0178030613,38047853062163,-215.66892327872574,1591.86739808507,52,2213.7703129456586,33429.82820285476,-509.63,-56.852,161.956,21.8758,155.051,-338.908,-117.461,-124.246,-184.88,-199.35,-141.458,-202.103,0,0,0,0
14972,224190728,2787,2787,-1468.4884471416317,1644055.1926454676,512403.1267429732,38057231644145,-164.24807140114444,1552.1918662622347,52,2270.853589052016,32591.641521687357,-523.167,-63.9438,259.101,-9.94543,142.082,-332.458,-125.626,-102.825,-165.853,-194.132,-132.461,-219.26,0,0,0,0
14973,224220675,2787,2787,-1580.5210145043793,1689743.8829741762,808302.7943157763,38067017268244,-87.89629781368058,1588.6543754679224,52,2352.0780582293055,33119.846894205715,-516.803,-58.8701,230.477,-26.9444,155.301,-349.814,-150.748,-130.837,-158.504,-224.385,-160.563,-188.83,0,0,0,0
14974,224250624,2787,2787,-1416.3995773287152,1615097.0026210311,391090.76003593183,38077265906185,-2.7951234195788857,1447.348332376776,52,2212.5385325692023,33082.83193988847,-454.43,-36.9095,259.675,-12.7082,138.395,-327.365,-154.052,-93.1997,-150.398,-216.65,-151.743,-217.012,0,0,0,0
14975,224280575,2788,2788,-1496.6395660913267,1673424.7920290912,566505.1987609435,38086840760804,-120.268574794497,1283.5788360655451,52,2244.5687579147934,33043.28081874084,-465.156,-35.8937,247.16,-29.7101,126.805,-355.844,-140.828,-73.9927,-187.181,-212.675,-157.907,-211.417,0,0,0,0
14976,224310528,2788,2788,-1307.5587089048304,1627996.4765566762,81713.30067619076,38096761504594,-198.75165110266153,1324.0675300319026,52,2019.5413735560678,33033.19905617919,-441.873,-29.8806,214.35,-11.4215,141.641,-335.142,-77.478,-43.0034,-181.637,-204.189,-144.988,-193.937,0,0,0,0
14977,224340483,2789,2789,-1247.643972404091,1622171.5955805567,-65556.1137042963,38106405232021,-139.6564611218746,1336.099583947158,52,1964.9071340820747,32544.257791717308,-439.69,-27.8124,217.713,-23.3696,140.918,-284.564,-76.1925,-60.8787,-196.358,-207.276,-118.152,-171.983,0,0,0,0
14978,224370440,2789,2789,-1361.4692350494715,1533050.8406285353,320547.637357658,38115853703350,-171.44858418524018,1387.9600888241584,52,1853.5842031582997,32085.523081666342,-461.497,-46.8571,171.127,13.7975,61.133,-249.247,-60.4988,-66.8851,-199.177,-202.542,-122.506,-198.316,0,0,0,0
14979,224400399,2789,2789,-1293.2808153952828,1604255.5490600264,68319.7184094612,38125402856215,-122.0376921839943,1519.9339176676858,52,1900.9440394877347,33030.8260184417,-464.404,-30.7365,217.484,-22.9147,86.3471,-259.671,-61.2816,-88.1172,-199.443,-201.256,-78.5993,-190.689,0,0,0,0
14980,224430360,2790,2790,-1351.4706503644375,1569245.542469142,257227.3763273335,38134960919828,-316.56943554508143,1480.1442273740304,52,1898.4968473564622,32451.750670914204,-470.301,-29.7288,168.891,-4.81509,104.622,-312.027,-71.0626,-36.9759,-194.245,-222.675,-74.3374,-208.816,0,0,0,0
14981,224460323,2790,2790,-1435.247273561742,1592310.0214107493,467624.7148556649,38144321049041,-296.8202237691985,1423.2972064438472,52,1926.0652427832474,32257.817114758578,-494.298,-17.666,101.298,62.3469,81.7638,-324.262,-58.6392,-72.919,-218.218,-207.443,-83.1108,-204.101,0,0,0,0
14982,224490288,2790,2790,-1372.1450391511926,1560566.7764271449,322215.23204008304,38154122008381,-348.4409863974197,1413.9980849994881,52,1851.105117247792,32206.40518359626,-477.285,-12.6059,131.699,59.6823,48.0985,-284.076,-71.4944,-60.5101,-202.959,-198.338,-89.6029,-214.755,0,0,0,0
14983,224520255,2791,2791,-1421.6530304834678,1603354.5082167522,417742.8308660756,38164154920569,-353.0203806703912,1478.8659645324306,52,1780.2552674394765,32787.68739973735,-453.372,-3.49068,67.2727,74.7817,37.2467,-293.37,-53.0724,-69.7242,-196.238,-202.732,-107.36,-221.594,0,0,0,0
14984,224550224,2791,2791,-1258.9083704384657,1514626.722666784,70223.56249324908,38174462877504,-292.3300169721533,1345.4556530310056,52,1684.3920209917387,32394.687110270355,-397.45,27.5116,34.609,77.1721,73.4492,-288.864,-51.6517,-57.6704,-170.654,-223.784,-72.7865,-208.79,0,0,0,0
14985,224580195,2792,2792,-1294.507125101004,1532276.172379813,143472.52455745358,38183832579142,-323.76651051580393,1386.1998127161687,52,1858.0409538977065,32447.107250144953,-412.627,36.6792,73.1751,64.3232,107.589,-298.233,-51.2364,-65.6783,-211.552,-251.508,-80.9823,-204.457,0,0,0,0
14986,224610168,2792,2792,-1319.5920729460522,1650395.5146105988,90927.7243714605,38192989839868,-401.8922457160361,1440.1209896557875,52,1945.4479518304906,33032.96083842843,-454.794,40.7339,73.5628,56.7101,141.921,-302.723,-60.0138,-50.3318,-227.9,-287.144,-73.2271,-176.385,0,0,0,0
14987,224640143,2792,2792,-1226.241360147298,1753751.901237266,-250084.0279013703,38202779409037,-398.039858740397,1513.6533843473799,52,1856.485442745081,33716.59449792188,-442.061,53.8437,64.2387,63.9198,133.12,-227.154,-60.8726,-29.5676,-247.023,-275.554,-82.7309,-176.4,0,0,0,0
14988,224670120,2793,2793,-1339.6304968218483,1690784.1383869376,103825.72962821461,38212130035722,-350.7208449078853,1507.5686215810774,52,1976.0075144192833,33124.49219486586,-472.319,45.9508,79.6757,26.18,166.382,-296.521,-58.3879,-39.2174,-259.066,-295.671,-81.3115,-155.325,0,0,0,0
14989,224700099,2793,2793,-1555.0159581518747,1718484.0252667475,699590.6048402456,38221244958761,-412.1644972798067,1565.3764998291745,52,1985.987897219813,32551.274400506813,-527.676,19.113,59.2297,2.50149,134.642,-251.89,-117.971,-21.5879,-280.341,-305.83,-63.1571,-202.049,0,0,0,0
14990,224730080,2793,2793,-1462.8847700937567,1723543.9565033938,416487.89406886953,38231204543620,-379.03498156761,1585.0090354193826,52,1914.1914348552618,32881.32983039525,-498.025,33.1622,48.8333,11.8191,131.839,-240.255,-83.4172,-45.7426,-264.079,-295.15,-93.2463,-168.624,0,0,0,0
14991,224760063,2794,2794,-1570.6925789188726,1887025.6971189033,580049.4803519158,38240378302338,-618.032415721379,1665.4728689642934,52,1942.3061345046053,33706.74292545845,-543.472,57.3769,-17.5614,3.07823,125.352,-243.007,-79.1306,-28.3948,-270.265,-294.421,-113.583,-166.665,0,0,0,0
14992,224790048,2794,2794,-1547.17148755579,1862041.2462928873,531698.365612709,38249928984346,-629.6515518590004,1711.3356838456366,52,1884.7080862620587,33571.54082023401,-557.91,44.4785,-12.0219,-37.5518,124.29,-225.188,-85.9246,-20.1343,-255.012,-309.666,-65.7704,-146.76,0,0,0,0
14993,224820035,2795,2795,-1605.0955295036401,1972640.3035961878,603691.3552363832,38259364532541,-605.8244515391034,1684.6316125739195,52,1917.8380998087669,33797.31337286139,-580.447,30.6353,-11.3677,-59.1792,125.736,-260.557,-64.3056,-29.4293,-230.287,-266.378,-124.021,-135.495,0,0,0,0
14994,224850024,2795,2795,-1505.201665787492,1881389.8637598753,384242.1909295651,38269244287692,-482.7283228690858,1624.1812924231208,52,1870.7609645689372,33627.065969181014,-557.976,34.7894,-15.7758,-4.81129,147.99,-251.12,-41.088,-47.0173,-248.555,-263.056,-118.715,-139.868,0,0,0,0
14995,224880015,2795,2795,-1330.259122261181,1767927.2175882207,1662.1147708666977,38279312116881,-380.57266854241334,1503.8935735553378,52,1769.7233185609657,33624.84411203039,-516.603,34.9986,4.98759,26.4383,153.308,-194.491,-44.6803,-31.024,-245.685,-261.15,-103.367,-152.991,0,0,0,0
14996,224910008,2796,2796,-1356.4483251641059,1889009.6200417976,-49057.56120128976,38288632991392,-323.06257811861997,1771.8113104158265,52,1917.7446258606933,33947.646908486066,-546.222,42.0948,-4.4284,9.97873,224.685,-286.856,-46.3336,3.88941,-255.954,-221.865,-116.858,-158.58,0,0,0,0
14997,224940003,2796,2796,-1163.0278178521285,1721546.3813785042,-368912.6762806205,38299081533145,-241.84541820433788,1600.6419580781157,52,1915.4829018952178,33422.19827076269,-472.939,49.3565,24.2709,3.28128,291.87,-318.104,-49.9164,7.4488,-233.849,-179.107,-128.546,-156.794,0,0,0,0
14998,224970000,2796,2796,-1129.8006987255276,1633987.9776559004,-357538.3588152102,38309254141700,-276.9004668192056,1474.6913196449686,52,1781.1953540669847,33025.08693682507,-434.648,34.5051,12.963,22.6992,253.245,-259.804,-56.6425,2.28504,-214.419,-197.238,-141.403,-151.344,0,0,0,0
14999,224999999,2797,2797,-985.4690999910263,1639026.2856730449,-667876.9386359216,38318939370396,-345.7959540741749,1345.1047948753485,52,1746.1326892401294,33089.54192272555,-433.455,5.70889,32.7721,56.1792,284.619,-248.107,-58.2254,1.0526,-231.183,-138.487,-143.82,-112.523,0,0,0,0
15000,225030000,2797,2797,-1041.0622721565296,1649070.5960997613,-565259.9415920451,38328639455126,-323.5965724291136,1379.8118358236652,52,1890.5943258045581,33295.596606441446,-430.254,0.909971,30.399,41.5303,351.927,-284.418,-53.8131,-24.8118,-237.369,-181.658,-113.834,-139.67,0,0,0,0
15001,225060003,2798,2798,-885.0072309287243,1771442.105228195,-988204.3064320666,38338359660970,-388.2068578906674,1444.1797351673067,52,1823.8435805408262,34909.85632434977,-417.152,50.1662,30.2007,20.943,368.108,-252.732,-10.4703,-54.1177,-224.646,-142.934,-117.744,-134.629,0,0,0,0
15002,225090008,2798,2798,-906.5818084789589,1701076.3168663785,-879185.7414013988,38348156155768,-252.52641053957177,1610.3966356314768,52,1927.2021695584208,34390.674405543556,-403.041,88.3094,-3.06254,54.5909,366.604,-255.363,0.805553,-52.486,-273.618,-155.185,-127.998,-146.138,0,0,0,0
15003,225120015,2798,2798,-913.3981121397055,1757237.3325170649,-922941.2212566868,38357342722114,-331.89978616758526,1681.5267032373376,52,1975.5382088591987,33783.18110972684,-440.029,74.618,41.8473,8.82144,405.783,-225.416,-14.583,-72.7233,-282.194,-129.894,-159.081,-120.547,0,0,0,0
15004,225150024,2799,2799,-1102.9299956165469,1759603.0477592463,-543148.4725285303,38366567114697,-393.53182349085546,1631.5399798993494,52,2143.8897443782753,33838.43103000061,-483.008,73.8137,39.5199,-0.537427,407.146,-257.795,-78.3752,-58.6585,-294.177,-129.488,-170.087,-151.285,0,0,0,0
15005,225180035,2799,2799,-1181.359817304182,1768846.6896143826,-373235.67167341267,38376401881973,-450.93966985913903,1621.36515936686,52,2231.354353349655,34093.488034527894,-472.086,50.0644,106.422,-49.1345,368.511,-254.435,-113.758,-55.6861,-282.843,-158.979,-196.685,-122.752,0,0,0,0
15006,225210048,2799,2799,-1158.017003941347,1668378.5906854547,-327375.2092681611,38386559394506,-384.3932917672246,1591.6861604895312,52,2168.6719368334134,33597.165025825474,-432.155,63.3125,106.204,-80.6765,335.811,-235.426,-119.351,-45.8316,-280.574,-158.592,-183.875,-126.863,0,0,0,0
15007,225240063,2800,2800,-1228.1167975792805,1768462.3971870907,-260191.5286907032,38395695074761,-324.7666176106286,1681.2936166140207,52,2362.402761100503,33736.410217286786,-476.323,57.6157,106.1,-62.1552,403.427,-310.121,-94.1429,-93.3493,-261.467,-162.492,-196.621,-138.588,0,0,0,0
15008,225270080,2800,2800,-1380.165352854192,1825710.8266261409,79145.57459299522,38404823610034,-417.0937172092672,1648.5875923695821,52,2402.941816541961,34016.677677523076,-527.482,36.8059,102.989,-62.6441,371.594,-286.313,-132.668,-86.2939,-310.751,-129.245,-228.456,-127.701,0,0,0,0
15009,225300099,2800,2800,-1434.8225493316431,1862520.249762443,196195.4983081126,38414836881664,-387.8034643979763,1649.1848728228988,52,2320.6977340818275,34302.30303464649,-512.74,10.1615,87.8211,-60.0711,344.955,-308.63,-140.324,-63.1023,-304.32,-151.68,-208.405,-128.488,0,0,0,0
15010,225330120,2801,2801,-1265.9199504301605,1989431.4996522197,-386878.1787551197,38424405472637,-359.65248158469603,1632.4877109450108,52,2179.003844677117,34724.71496503112,-526.989,7.40416,36.761,-19.5015,412.377,-365.205,-88.9841,-34.9736,-270.299,-143.643,-169.976,-102.891,0,0,0,0
15011,225360143,2801,2801,-1190.6391726257398,1840774.1135040126,-423152.4741131065,38434129435508,-415.78570316624064,1489.6253270125253,52,2155.632127850008,33213.15677703776,-522.338,-3.29809,49.7599,29.9493,384.92,-376.649,-82.5062,17.8668,-285.054,-124.84,-149.72,-128.731,0,0,0,0
15012,225390168,2802,2802,-1217.185579366862,1865810.9930678492,-384270.2584492059,38443516358541,-297.52146224970875,1477.1863475954478,52,2234.251420997225,33187.943475937136,-547.677,25.997,38.5778,19.6903,410.276,-375.096,-92.2343,13.9917,-259.875,-176.075,-166.244,-108.517,0,0,0,0
15013,225420195,2802,2802,-1184.5045653103962,1900148.0449095676,-497096.979668397,38453345021429,-311.9305513045356,1475.2812235827687,52,2136.0646966169234,33923.96654930816,-538.116,43.3472,13.6262,23.1938,372.566,-366.157,-120.758,23.0471,-259.979,-123.568,-136.329,-115.378,0,0,0,0
15014,225450224,2802,2802,-1224.9903343613205,1960580.972976919,-459979.65369825927,38462744723472,-317.13306811286657,1451.5121973788418,52,2106.657583587914,34812.050189036876,-561.545,43.5844,22.496,16.7537,345.043,-365.282,-116.945,12.9565,-263.4,-122.003,-112.577,-124.073,0,0,0,0
15015,225480255,2803,2803,-1258.8939353895157,1893115.9165630892,-308301.976002587,38472455859051,-287.29587245841776,1369.578908736762,52,2234.129129768252,33643.316255027996,-564.074,16.987,24.6536,49.3739,369.523,-403.051,-143.874,27.0798,-245.862,-115.039,-98.0289,-176.583,0,0,0,0
15016,225510288,2803,2803,-1476.1482754623876,2022584.10338783,156429.62776275096,38481401385785,-463.2747858481689,1476.452110118009,52,2391.4955748370567,33971.970850537444,-633.593,3.27658,-4.48397,56.0456,388.931,-429.311,-165.404,9.42088,-228.508,-117.949,-150.957,-203.616,0,0,0,0
15017,225540323,2803,2803,-1541.9739504711606,1996453.0787219512,381230.58520968584,38491049860907,-459.27407085283903,1459.0268771768851,52,2523.662029620128,33700.79942077417,-638.212,6.62132,-17.3911,70.5406,401.278,-474.507,-161.995,12.4037,-216.886,-148.172,-197.853,-177.802,0,0,0,0
15018,225570360,2804,2804,-1460.2633489215777,1978600.8078970802,153768.24030658137,38500972879121,-379.16456740473586,1523.9093118396595,52,2415.7108781941033,34144.70108150084,-616.822,-18.0366,20.6374,82.2699,374.817,-439.954,-157.728,-16.5465,-195.46,-127.12,-197.123,-169.196,0,0,0,0
15019,225600399,2804,2804,-1461.9640348653602,1973241.6113183182,164097.2279214859,38510393769623,-422.8566922577538,1485.5371015576147,52,2593.6226987093514,34174.576941419815,-638.53,-17.6395,28.7249,102.88,434.224,-480.152,-188.324,-8.4206,-197.041,-135.573,-208.719,-153.394,0,0,0,0
15020,225630440,2805,2805,-1542.8429426287194,2048231.1983203068,332133.14729893906,38520156014255,-519.3340204301503,1522.8020176068103,52,2600.794333153929,34224.26321920013,-638.23,-24.3553,9.80325,112.543,406.629,-472.474,-192.579,-25.5783,-188.174,-161.321,-196.213,-172.893,0,0,0,0
15021,225660483,2805,2805,-1810.1665452188308,2074672.1250022633,1202030.7964272143,38529523160574,-505.0925985646272,1594.8097602111584,52,2748.296840975686,34349.668584476545,-684.029,-79.9057,14.8256,64.2075,390.032,-498.8,-196.248,-10.5277,-213.229,-197.351,-237.073,-162.068,0,0,0,0
15022,225690528,2805,2805,-1836.2264146260695,2093666.937864777,1278060.507905733,38538944983324,-412.82107996732884,1492.4584976586666,52,2824.0788426801573,34619.08891099544,-699.819,-73.5691,71.9564,37.8662,378.437,-501.869,-203.843,5.66673,-267.274,-220.435,-200.32,-163.024,0,0,0,0
15023,225720575,2806,2806,-1800.4800194498011,1945345.2236857838,1296383.0767521723,38548992470235,-374.0577715815425,1487.3637958231784,52,2852.373532302873,33786.74632863101,-668.708,-97.1774,104.202,52.5883,369.157,-523.705,-158.298,-32.3559,-244.777,-222.556,-188.839,-190.011,0,0,0,0
15024,225750624,2806,2806,-1671.1915594671636,1968380.9727377943,824500.255696496,38559082533573,-426.82005268060675,1548.0857323729979,52,2739.065035680357,33951.537615607886,-638.588,-89.7883,86.2108,80.3606,367.365,-536.78,-147.034,-18.0164,-232.458,-232.297,-146.341,-163.825,0,0,0,0
15025,225780675,2806,2806,-1684.7636962007846,2055638.0899138774,782790.6221222521,38568400591665,-486.44299280182895,1565.8477078584547,52,2869.475665749039,34323.049636379204,-674.567,-98.3442,82.449,95.9554,413.952,-558.041,-150.499,-24.0349,-250.729,-229.394,-144.866,-146.644,0,0,0,0
15026,225810728,2807,2807,-1557.8610723612146,1950969.9829124412,475961.13786599226,38578245680846,-593.2398875649078,1752.1626143346848,52,2793.632553152369,33788.971139975685,-660.537,-112.013,130.567,90.9049,396.414,-499.366,-172.162,-15.2013,-252.405,-178.904,-141.125,-144.033,0,0,0,0
15027,225840783,2807,2807,-1360.364530845558,1887631.9192199467,-37040.262437291676,38588417921228,-528.2416609603524,1575.092850591228,52,2810.8328885079954,33371.36485549287,-614.606,-127.516,215.857,79.4372,429.94,-499.828,-147.558,-3.86223,-232.514,-180.205,-142.473,-137.036,0,0,0,0
