n,X,dmax,n_d,E,Diag,Off,Diag_int,S_sq,S_sq_abs,n_sq,sum_abs_Bj,sum_abs_terms,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
183,33855,47,47,24.787834933103397,622.2822950570052,-7.845534386224017,3066355,2.782120902617237,12.415577915522306,6,24.787834933103397,114.48713167055263,0.123314,0.956414,7.8176,5.65137,8.61868,1.62045,0,0,0,0,0,0,0,0,0,0
184,34224,47,47,22.64406980151142,917.8517132120979,-405.09781603637646,3106260,1.6297970481412563,19.973586894130506,6,41.761394096080664,139.32169857948094,-5.2478,-0.147163,16.1866,3.56646,12.4497,-4.1637,0,0,0,0,0,0,0,0,0,0
185,34595,48,48,27.55700728229658,587.748158032349,171.6404923241978,3191670,7.81518446184819,20.044833999814017,6,27.843594338894036,115.18413319265414,1.20517,-0.143294,9.0194,8.2366,5.59992,3.63922,0,0,0,0,0,0,0,0,0,0
186,34968,48,48,22.507615454093383,423.3754707536865,83.21728267565675,3238948,3.025074311352256,18.933490662422486,6,27.132923546289447,94.79778265443767,-2.31265,6.85072,5.48272,2.01727,9.60605,0.863515,0,0,0,0,0,0,0,0,0,0
187,35343,49,49,24.55129979769228,500.93915736661177,101.82716438955322,3292987,-1.3605683784682014,16.38562659129167,7,43.853776808086906,108.67023727962678,-4.00605,7.95176,5.413,3.67829,17.1595,-5.64519,0,0,0,0,0,0,0,0,0,0
188,35720,49,49,21.940177942285885,640.9823454514166,-159.61093731224844,3344435,0.280744804614244,21.56065213584992,7,40.70638969132622,135.2152721028127,-7.67036,5.82972,7.95999,4.55678,12.9768,-1.71275,0,0,0,0,0,0,0,0,0,0
189,36099,50,50,16.898425802122034,506.18143997226525,-220.62464538244154,3413449,-2.235932414178052,13.921586183472158,7,37.79741088291999,111.98483541568984,-7.50991,6.02765,1.74969,6.3141,13.2565,-2.93958,0,0,0,0,0,0,0,0,0,0
190,36480,50,50,9.546324924178322,862.5239151163296,-771.3915955583414,3464509,-12.955552803607418,23.224625255104513,7,35.70288957915349,140.01137051586787,-11.3205,3.00287,7.50741,4.18078,7.93356,-1.7578,0,0,0,0,0,0,0,0,0,0
191,36863,51,51,17.766549885316607,607.7600991129115,-292.10980428546793,3540365,-15.15400849177604,18.779855606608066,7,34.37849299938077,123.89776880800807,-8.30597,4.08479,8.50477,3.9312,7.32148,2.23028,0,0,0,0,0,0,0,0,0,0
192,37248,52,52,20.775731566200818,902.899726298739,-471.2687041879059,3609350,-17.253844870096174,21.324067486497057,7,35.30091893368052,148.91957225436767,-7.26259,4.15698,13.123,2.01665,5.55177,3.1899,0,0,0,0,0,0,0,0,0,0
193,37635,52,52,30.728718343107232,601.0051705828846,343.2489604271303,3702502,-8.32077521411378,10.79322197333181,7,31.516348697806336,118.78936267966725,-0.393815,2.33548,15.0885,3.74046,5.22916,4.72898,0,0,0,0,0,0,0,0,0,0
194,38024,53,53,29.14773602037181,458.36553505912,391.22498005416026,3777618,-3.2901004125830866,7.751392819745632,7,29.14773602037181,114.66781244116694,0.503723,3.29244,4.91891,7.6979,8.16259,4.57219,0,0,0,0,0,0,0,0,0,0
195,38415,53,53,28.980365889754523,541.5045498828486,298.35705722119894,3845337,-7.851631237912699,11.58057165921943,7,37.322133109763286,129.36861190620135,0.226979,2.56725,10.9768,8.65829,-4.17088,10.7219,0,0,0,0,0,0,0,0,0,0
196,38808,54,54,22.16149230576454,466.1256635575214,25.006077660939468,3921109,3.11434999301008,13.945102087780242,7,33.14101516448372,121.3929470065631,-0.0211129,3.62087,-2.21957,11.7063,-3.24908,12.3241,0,0,0,0,0,0,0,0,0,0
197,39203,54,54,11.371486403119746,550.0192335574824,-420.70853054114514,3973209,-5.664890297278873,14.56322007917339,7,28.63087932954781,132.11413146499095,-5.44317,1.78048,-3.18652,14.3963,0.503403,3.32104,0,0,0,0,0,0,0,0,0,0
198,39600,55,55,21.75265906455894,824.5598745914858,-351.3816982125476,4055265,-1.6928386443741488,17.733401524639532,7,31.783108453554007,153.26006308574432,-2.83669,2.93049,-2.17853,11.5587,11.4275,0.851192,0,0,0,0,0,0,0,0,0,0
199,39999,55,55,16.204782732525842,568.3101332133122,-305.7151498049445,4127727,-5.712317395883872,11.914068386894883,7,23.01251937486714,125.24221748750253,-3.40387,2.18612,3.9511,4.48371,5.48475,3.50297,0,0,0,0,0,0,0,0,0,0
200,40400,56,56,20.92963571435527,595.5653608418099,-157.51570970619423,4171390,-18.279757799861954,26.8869668090897,7,40.814844911892095,118.11086568046548,-9.9426,3.22168,8.93026,7.49983,5.22805,5.99242,0,0,0,0,0,0,0,0,0,0
201,40803,56,56,14.220947103669516,1258.824368096934,-1056.5890315715676,4233167,-23.907038167536086,34.85771196213449,7,51.83976835580762,185.2577404265349,-13.6547,6.57306,6.03299,8.52058,-5.15471,11.9037,0,0,0,0,0,0,0,0,0,0
202,41208,57,57,8.063764727514723,872.3135263639647,-807.2892247832541,4340022,-4.131607022119681,22.244283640538583,7,24.753172661011746,166.03650529095685,-7.33845,3.70471,-1.00625,8.77018,0.74383,3.18975,0,0,0,0,0,0,0,0,0,0
203,41615,58,58,21.127360942221003,727.8680230262187,-281.50264264333316,4419720,7.3102892491298235,30.052000076858008,7,34.46262352258941,133.5266568314908,-6.19527,5.94168,-0.472365,12.7843,8.62674,0.442272,0,0,0,0,0,0,0,0,0,0
204,42024,58,58,40.64305205522297,949.6208181617563,702.2368622018074,4522298,3.908863706376451,14.079539597060375,7,50.809878487763086,158.93692430772919,0.976158,5.16916,6.35136,12.0095,21.2202,-5.08341,0,0,0,0,0,0,0,0,0,0
205,42435,59,59,46.459668629724945,920.2733108791102,1238.2274983047378,4597085,6.701315860330908,21.736102858024594,7,52.19732853609764,159.5357233292753,-0.0251787,5.5016,8.74308,8.86917,26.2147,-2.84365,0,0,0,0,0,0,0,0,0,0
206,42848,59,59,63.77195470633441,983.3471738889764,3083.5150331777913,4701149,8.895139684646608,21.593183807669277,7,63.77195470633441,163.75528583177928,6.00162,8.61539,3.88703,17.3284,21.9479,5.99162,0,0,0,0,0,0,0,0,0,0
207,43263,60,60,38.693272354812024,995.6733830893236,501.49594243433694,4758889,-1.1028989424979727,8.54630592752784,7,40.98136683447726,169.85564265299374,-1.14405,7.04305,2.2597,14.1829,6.36872,9.98295,0,0,0,0,0,0,0,0,0,0
208,43680,61,61,27.727021148794847,734.0336563209539,34.75404546476284,4835239,-4.593820427251558,18.573697171195818,7,36.649297954505016,136.80091353408415,-3.26168,6.25237,3.48773,12.3706,-1.19946,10.0774,0,0,0,0,0,0,0,0,0,0
209,44099,61,61,33.11918510324443,865.0922001396849,231.7882217632831,4915960,1.2735945598638523,22.07256453106777,7,42.222161038651336,154.81252845759212,-4.55149,4.56637,5.7218,7.93393,6.76962,12.679,0,0,0,0,0,0,0,0,0,0
210,44520,62,62,14.663506691559121,788.1162169572732,-573.097788463874,4998384,3.3125700223602337,24.1368554235448,7,29.97846238525625,159.7560721290423,-6.81336,1.87098,-0.844121,7.86653,2.7662,9.81727,0,0,0,0,0,0,0,0,0,0
211,44943,62,62,20.761703666425348,776.1069810259345,-345.05864189347477,5094991,-3.127780488078116,18.091712109042675,7,34.027899142624705,154.65401970575672,-4.24712,-0.720075,-0.404369,14.0534,-1.26153,13.3414,0,0,0,0,0,0,0,0,0,0
212,45368,63,63,24.142420156554948,939.6273544390286,-356.77090342339795,5176425,-4.335085975681778,15.330275437610482,7,43.7611174461625,171.3616801524865,-4.65304,2.47157,4.89159,8.56989,-5.15631,18.0187,0,0,0,0,0,0,0,0,0,0
213,45795,63,63,14.371255041605934,627.4336734692744,-420.9007019983904,5243070,-4.184532248565944,23.63252279682203,7,41.52830801298995,160.46573694056457,-9.23057,1.97522,10.4148,7.60515,-4.34795,7.95461,0,0,0,0,0,0,0,0,0,0
214,46224,64,64,-11.76893478909713,857.2610453003572,-718.7532192303365,5313625,-8.061389167866508,24.723322675473725,8,40.044710184682316,156.7083083556153,-14.7804,-2.73812,4.69274,9.11467,-8.38834,0.266189,0.0642891,0,0,0,0,0,0,0,0,0
215,46655,65,65,-6.108480711292145,899.9380317703265,-862.6244951700983,5404202,1.8701970201031486,33.098482205546304,8,45.704292698041286,155.8779170410321,-14.5015,-5.34742,13.5322,6.26571,-4.02561,-1.70293,-0.328954,0,0,0,0,0,0,0,0,0
216,47088,65,65,-14.134840842474915,1246.095332083741,-1046.301606441644,5507844,-0.8668650675803349,34.133238507960954,8,53.476806669734316,189.45584711145617,-13.1949,-9.96599,19.671,-4.25553,-5.49736,-0.560625,-0.331399,0,0,0,0,0,0,0,0,0
217,47523,66,66,-17.72717569716798,990.9934294681465,-676.7406712698835,5588885,-0.5896197772083553,36.22182433345549,8,44.476584654489045,170.4871495716888,-16.0595,-8.48084,13.3747,-1.00776,-4.42845,-0.551926,-0.573445,0,0,0,0,0,0,0,0,0
218,47960,66,66,-8.858250807945609,863.6235303041589,-785.1549229276898,5686001,-8.033160393219617,32.262340748368246,8,32.70170553126425,161.74478127681888,-14.8964,-4.21168,3.93899,1.58686,5.90889,-1.67189,0.486994,0,0,0,0,0,0,0,0,0
219,48399,67,67,-35.32084298722393,1689.0051066278036,-441.443157299678,5742844,-5.1583673679458855,50.006180979789036,8,45.43453305504002,213.18342721069766,-24.9042,-7.63232,1.62409,2.82221,-2.16779,-5.67342,0.610547,0,0,0,0,0,0,0,0,0
220,48840,68,68,-26.619654502355047,1184.2053748673723,-475.5993690426209,5868217,-3.6578127041898654,33.083410745294,8,35.47940603574966,180.82109561700457,-17.8844,-6.26866,3.16263,1.26725,-3.37314,-3.10261,-0.420693,0,0,0,0,0,0,0,0,0
221,49283,68,68,-21.469533009575258,1118.013541343312,-657.0726936940704,5994356,7.795182671196642,36.52738775704796,8,28.971503349653602,197.21106067505022,-12.0352,-3.80155,-1.18005,-0.279559,-7.46995,3.75099,-0.454187,0,0,0,0,0,0,0,0,0
222,49728,69,69,-11.842393918581706,883.6865066593031,-743.4442129364421,6097288,6.5938982630928535,29.682519834577135,8,16.463918820453387,171.57423737489853,-10.1586,-3.34362,0.453515,1.15295,0.704293,-0.551241,-0.0996718,0,0,0,0,0,0,0,0,0
223,50175,70,70,13.415046331138655,482.10491081177634,-302.1414427451797,6220724,-0.3539988299854997,16.07568278727061,8,20.319634319723008,133.2669756545309,-3.45229,1.21745,5.30993,2.59952,5.16506,1.62491,0.950461,0,0,0,0,0,0,0,0,0
224,50624,70,70,16.0379972006144,785.147957567897,-527.9306033609818,6303530,2.2525290459314533,30.947231424174674,8,29.475317503678042,163.56305141377513,-6.71866,6.56378,2.92019,1.24991,7.78064,2.87861,1.36353,0,0,0,0,0,0,0,0,0
225,51075,71,71,9.376299949876511,992.1724333116721,-904.2574325616179,6403889,0.6461184622625638,23.495510632880666,8,37.0383675151603,181.51660752115532,-8.15503,4.21858,6.75082,-3.45415,0.939336,11.2986,-2.22185,0,0,0,0,0,0,0,0,0
226,51528,71,71,8.745036241000008,1004.8408775410031,-928.3652186845995,6512929,-3.9727082843735673,26.48620373281497,8,29.255734343849582,178.55053745390015,-7.56418,1.65892,3.45172,-2.69117,12.2249,0.718088,0.946715,0,0,0,0,0,0,0,0,0
227,51983,72,72,20.645904016059575,1156.2775140044375,-730.0241613640926,6629068,12.511872737593308,22.169894969095708,8,34.18044667954908,196.6740017488187,-4.14307,5.20214,4.48687,0.600009,17.1242,-2.43415,-0.190049,0,0,0,0,0,0,0,0,0
228,52440,73,73,9.441599396421651,918.999532866011,-829.8557337035013,6712175,-10.953127257461688,24.403821154572483,8,45.155318815903996,177.51921263088823,-8.69484,3.73628,2.15844,2.33542,16.7926,-9.16202,2.27573,0,0,0,0,0,0,0,0,0
229,52899,73,73,-3.9428851182725566,753.9755159580185,-738.4291729021234,6801475,-17.910377340093476,25.14610856885264,8,38.28993245317662,144.02229681262327,-12.4161,2.37299,4.05993,-2.92381,9.39666,-5.7765,1.34394,0,0,0,0,0,0,0,0,0
230,53360,74,74,13.820706559494795,921.7093578441467,-730.6974280404843,6948290,-13.621820635503127,22.6416666096207,8,37.19754935140884,178.23077087409678,-4.1103,5.79616,-2.06798,6.44546,11.9238,-5.51014,1.34371,0,0,0,0,0,0,0,0,0
231,53823,75,75,7.2388429644287555,696.0840541389096,-643.6832066752498,7021440,-23.699697223275564,30.299203914080465,8,39.055717595611696,157.02792681221993,-11.9737,1.52615,4.03518,1.17842,14.0649,-3.93469,2.34263,0,0,0,0,0,0,0,0,0
232,54288,75,75,-7.188881726946505,1031.564322571325,-979.8843020872996,7105370,-22.289227500807613,29.325757873940802,8,42.426327428893416,180.0660430868663,-16.8102,0.0428708,5.77445,6.99599,4.17226,-7.99738,0.633152,0,0,0,0,0,0,0,0,0
233,54755,76,76,8.473321684556765,661.9058415583629,-590.108661188383,7277896,-4.736670437651895,18.23343513769791,8,32.30298575169684,147.26423787821193,-5.81569,-2.33809,7.95784,2.34784,9.15969,-3.76105,0.922784,0,0,0,0,0,0,0,0,0
234,55224,77,77,12.883384585910221,729.0227784658867,-563.0411800774177,7389846,-2.7257846005772137,12.908574434048745,8,32.57167633025949,162.56602232116938,-4.79428,-0.728029,7.79135,4.39919,10.537,-2.62334,-1.6985,0,0,0,0,0,0,0,0,0
235,55695,77,77,-6.549023612614548,1071.511362282297,-1028.621652003714,7473288,-1.3303305142279385,28.171567115791078,8,25.41204693165244,204.30062479095662,-11.9416,-0.0159496,4.06402,0.856983,4.5105,-1.69116,-2.33181,0,0,0,0,0,0,0,0,0
236,56168,78,78,15.667688030612283,1086.3919831808894,-840.915534956298,7601003,0.23165060449815655,24.573758626205915,8,52.01633522017602,186.24079669110114,-8.06215,1.48376,15.9822,-5.23896,13.7315,-4.87322,2.64452,0,0,0,0,0,0,0,0,0
237,56643,79,79,29.776415978849656,728.8337881266954,157.80116041879774,7725381,3.9638184107823236,18.829372412434623,8,40.47876460614705,169.29582286831462,-5.35117,4.28867,18.0112,0.436885,3.96412,8.20668,0.220026,0,0,0,0,0,0,0,0,0
238,57120,79,79,57.92645912146523,853.9908738319702,2501.483792518812,7876095,1.2901601324626881,12.941041925063985,8,57.92645912146523,184.34519368871352,1.38652,1.88147,21.2374,6.97359,9.17596,12.8689,4.40255,0,0,0,0,0,0,0,0,0
239,57599,80,80,49.77411366346965,1062.7569283548937,1414.7054626291024,7964067,-5.3013623115101325,23.95505100625391,8,59.86221817264246,204.54297264895288,-5.04405,3.57606,15.469,9.99552,12.8022,8.99345,3.98198,0,0,0,0,0,0,0,0,0
240,58080,81,81,47.22090087228736,863.5154473160904,1366.2980318742984,8098710,-5.125179325665698,17.005269052735486,9,50.116860563521016,183.12257187834246,-1.44798,6.26176,20.5592,5.74519,6.60598,7.19759,2.29915,0,0,0,0,0,0,0,0,0
241,58563,81,81,46.702628507726956,1027.2843387503822,1153.8511707803682,8233345,-2.231336096689205,13.041474245643172,9,46.74248247044551,197.31539711691403,-0.019927,2.04895,15.7658,13.387,4.07217,10.9868,0.461792,0,0,0,0,0,0,0,0,0
242,59048,82,82,64.5205932406806,1551.0016922939164,2611.905259835442,8339681,-0.9495017232538601,23.1109907313066,9,68.21518728793089,225.15308517053748,-1.56531,6.62488,14.9477,20.7202,5.14757,18.9275,-0.281985,0,0,0,0,0,0,0,0,0
243,59535,83,83,72.95408938145678,1672.2608830217978,3650.0382744557874,8502004,0.8953382858914551,24.783926075502393,9,72.95408938145678,248.92210313006152,4.72152,6.50448,9.46056,26.233,5.47585,19.2975,1.26122,0,0,0,0,0,0,0,0,0
244,60024,83,83,65.47189641470217,1161.9730196123458,3124.596200525146,8642674,-5.471844165216169,20.58905024373871,9,65.47189641470217,203.19097180413817,6.03483,4.17308,9.40082,17.3074,14.9277,12.5091,1.119,0,0,0,0,0,0,0,0,0
245,60515,84,84,52.05086115864182,918.2886947945728,1791.003452561635,8753498,-11.730474739404315,18.661741002870315,9,53.21068720113422,197.53977906884617,2.1806,0.942944,15.9972,10.1483,15.2269,8.13482,-0.579913,0,0,0,0,0,0,0,0,0
246,61008,85,85,62.74862238112914,1120.6062497383973,2816.783360991143,8897411,4.222739824102348,17.781631862618326,9,62.74862238112914,207.4535107728282,5.35277,2.704,18.1373,6.09002,13.4193,15.7934,1.25181,0,0,0,0,0,0,0,0,0
247,61503,85,85,49.44578469210151,975.0016897178591,1469.8839340998013,9008188,-7.376251890305809,16.570781152556094,9,49.44578469210151,206.88562617872523,1.35762,6.56605,10.7158,4.927,15.1127,8.5827,2.18383,0,0,0,0,0,0,0,0,0
248,62000,86,86,56.28858443085551,1199.369907444327,1969.034829785222,9131988,-3.303553292050907,23.509625651902837,9,56.28858443085551,214.74901323555582,1.38881,9.21793,14.0461,9.96498,8.26897,9.61765,3.78412,0,0,0,0,0,0,0,0,0
249,62499,87,87,41.852023182088146,1156.5362825249244,595.0555619091192,9237101,10.942012650523424,25.27182406696565,9,51.346222680239066,225.3637329932567,-4.7471,8.17197,8.38377,9.89124,11.5619,5.65266,2.93754,0,0,0,0,0,0,0,0,0
250,63000,87,87,33.958788545261,1350.7247272453017,-197.52540778355183,9387586,-1.7041496688990776,23.230751779526514,9,47.03067797647029,237.49319370843548,-1.85675,11.9161,4.91287,10.9207,-2.00461,12.7451,-2.67459,0,0,0,0,0,0,0,0,0
251,63503,88,88,43.10572314248381,1061.831674401155,796.2716932353094,9518371,2.662798043824864,22.824287287234824,9,54.839915972970374,204.25985237752215,-4.13327,7.76097,4.44721,12.9575,-1.73383,20.7941,3.01306,0,0,0,0,0,0,0,0,0
252,64008,89,89,66.41372680327382,1261.4502826759979,3149.3328252238935,9705330,11.000024355381555,30.441994630108155,9,66.41372680327382,231.07368676248328,5.6164,10.5971,1.84602,18.9593,10.4167,10.8204,8.15773,0,0,0,0,0,0,0,0,0
253,64515,90,90,33.98765351906903,1186.9603213466187,-31.7997296143335,9799481,2.9621874507793677,31.160954307382497,9,42.6654727033995,230.67728760015328,-2.80057,10.5338,-1.53834,18.9692,2.93747,3.57998,2.30616,0,0,0,0,0,0,0,0,0
254,65024,90,90,4.063664296431369,1264.0349250212555,-1247.5215575071645,9896476,-11.945408239621003,27.578912889015584,9,43.326139163889735,228.68430665082147,-12.1914,6.26132,-2.04878,7.20075,6.33476,-5.39102,3.89808,0,0,0,0,0,0,0,0,0
255,65535,91,91,11.172630012189103,977.1996116279444,-852.3719502386757,10051669,-4.038314665233202,19.754585352845368,9,31.141154105626384,205.75758606484257,-9.74873,4.28958,-0.235537,11.0859,2.24926,1.25298,2.27915,0,0,0,0,0,0,0,0,0
256,66048,92,92,21.687290947373754,767.7121481020621,-297.3735594660225,10216414,4.601042566511808,22.59875054045176,9,38.00605908733553,185.36808294182515,-6.27997,4.10894,-1.87941,12.4052,1.98074,6.39487,4.95695,0,0,0,0,0,0,0,0,0
257,66563,92,92,12.708300835864634,1361.9209979318073,-1200.4200877969695,10352175,13.624132687750347,37.954066830938274,9,39.36804036941828,248.13474806537812,-8.97742,-0.97141,2.9114,5.50314,-3.38103,12.1449,5.47871,0,0,0,0,0,0,0,0,0
258,67080,93,93,12.448426781556975,1143.2509216910837,-988.2875923552988,10480944,7.261736427665369,40.64228051800171,9,33.74623843057276,207.50107347316634,-10.6489,1.9396,1.46149,11.6988,2.87946,0.0319225,5.08603,0,0,0,0,0,0,0,0,0
259,67599,94,94,9.691274159980253,893.3260361887307,-799.4052413448297,10629300,-3.9991791564428354,31.003974557788013,9,32.762774793719814,209.5467763680566,-11.4864,-0.049371,3.34403,6.78391,2.63559,2.78318,5.68031,0,0,0,0,0,0,0,0,0
260,68120,95,95,15.539881765418528,1140.853626601969,-899.3657013187817,10794048,-12.493514681373313,26.227144171071473,9,43.938301604756504,235.61605143015723,-8.29795,1.75355,-2.02264,16.0749,-3.87862,8.53254,3.37807,0,0,0,0,0,0,0,0,0
261,68643,95,95,-7.372657342602793,1665.043318510696,-1610.6872422192612,10912346,-18.09319299285491,38.444207359110266,9,54.350532335305616,263.24036333140356,-15.2753,-1.14421,-8.27329,19.1336,4.35538,-5.33316,-0.835635,0,0,0,0,0,0,0,0,0
262,69168,96,96,-14.723227675838274,1663.699215701526,-1446.925782506956,11058725,-5.782030490328054,43.259188893652606,9,52.75804791041108,255.80855567946597,-16.2268,-4.24986,-3.54791,14.5259,4.09251,-9.71605,0.398963,0,0,0,0,0,0,0,0,0
263,69695,97,97,-34.86027232746582,1863.4332850418823,-648.1946982968029,11168351,-20.317851487799203,49.4880146650363,9,60.028230245930075,262.2169905424023,-24.3439,-2.25569,-9.49898,12.584,-5.03992,-3.10974,-3.19602,0,0,0,0,0,0,0,0,0
264,70224,98,98,-12.6739889278455,1636.5785282506113,-1475.948532907461,11336261,-24.38392576854585,47.27033378180522,9,42.03703783251186,260.103743334687,-20.4352,0.729914,-1.90224,13.9516,-1.95738,-0.840921,-2.21976,0,0,0,0,0,0,0,0,0
265,70755,98,98,-7.168383081961565,1518.3409598345468,-1466.955243824794,11505056,-7.6746551120550635,42.39788505630548,9,43.71197010445326,248.27976884663582,-18.6919,2.81509,0.0139935,6.21471,-6.74828,5.1445,4.0835,0,0,0,0,0,0,0,0,0
266,71288,99,99,-1.01453033368702,1192.1910032750318,-1191.1617314770606,11677224,-19.146228684676913,34.47552193020013,9,40.90698633173625,219.14266948281036,-16.9229,-2.30687,-0.0860533,8.57684,-1.64496,8.88835,2.48103,0,0,0,0,0,0,0,0,0
267,71823,100,100,4.1179423034208185,974.5144539501935,-957.5570051358907,11876295,-20.106175570848876,25.824462924980566,10,40.142508802635234,215.66503464429059,-10.319,-4.13087,7.92152,5.71476,-3.56241,5.87195,2.62199,0,0,0,0,0,0,0,0,0
268,72360,101,101,-2.430449863585096,1037.9205360512658,-1032.013449511865,12085546,-3.99854930648749,17.639807384469492,10,38.998255973107774,221.91510485657724,-4.6895,-6.16178,1.79383,6.28454,-9.86307,7.7285,2.47704,0,0,0,0,0,0,0,0,0
269,72899,101,101,11.895449454895243,834.4587003704697,-692.9569826365022,12246171,3.401690299227141,29.746885637382036,10,25.630000215398013,209.02892372693947,-4.22494,-2.09333,0.779544,5.62744,-0.54901,9.12127,3.23447,0,0,0,0,0,0,0,0,0
270,73440,102,102,1.3678031907200534,1330.6919534916715,-1328.8210679231274,12361383,-6.169080503475129,45.72109495651716,10,31.358364552168325,250.51473419519084,-11.7348,0.966636,-3.26047,6.95733,3.27125,2.41936,2.7485,0,0,0,0,0,0,0,0,0
271,73983,103,103,-8.375271043633973,1115.7217615641787,-1045.5765965098449,12500607,-18.896027901732282,35.0609807191766,10,35.44518556545489,234.2585875692469,-15.4094,6.12572,-1.0794,-2.70465,6.98857,0.420662,-2.71674,0,0,0,0,0,0,0,0,0
272,74528,104,104,-2.5046659999206327,1009.0590703876749,-1002.7857186165164,12698358,-10.782555162817744,25.795526750461363,10,45.62998625957687,215.21185636545061,-11.0586,5.07863,-2.24886,3.82749,-1.60881,12.6565,-9.1511,0,0,0,0,0,0,0,0,0
273,75075,104,104,5.750915580665094,960.2622436746508,-927.1892136587143,12842748,-7.647531370164472,29.805988166517125,10,41.55057363746823,209.69454694860167,-13.8722,4.32818,4.01241,5.25591,2.8239,7.23035,-4.02761,0,0,0,0,0,0,0,0,0
274,75624,105,105,21.280189765996198,1124.4290024206387,-671.5825259438293,13034038,5.573895695113663,28.432670624231832,10,46.5721794484854,234.89447118241534,-10.6604,-0.628244,15.9344,-1.21304,11.5045,6.48735,-0.14427,0,0,0,0,0,0,0,0,0
275,76175,106,106,23.61198920736595,950.0190740332501,-392.493039704484,13221119,5.715344548803387,29.623226339247026,10,55.91636673825329,213.88044540058954,-8.61301,-2.48573,21.3884,-3.91233,11.1863,7.18947,-1.14111,0,0,0,0,0,0,0,0,0
276,76728,107,107,7.788195356696889,1341.3694273603182,-1280.7134404462433,13372230,0.8667214015968909,41.16139226021002,10,46.619295180993134,247.66788158394579,-12.5402,-0.351646,14.2871,0.820656,12.096,-4.10113,-2.42257,0,0,0,0,0,0,0,0,0
277,77283,107,107,15.072966480108448,1289.8938457192473,-1062.6995272087745,13596230,18.53360427302033,41.43983291363327,10,51.83299034505018,242.46984229390108,-6.63155,-3.11886,13.506,-0.0121441,17.4963,-8.61746,2.45059,0,0,0,0,0,0,0,0,0
278,77840,108,108,16.756259715292373,749.021364757284,-468.24912511095397,13796848,15.917841527961656,28.237152212306256,10,41.18112745415837,206.0697015366334,-2.69758,-2.09135,12.8089,-0.403403,16.1598,-6.7771,-0.243002,0,0,0,0,0,0,0,0,0
279,78399,109,109,11.86568243042413,1212.524061264697,-1071.729641725021,13924379,10.928890952382034,33.81789645439042,10,66.76599064100006,236.52207518432297,-9.92756,2.23154,11.0112,-4.67192,26.0731,-12.8023,-0.0483347,0,0,0,0,0,0,0,0,0
