n,X,H,q,A_q,P_q=(Q/q)A_q,abs_P_q
6,48,-3.992011984019976e-08,16380,2.7278734387567854e-07,0.015018307217075482,0.015018307217075482
6,48,-3.992011984019976e-08,16562,1.0090890580848357e-07,0.00549448992127193,0.00549448992127193
6,48,-3.992011984019976e-08,16731,-2.162343933550658e-07,-0.011655033801838046,0.011655033801838046
6,48,-3.992011984019976e-08,16900,2.883116946421728e-07,0.015384600337800983,0.015384600337800983
6,48,-3.992011984019976e-08,16940,-2.6835212024373786e-07,-0.014285725121175385,0.014285725121175385
6,48,-3.992011984019976e-08,17325,-7.318691522478865e-07,-0.03809525311280699,0.03809525311280699
6,48,-3.992011984019976e-08,17745,-5.189618548663722e-07,-0.02637364146430904,0.02637364146430904
6,48,-3.992011984019976e-08,17787,-3.970981122623763e-13,-2.0132874291702475e-08,2.0132874291702475e-08
6,48,-3.992011984019976e-08,18018,2.628072717512061e-07,0.013153503951147866,0.013153503951147866
6,48,-3.992011984019976e-08,18150,-7.318690426867887e-07,-0.03636364525493578,0.03636364525493578
6,48,-3.992011984019976e-08,18590,-6.919489758121863e-07,-0.03356644481664916,0.03356644481664916
6,48,-3.992011984019976e-08,18876,4.879102482600082e-08,0.002330991211062189,0.002330991211062189
6,48,-3.992011984019976e-08,19110,2.639161681079642e-07,0.012454203973014832,0.012454203973014832
6,48,-3.992011984019976e-08,19404,-9.314716196316044e-08,-0.004329014352237882,0.004329014352237882
6,48,-3.992011984019976e-08,20020,1.9959831147674242e-08,0.0008990905940469863,0.0008990905940469863
6,48,-3.992011984019976e-08,20449,-3.17143943404938e-07,-0.013986047904157766,0.013986047904157766
6,48,-3.992011984019976e-08,20475,1.8296684541853634e-07,0.008058591739614014,0.008058591739614014
6,48,-3.992011984019976e-08,21021,-6.597912970464293e-07,-0.028305046643291816,0.028305046643291816
6,48,-3.992011984019976e-08,21175,-5.489022126510732e-07,-0.023376647432383903,0.023376647432383903
6,48,-3.992011984019976e-08,21294,1.297401460558101e-07,0.005494495185463558,0.005494495185463558
6,48,-3.992011984019976e-08,21450,-1.3084930175143347e-06,-0.05501166344233766,0.05501166344233766
6,48,-3.992011984019976e-08,21780,-2.927477806859549e-07,-0.012121221859301961,0.012121221859301961
6,48,-3.992011984019976e-08,22022,9.758217771675151e-08,0.0039959901775009745,0.0039959901775009745
6,48,-3.992011984019976e-08,22050,-2.2310623552782749e-13,-9.124598820617088e-09,9.124598820617088e-09
6,48,-3.992011984019976e-08,22308,-3.7480584296017004e-07,-0.015151526201664874,0.015151526201664874
6,48,-3.992011984019976e-08,22932,-9.314720658440756e-08,-0.003663013898931827,0.003663013898931827
6,48,-3.992011984019976e-08,23100,4.990012764456104e-07,0.019480510831160182,0.019480510831160182
6,48,-3.992011984019976e-08,23595,1.0002203195535425e-06,0.038228420613336395,0.038228420613336395
6,48,-3.992011984019976e-08,23660,1.7298685335113275e-07,0.006593393915478424,0.006593393915478424
6,48,-3.992011984019976e-08,23716,3.415384076834361e-07,0.012986997952162658,0.012986997952162658
6,48,-3.992011984019976e-08,24255,1.0013292306291149e-06,0.03722942079479049,0.03722942079479049
6,48,-3.992011984019976e-08,24843,1.0090861577037738e-07,0.003662982752464699,0.003662982752464699
6,48,-3.992011984019976e-08,25025,8.427574496182899e-07,0.030369607454444694,0.030369607454444694
6,48,-3.992011984019976e-08,25350,-3.6039024988371113e-07,-0.01282052274936314,0.01282052274936314
6,48,-3.992011984019976e-08,25410,7.318665970396166e-08,0.0025973945528935992,0.0025973945528935992
6,48,-3.992011984019976e-08,25740,7.318663378556862e-08,0.0025640937146773966,0.0025640937146773966
6,48,-3.992011984019976e-08,26026,-9.514298917359237e-07,-0.03296704574864976,0.03296704574864976
6,48,-3.992011984019976e-08,26950,-3.8811263179972723e-07,-0.012987024885282472,0.012987024885282472
6,48,-3.992011984019976e-08,27225,-9.148366457369165e-07,-0.03030304905338962,0.03030304905338962
6,48,-3.992011984019976e-08,27300,-1.5524515174541645e-07,-0.005128213097606342,0.005128213097606342
6,48,-3.992011984019976e-08,27885,-3.027280879130497e-07,-0.009790226363108027,0.009790226363108027
6,48,-3.992011984019976e-08,28028,-1.3972084675111415e-07,-0.0044955182442170975,0.0044955182442170975
6,48,-3.992011984019976e-08,28314,3.659340739689116e-07,0.011655000255909835,0.011655000255909835
6,48,-3.992011984019976e-08,28665,1.0013291413866206e-06,0.03150181478802309,0.03150181478802309
6,48,-3.992011984019976e-08,29575,6.487011158455806e-07,0.01978019442436344,0.01978019442436344
6,48,-3.992011984019976e-08,29645,-8.061262107300599e-13,-2.4522359330408423e-08,2.4522359330408423e-08
6,48,-3.992011984019976e-08,30030,-4.812594784925286e-07,-0.014452222139130635,0.014452222139130635
6,48,-3.992011984019976e-08,30420,2.594804492155944e-07,0.007692297916996296,0.007692297916996296
6,48,-3.992011984019976e-08,30492,-2.9274789755112587e-07,-0.008658019070074546,0.008658019070074546
6,48,-3.992011984019976e-08,31460,-6.098911706856144e-07,-0.017482530407703138,0.017482530407703138
6,48,-3.992011984019976e-08,31850,-3.881127061684724e-07,-0.010989023162454127,0.010989023162454127
6,48,-3.992011984019976e-08,32175,-7.318694709710801e-07,-0.020512837532377433,0.020512837532377433
6,48,-3.992011984019976e-08,32340,-6.830779045591192e-07,-0.01904762736863104,0.01904762736863104
6,48,-3.992011984019976e-08,33033,6.342856646673435e-07,0.017315998645418475,0.017315998645418475
6,48,-3.992011984019976e-08,33124,-5.800762123723515e-13,-1.5792574881837267e-08,1.5792574881837267e-08
6,48,-3.992011984019976e-08,33462,1.2973998031974943e-07,0.003496492469617247,0.003496492469617247
6,48,-3.992011984019976e-08,34650,1.1310697238276033e-06,0.029437220632337203,0.029437220632337203
6,48,-3.992011984019976e-08,35035,1.2419505765767447e-07,0.0031967807841085413,0.0031967807841085413
6,48,-3.992011984019976e-08,35490,7.784419691570107e-07,0.01978021043627964,0.01978021043627964
6,48,-3.992011984019976e-08,35574,3.415383957534499e-07,0.008657998332349955,0.008657998332349955
6,48,-3.992011984019976e-08,36036,1.1310663091733884e-07,0.0028304934387064044,0.0028304934387064044
6,48,-3.992011984019976e-08,36300,3.659340252750904e-07,0.009090898989909071,0.009090898989909071
6,48,-3.992011984019976e-08,37180,1.729866323697185e-07,0.004195790768127522,0.004195790768127522
6,48,-3.992011984019976e-08,38025,-8.286803033890735e-13,-1.9652982075175268e-08,1.9652982075175268e-08
6,48,-3.992011984019976e-08,38115,-1.4271449701396136e-06,-0.03376624999350326,0.03376624999350326
6,48,-3.992011984019976e-08,38220,-3.4153914734258084e-07,-0.008058616181548194,0.008058616181548194
6,48,-3.992011984019976e-08,39039,-8.505211128191117e-07,-0.01964703770612148,0.01964703770612148
6,48,-3.992011984019976e-08,39325,-5.489027969769281e-07,-0.012587438940274915,0.012587438940274915
6,48,-3.992011984019976e-08,40425,-8.538477335631014e-07,-0.019047635240325666,0.019047635240325666
6,48,-3.992011984019976e-08,40898,3.1714242415771515e-07,0.006992990452677619,0.006992990452677619
6,48,-3.992011984019976e-08,40950,2.1623359867190306e-07,0.004761896309952649,0.004761896309952649
6,48,-3.992011984019976e-08,41405,1.0090803569416501e-07,0.002197777017418914,0.002197777017418914
6,48,-3.992011984019976e-08,42042,4.1139857014864554e-07,0.008824499329688446,0.008824499329688446
6,48,-3.992011984019976e-08,42350,1.8296662917370288e-07,0.0038960914016248293,0.0038960914016248293
6,48,-3.992011984019976e-08,42588,2.594802834795337e-07,0.005494495002679126,0.005494495002679126
6,48,-3.992011984019976e-08,42900,5.211789063271278e-07,0.010955701789902555,0.010955701789902555
6,48,-3.992011984019976e-08,44044,9.758182712123854e-08,0.001997987910307359,0.001997987910307359
6,48,-3.992011984019976e-08,44100,-4.4621247105565497e-13,-9.124598820617088e-09,9.124598820617088e-09
6,48,-3.992011984019976e-08,45045,-6.819694768803906e-07,-0.01365302892714542,0.01365302892714542
6,48,-3.992011984019976e-08,46475,6.487005633920449e-07,0.012587385732059241,0.012587385732059241
6,48,-3.992011984019976e-08,47190,-5.854955625892552e-07,-0.011188820201080668,0.011188820201080668
6,48,-3.992011984019976e-08,47775,-8.538478823005918e-07,-0.01611723262630597,0.01611723262630597
6,48,-3.992011984019976e-08,48510,-2.5615457129584774e-07,-0.004761913480389809,0.004761913480389809
6,48,-3.992011984019976e-08,49686,-1.0090977592280213e-07,-0.0018315124329988588,0.0018315124329988588
6,48,-3.992011984019976e-08,50050,-5.655356578917773e-07,-0.010189821483894045,0.010189821483894045
6,48,-3.992011984019976e-08,50700,-2.883125233224762e-07,-0.005128214852336884,0.005128214852336884
6,48,-3.992011984019976e-08,50820,-2.439612790290096e-08,-0.0004329092896369775,0.0004329092896369775
6,48,-3.992011984019976e-08,52052,-1.153256147259899e-07,-0.001998016275127775,0.001998016275127775
6,48,-3.992011984019976e-08,53235,2.1623298459855003e-07,0.003662986759099438,0.003662986759099438
6,48,-3.992011984019976e-08,53361,-1.227084295403051e-12,-2.0737724592311563e-08,2.0737724592311563e-08
6,48,-3.992011984019976e-08,53900,-3.1049055692003896e-07,-0.005194817507829171,0.005194817507829171
6,48,-3.992011984019976e-08,54450,9.148354770852066e-07,0.015151505171485192,0.015151505171485192
6,48,-3.992011984019976e-08,55055,-2.0736421107410625e-07,-0.0033966257773938606,0.0033966257773938606
6,48,-3.992011984019976e-08,55770,5.622077602408596e-07,0.009090899483094701,0.009090899483094701
6,48,-3.992011984019976e-08,56628,-2.9274824814663884e-07,-0.004662015851735223,0.004662015851735223
6,48,-3.992011984019976e-08,57330,-2.5615466053834194e-07,-0.004029312810268118,0.004029312810268118
6,48,-3.992011984019976e-08,59150,-3.603908023372467e-07,-0.005494518172433663,0.005494518172433663
6,48,-3.992011984019976e-08,59290,3.4153798672535145e-07,0.005194792778092595,0.005194792778092595
6,48,-3.992011984019976e-08,60060,-6.586825040976406e-07,-0.009890117799026073,0.009890117799026073
6,48,-3.992011984019976e-08,61347,3.171416645341037e-07,0.004661982468651325,0.004661982468651325
6,48,-3.992011984019976e-08,63063,1.0013283382041728e-06,0.01431899523631967,0.01431899523631967
6,48,-3.992011984019976e-08,63525,-3.6593560173755323e-07,-0.005194821802266306,0.005194821802266306
6,48,-3.992011984019976e-08,63700,-3.1049070565752927e-07,-0.004395616919993642,0.004395616919993642
6,48,-3.992011984019976e-08,64350,1.1310694051044097e-06,0.015850806643133198,0.015850806643133198
6,48,-3.992011984019976e-08,65065,-2.450667995095414e-07,-0.0033966258412022436,0.0033966258412022436
6,48,-3.992011984019976e-08,66066,4.879118563734549e-07,0.0066599968394976585,0.0066599968394976585
6,48,-3.992011984019976e-08,66924,2.5947995200741236e-07,0.0034964923532998815,0.0034964923532998815
6,48,-3.992011984019976e-08,69300,-5.322689179185437e-07,-0.006926415428874009,0.006926415428874009
6,48,-3.992011984019976e-08,70070,4.191603491641877e-07,0.005394593693743096,0.005394593693743096
6,48,-3.992011984019976e-08,70785,-1.4271456713306396e-06,-0.018181835852752348,0.018181835852752348
6,48,-3.992011984019976e-08,70980,8.649293292021893e-08,0.0010988927127513815,0.0010988927127513815
6,48,-3.992011984019976e-08,71148,-3.415396347677315e-07,-0.004329014870680997,0.004329014870680997
6,48,-3.992011984019976e-08,74529,-1.7402286371170543e-12,-2.1056766509116355e-08,2.1056766509116355e-08
6,48,-3.992011984019976e-08,75075,-1.5746282014582044e-06,-0.018914433955915952,0.018914433955915952
6,48,-3.992011984019976e-08,76050,-8.286803033890735e-13,-9.826491037587634e-09,9.826491037587634e-09
6,48,-3.992011984019976e-08,76230,5.48900935655611e-07,0.006493498068805878,0.006493498068805878
6,48,-3.992011984019976e-08,77077,-2.4422386046007946e-12,-2.8574191673829297e-08,2.8574191673829297e-08
6,48,-3.992011984019976e-08,78078,8.216882618244454e-07,0.009490499424072344,0.009490499424072344
6,48,-3.992011984019976e-08,78650,1.8296604484784792e-07,0.002097888670225424,0.002097888670225424
6,48,-3.992011984019976e-08,80850,3.8811151626854957e-07,0.004328995852459402,0.004328995852459402
6,48,-3.992011984019976e-08,81796,-1.519247222879968e-12,-1.6749700632251648e-08,1.6749700632251648e-08
6,48,-3.992011984019976e-08,81900,-5.322690454078212e-07,-0.005860814458985519,0.005860814458985519
6,48,-3.992011984019976e-08,82810,-1.009103559990145e-07,-0.001098913776829268,0.001098913776829268
6,48,-3.992011984019976e-08,83655,2.1623232165430733e-07,0.002330984427433433,0.002330984427433433
6,48,-3.992011984019976e-08,84084,-3.725886862764935e-07,-0.003996013660315392,0.003996013660315392
6,48,-3.992011984019976e-08,84700,3.6593324617395046e-07,0.0038960912720140506,0.0038960912720140506
6,48,-3.992011984019976e-08,88725,-6.487036018864907e-07,-0.006593423409574291,0.006593423409574291
6,48,-3.992011984019976e-08,88935,-1.6480423800760422e-12,-1.671114973397107e-08,1.671114973397107e-08
6,48,-3.992011984019976e-08,90090,3.6926031662751297e-07,0.003696295769441405,0.003696295769441405
6,48,-3.992011984019976e-08,91091,1.009062954655279e-07,0.000998972325108726,0.000998972325108726
6,48,-3.992011984019976e-08,92950,-3.6039135479078234e-07,-0.00349651692418017,0.00349651692418017
6,48,-3.992011984019976e-08,94380,3.1714222134794965e-07,0.0030302939249796587,0.0030302939249796587
6,48,-3.992011984019976e-08,95550,3.881113675310592e-07,0.0036629950867581368,0.0036629950867581368
6,48,-3.992011984019976e-08,97020,9.314604643198281e-08,0.0008657925015852802,0.0008657925015852802
6,48,-3.992011984019976e-08,99099,-5.123103111106041e-07,-0.0046620238311064965,0.0046620238311064965
6,48,-3.992011984019976e-08,99372,-1.160152424744703e-12,-1.0528383254558178e-08,1.0528383254558178e-08
6,48,-3.992011984019976e-08,100100,-3.2158003332209223e-07,-0.002897114520198729,0.002897114520198729
6,48,-3.992011984019976e-08,102245,3.1714014528688084e-07,0.002797176081430289,0.002797176081430289
6,48,-3.992011984019976e-08,105105,3.881104710778101e-07,0.0033299878418476102,0.0033299878418476102
6,48,-3.992011984019976e-08,106470,-1.2974138907626518e-07,-0.001098909565475966,0.001098909565475966
6,48,-3.992011984019976e-08,106722,-1.227084295403051e-12,-1.0368862296155782e-08,1.0368862296155782e-08
6,48,-3.992011984019976e-08,108900,-1.1686517099076677e-12,-9.677604809745396e-09,9.677604809745396e-09
6,48,-3.992011984019976e-08,110110,8.538328280524146e-08,0.0006992890861749276,0.0006992890861749276
6,48,-3.992011984019976e-08,111540,8.649249095739046e-08,0.0006992917893905019,0.0006992917893905019
6,48,-3.992011984019976e-08,114660,9.314586794699439e-08,0.0007325922514031109,0.0007325922514031109
6,48,-3.992011984019976e-08,117117,2.1623149297400394e-07,0.0016649824958998303,0.0016649824958998303
6,48,-3.992011984019976e-08,117975,-3.6593677038926314e-07,-0.0027972206728555274,0.0027972206728555274
6,48,-3.992011984019976e-08,118300,-2.883136282295474e-07,-0.0021978147879938396,0.0021978147879938396
6,48,-3.992011984019976e-08,118580,-3.4154045282392845e-07,-0.0025974151437259756,0.0025974151437259756
6,48,-3.992011984019976e-08,121275,-2.2310623552782748e-12,-1.6590179673849252e-08,1.6590179673849252e-08
6,48,-3.992011984019976e-08,122694,-3.1714470302854946e-07,-0.0023310135672598383,0.0023310135672598383
6,48,-3.992011984019976e-08,124215,-1.0091151615143925e-07,-0.000732617607259449,0.000732617607259449
6,48,-3.992011984019976e-08,126126,-2.561554637207898e-07,-0.0018315115656036473,0.0018315115656036473
6,48,-3.992011984019976e-08,127050,7.318676792597938e-07,0.005194796787386016,0.005194796787386016
6,48,-3.992011984019976e-08,128700,-5.32269555364931e-07,-0.003729612774442071,0.003729612774442071
6,48,-3.992011984019976e-08,130130,5.91037846378222e-07,0.004095892275401078,0.004095892275401078
6,48,-3.992011984019976e-08,132132,-3.9033147764992927e-07,-0.0026640123349607673,0.0026640123349607673
6,48,-3.992011984019976e-08,139425,-6.487047067935619e-07,-0.004195822043540759,0.004195822043540759
6,48,-3.992011984019976e-08,140140,-1.707711975438283e-07,-0.0010989126561945352,0.0010989126561945352
6,48,-3.992011984019976e-08,141570,5.48900234464585e-07,0.0034964944935394066,0.0034964944935394066
6,48,-3.992011984019976e-08,143143,3.171386260396579e-07,0.001997973344049845,0.001997973344049845
6,48,-3.992011984019976e-08,143325,-2.6772748263339296e-12,-1.6845413207293085e-08,1.6845413207293085e-08
6,48,-3.992011984019976e-08,148225,-4.090280984676837e-12,-2.4885269510773878e-08,2.4885269510773878e-08
6,48,-3.992011984019976e-08,149058,-1.7402286371170543e-12,-1.0528383254558178e-08,1.0528383254558178e-08
6,48,-3.992011984019976e-08,150150,1.6966037900954326e-06,0.010189802363313169,0.010189802363313169
6,48,-3.992011984019976e-08,152100,-1.657360606778147e-12,-9.826491037587634e-09,9.826491037587634e-09
6,48,-3.992011984019976e-08,152460,2.92746144573561e-07,0.0017315934451526134,0.0017315934451526134
6,48,-3.992011984019976e-08,154154,3.4153635061295753e-07,0.0019979876510858017,0.0019979876510858017
6,48,-3.992011984019976e-08,156156,3.748039093727955e-07,0.002164492576627894,0.002164492576627894
6,48,-3.992011984019976e-08,157300,3.6593207752224056e-07,0.002097888600435005,0.002097888600435005
6,48,-3.992011984019976e-08,161700,3.104883258576837e-07,0.0017315933933083017,0.0017315933933083017
6,48,-3.992011984019976e-08,165165,-1.0002236037083164e-06,-0.005461220876247408,0.005461220876247408
6,48,-3.992011984019976e-08,165620,-2.320304849489406e-12,-1.2634059905469815e-08,1.2634059905469815e-08
6,48,-3.992011984019976e-08,167310,-1.2974205202050789e-07,-0.0006993096603905376,0.0006993096603905376
6,48,-3.992011984019976e-08,175175,-8.538514520003603e-07,-0.0043956272748978545,0.0043956272748978545
6,48,-3.992011984019976e-08,177450,3.6038831629633653e-07,0.0018314934234179823,0.0018314934234179823
6,48,-3.992011984019976e-08,177870,-3.4154044089394225e-07,-0.0017316100353322872,0.0017316100353322872
6,48,-3.992011984019976e-08,180180,1.9958520221472076e-08,9.989239370846775e-05,9.989239370846775e-05
6,48,-3.992011984019976e-08,182182,-1.0091209622765162e-07,-0.0004995148763268755,0.0004995148763268755
6,48,-3.992011984019976e-08,184041,-4.5577416686399045e-12,-2.2332934176335532e-08,2.2332934176335532e-08
6,48,-3.992011984019976e-08,185900,-2.8831473313661856e-07,-0.0013986147704457368,0.0013986147704457368
6,48,-3.992011984019976e-08,190575,9.148325554559318e-07,0.004328987652417469,0.004328987652417469
6,48,-3.992011984019976e-08,191100,3.1048802838270295e-07,0.0014651930059379752,0.0014651930059379752
6,48,-3.992011984019976e-08,195195,2.0181502489171078e-07,0.0009323854149997039,0.0009323854149997039
6,48,-3.992011984019976e-08,198198,-3.6593652813750247e-07,-0.0016650112030256361,0.0016650112030256361
6,48,-3.992011984019976e-08,204490,-3.1714622227577234e-07,-0.0013986148402361559,0.0013986148402361559
6,48,-3.992011984019976e-08,207025,-5.800762123723514e-12,-2.526811981093963e-08,2.526811981093963e-08
6,48,-3.992011984019976e-08,210210,-6.054569362243852e-07,-0.0025974102564026128,0.0025974102564026128
6,48,-3.992011984019976e-08,212940,-2.5948276952044386e-07,-0.0010989095289190799,0.0010989095289190799
6,48,-3.992011984019976e-08,213444,-2.454168590806102e-12,-1.0368862296155782e-08,1.0368862296155782e-08
6,48,-3.992011984019976e-08,220220,2.683490817492921e-07,0.0010988894897633512,0.0010988894897633512
6,48,-3.992011984019976e-08,225225,7.318650088463696e-07,0.0029303874954208636,0.0029303874954208636
6,48,-3.992011984019976e-08,231231,-4.9202671678175116e-12,-1.9189041954488295e-08,1.9189041954488295e-08
6,48,-3.992011984019976e-08,234234,-1.2974288070081128e-07,-0.0004995100906981235,0.0004995100906981235
6,48,-3.992011984019976e-08,235950,7.318665106080839e-07,0.0027971938035440966,0.0027971938035440966
6,48,-3.992011984019976e-08,242550,-2.2310623552782748e-12,-8.295089836924626e-09,8.295089836924626e-09
6,48,-3.992011984019976e-08,245388,-3.038494445759936e-12,-1.1166467088167766e-08,1.1166467088167766e-08
6,48,-3.992011984019976e-08,248430,1.0090687554174026e-07,0.0003662919582165172,0.0003662919582165172
6,48,-3.992011984019976e-08,252252,9.314426158209859e-08,0.00033299073515600245,0.00033299073515600245
6,48,-3.992011984019976e-08,254100,-3.659367521290802e-07,-0.0012987095333061055,0.0012987095333061055
6,48,-3.992011984019976e-08,260260,-1.7299049954446764e-07,-0.0005994120809215804,0.0005994120809215804
6,48,-3.992011984019976e-08,266175,-4.972081820334441e-12,-1.6845413207293085e-08,1.6845413207293085e-08
6,48,-3.992011984019976e-08,266805,-4.908337181612204e-12,-1.6590179673849252e-08,1.6590179673849252e-08
6,48,-3.992011984019976e-08,273273,-1.0091499660871348e-07,-0.0003330194888087545,0.0003330194888087545
6,48,-3.992011984019976e-08,275275,5.488946164149588e-07,0.0017981787633754049,0.0017981787633754049
6,48,-3.992011984019976e-08,278850,3.603872113892654e-07,0.0011654922416328842,0.0011654922416328842
6,48,-3.992011984019976e-08,283140,2.927447421915091e-07,0.0009323920038799565,0.0009323920038799565
6,48,-3.992011984019976e-08,286286,-3.171477415229952e-07,-0.0009990153857974348,0.0009990153857974348
6,48,-3.992011984019976e-08,286650,-2.6772748263339296e-12,-8.422706603646543e-09,8.422706603646543e-09
6,48,-3.992011984019976e-08,296450,-4.090280984676837e-12,-1.2442634755386939e-08,1.2442634755386939e-08
6,48,-3.992011984019976e-08,298116,-3.4804572742341086e-12,-1.0528383254558178e-08,1.0528383254558178e-08
6,48,-3.992011984019976e-08,300300,-2.106920678443477e-07,-0.0006327082797365761,0.0006327082797365761
6,48,-3.992011984019976e-08,306735,-3.171492607702181e-07,-0.0009324188266644412,0.0009324188266644412
6,48,-3.992011984019976e-08,308308,-3.415437250487162e-07,-0.0009990153957674947,0.0009990153957674947
6,48,-3.992011984019976e-08,315315,-1.0013350313912386e-06,-0.0028638181897789423,0.0028638181897789423
6,48,-3.992011984019976e-08,325325,-6.487102313289178e-07,-0.0017982247612437603,0.0017982247612437603
6,48,-3.992011984019976e-08,330330,2.4395348558291913e-07,0.0006659930156413693,0.0006659930156413693
6,48,-3.992011984019976e-08,334620,-2.594840954089293e-07,-0.0006993096371270645,0.0006993096371270645
6,48,-3.992011984019976e-08,350350,3.881077978312908e-07,0.0009989894716177425,0.0009989894716177425
6,48,-3.992011984019976e-08,353925,9.148290495008021e-07,0.002330984418128044,0.002330984418128044
6,48,-3.992011984019976e-08,354900,2.8830865614772706e-07,0.0007325922952713744,0.0007325922952713744
6,48,-3.992011984019976e-08,355740,3.415355444867468e-07,0.0008657926052739031,0.0008657926052739031
6,48,-3.992011984019976e-08,364364,-5.800762123723514e-12,-1.4356886256215698e-08,1.4356886256215698e-08
6,48,-3.992011984019976e-08,368082,-4.5577416686399045e-12,-1.1166467088167766e-08,1.1166467088167766e-08
6,48,-3.992011984019976e-08,372645,-6.960914548468217e-12,-1.6845413207293085e-08,1.6845413207293085e-08
6,48,-3.992011984019976e-08,381150,-9.148395673661913e-07,-0.0021645104163884087,0.0021645104163884087
6,48,-3.992011984019976e-08,385385,-9.828604349429716e-12,-2.2998934177665536e-08,2.2998934177665536e-08
6,48,-3.992011984019976e-08,390390,-4.61302431569019e-07,-0.001065608616924434,0.001065608616924434
6,48,-3.992011984019976e-08,396396,2.927433398094572e-07,0.0006659910980665152,0.0006659910980665152
6,48,-3.992011984019976e-08,408980,-6.076988891519872e-12,-1.3399760505801318e-08,1.3399760505801318e-08
6,48,-3.992011984019976e-08,414050,-5.800762123723514e-12,-1.2634059905469815e-08,1.2634059905469815e-08
6,48,-3.992011984019976e-08,418275,-8.286803033890734e-12,-1.7866347341068425e-08,1.7866347341068425e-08
6,48,-3.992011984019976e-08,420420,6.830740373843701e-07,0.001465193810189474,0.001465193810189474
6,48,-3.992011984019976e-08,429429,-3.1715229926466384e-07,-0.0006660198284557941,0.0006660198284557941
6,48,-3.992011984019976e-08,444675,-8.180561969353675e-12,-1.6590179673849252e-08,1.6590179673849252e-08
6,48,-3.992011984019976e-08,450450,-1.1310738672291203e-06,-0.002264409882192699,0.002264409882192699
6,48,-3.992011984019976e-08,455455,-1.009207973708372e-07,-0.00019982317879425765,0.00019982317879425765
6,48,-3.992011984019976e-08,462462,-3.4154371311873e-07,-0.0006660102405815234,0.0006660102405815234
6,48,-3.992011984019976e-08,468468,-2.5948575276953605e-07,-0.0004995100740813569,0.0004995100740813569
6,48,-3.992011984019976e-08,471900,-3.659390894325e-07,-0.0006993095999055075,0.0006993095999055075
6,48,-3.992011984019976e-08,485100,-4.4621247105565495e-12,-8.295089836924626e-09,8.295089836924626e-09
6,48,-3.992011984019976e-08,495495,1.4271358546562764e-06,0.002597387255474423,0.002597387255474423
6,48,-3.992011984019976e-08,496860,-4.640609698978812e-12,-8.422706603646543e-09,8.422706603646543e-09
6,48,-3.992011984019976e-08,511225,-1.519247222879968e-11,-2.6799521011602635e-08,2.6799521011602635e-08
6,48,-3.992011984019976e-08,525525,8.538380656262286e-07,0.0014651861206146082,0.0014651861206146082
6,48,-3.992011984019976e-08,532350,-4.972081820334441e-12,-8.422706603646543e-09,8.422706603646543e-09
6,48,-3.992011984019976e-08,533610,-4.908337181612204e-12,-8.295089836924626e-09,8.295089836924626e-09
6,48,-3.992011984019976e-08,546546,1.0090339508446604e-07,0.00016649060188936895,0.00016649060188936895
6,48,-3.992011984019976e-08,550550,-1.8297422540981728e-07,-0.00029971178122128073,0.00029971178122128073
6,48,-3.992011984019976e-08,557700,2.883064463335847e-07,0.00046619152372140643,0.00046619152372140643
6,48,-3.992011984019976e-08,572572,-9.115483337279809e-12,-1.4356886256215698e-08,1.4356886256215698e-08
6,48,-3.992011984019976e-08,573300,-5.354549652667859e-12,-8.422706603646543e-09,8.422706603646543e-09
6,48,-3.992011984019976e-08,585585,-2.1624392317855478e-07,-0.0003330156416949744,0.0003330156416949744
6,48,-3.992011984019976e-08,592900,-8.180561969353675e-12,-1.2442634755386939e-08,1.2442634755386939e-08
6,48,-3.992011984019976e-08,613470,3.1713710679243503e-07,0.0004661915469848795,0.0004661915469848795
6,48,-3.992011984019976e-08,621075,-1.1601524247447028e-11,-1.6845413207293085e-08,1.6845413207293085e-08
6,48,-3.992011984019976e-08,630630,2.56148770533724e-07,0.0003662927418632253,0.0003662927418632253
6,48,-3.992011984019976e-08,650650,3.6038168685390945e-07,0.0004994890179795185,0.0004994890179795185
6,48,-3.992011984019976e-08,660660,2.439005091400944e-08,3.329241949762288e-05,3.329241949762288e-05
6,48,-3.992011984019976e-08,693693,-1.4725011544836614e-11,-1.9142515008287598e-08,1.9142515008287598e-08
6,48,-3.992011984019976e-08,700700,3.104808889831661e-07,0.00039958890412133475,0.00039958890412133475
6,48,-3.992011984019976e-08,707850,-9.14843073321321e-07,-0.001165510075411363,0.001165510075411363
6,48,-3.992011984019976e-08,715715,-3.1716141474800115e-07,-0.0003996233825824814,0.0003996233825824814
6,48,-3.992011984019976e-08,736164,-9.115483337279809e-12,-1.1166467088167766e-08,1.1166467088167766e-08
6,48,-3.992011984019976e-08,745290,-6.960914548468217e-12,-8.422706603646543e-09,8.422706603646543e-09
6,48,-3.992011984019976e-08,762300,-7.011910259446006e-12,-8.295089836924626e-09,8.295089836924626e-09
6,48,-3.992011984019976e-08,770770,-3.415486214559116e-07,-0.00039961188710341657,0.00039961188710341657
6,48,-3.992011984019976e-08,780780,-8.650022530688875e-08,-9.990776022945651e-05,9.990776022945651e-05
6,48,-3.992011984019976e-08,819819,-1.7402286371170543e-11,-1.9142515008287598e-08,1.9142515008287598e-08
6,48,-3.992011984019976e-08,825825,3.6592040926532443e-07,0.0003995850869177343,0.0003995850869177343
6,48,-3.992011984019976e-08,828100,-1.1601524247447028e-11,-1.2634059905469815e-08,1.2634059905469815e-08
