n,X,cnt_sf_A,corrA,signagreeA,zA,sum_mu_errA,sum_abs_errA,cnt_sf_B,corrB,signagreeB,zB,sum_mu_errB,sum_abs_errB
64,4224,16,0.15816650298265064,0.625,0.5702774365647748,12.068352624552126,42.86917255878081,39,0.13261315612087385,0.5128205128205128,0.795678936725243,17.814936945956468,181.11261325227701
65,4355,16,0.11412228105486075,0.625,0.411473736016213,9.628589019073765,41.77621879160002,40,0.13690897692736245,0.5,0.8327847949152237,13.26244054429387,182.9993331919068
66,4488,16,0.06859312079765274,0.625,0.24731601418003232,7.972117873107052,41.583802951610224,41,0.06348022764580048,0.5121951219512195,0.3913184042114308,10.918349442232515,190.730034950851
67,4623,17,-0.051818173638926227,0.35294117647058826,-0.19388585216522303,0.0992475087614082,44.88311043336361,42,0.005333243259423797,0.5238095238095238,0.033306093480073365,9.848706847424243,195.04922396938267
68,4760,17,0.039537466406556844,0.5882352941176471,0.14793565323441998,4.331806939857266,45.01672829939384,42,-0.006259781217173069,0.5238095238095238,-0.03909232117165771,8.652097776834111,195.34189850599412
69,4899,17,-0.17290709855565423,0.5294117647058824,-0.6469591225364135,-6.177427031960967,44.75248200565999,43,-0.10155711860941363,0.5116279069767442,-0.6423036148192383,-7.0382744970685245,198.51768955912823
70,5040,17,0.18254339215931004,0.5882352941176471,0.6830148316796547,10.909466142881307,45.902788728383634,44,0.08498821147393278,0.5227272727272727,0.5441900767848075,18.547292697342044,208.037822977407
71,5183,18,0.032313330365869586,0.6111111111111112,0.12514899036751131,6.8775193681949744,49.536066454246686,45,0.02755122250145606,0.5333333333333333,0.1785523289560767,17.277565911068265,211.65100464516817
72,5328,19,-0.04046842775153253,0.631578947368421,-0.16187371100613013,4.898248350917825,48.15959572021649,45,0.008492061989058827,0.5333333333333333,0.055034851745895945,15.407645651829558,215.66926639418477
73,5475,20,-0.2214177325860209,0.55,-0.9129286988369296,-2.254520211868744,50.431903969469,46,-0.08273424659921162,0.5434782608695652,-0.542524735928772,9.94404836591232,223.20373962197087
74,5624,20,-0.2526871655012029,0.5,-1.0418558735993906,-4.324719672595457,53.76072946593887,47,-0.08784790605450377,0.5319148936170213,-0.5827170860023588,4.011324081704917,229.61968783011693
75,5775,21,-0.16907040444813484,0.5238095238095238,-0.7173049768993702,-2.294969778244486,56.51962354899987,47,-0.054336017809644754,0.5319148936170213,-0.3604243673533206,8.325487131838472,232.59752982296376
76,5928,21,0.03637897789293114,0.5714285714285714,0.15434293176436265,9.8819815366356,57.485613646670366,47,0.06195676696101123,0.5319148936170213,0.4109746984663245,22.01700215217207,232.66863046522832
77,6083,22,-0.0038239968117568554,0.5454545454545454,-0.016668415662869862,4.613217157876981,54.8552136712838,48,0.02472509205043265,0.5208333333333334,0.1658609597241212,12.811947355018184,234.07763950344156
78,6240,23,0.11087776597064006,0.5217391304347826,0.49586044380732824,10.350371103469158,60.4254646400577,49,0.0676754715331142,0.5306122448979592,0.45899737970118104,23.79805220699283,241.4943840781201
79,6399,23,0.24733018483578795,0.6086956521739131,1.106094212360819,16.999002652575477,58.47743560808609,50,0.15449485955300854,0.54,1.0591633946328962,38.347112317217565,246.53157282090822
80,6560,24,0.12138281240618504,0.5416666666666666,0.5562459259179677,14.033968076635212,61.76631692079203,50,0.058231306392442776,0.54,0.39921372355671303,27.888148758380595,248.30417904534983
81,6723,25,0.17840048842691633,0.56,0.8367724624778058,14.89165498521622,63.20715638829567,50,0.09641421906992757,0.54,0.660982584510823,32.48787091131925,251.30821293176018
82,6888,26,0.23106906807900418,0.5769230769230769,1.108168320755781,18.33428511954169,67.27443641262488,51,0.11575168058662941,0.5294117647058824,0.8019511673501047,31.434332813598733,261.38489072199354
83,7055,26,0.3186259907384532,0.5384615384615384,1.5280765705302204,24.434318593883454,68.39460614830546,52,0.14238335351427722,0.5384615384615384,0.9966834745999406,40.28428309997537,266.6783586845796
84,7224,27,0.07420406163679255,0.5185185185185185,0.36352417570434814,8.216911298713697,68.97385021410585,52,0.012338247857475337,0.5384615384615384,0.08636773500232736,22.31091241531982,267.93093886837346
85,7395,28,0.002995949658300294,0.5714285714285714,0.01497974829150147,5.121935094472214,72.22998603970194,53,-0.006097347749268743,0.5283018867924528,-0.04311475940760461,14.474831547826216,271.68046640606957
86,7568,29,-0.026842824701414376,0.5517241379310345,-0.1368720869524623,4.997063536317135,74.11660722861009,54,0.012245080604600679,0.5185185185185185,0.08744736673949396,12.132360654357988,278.7363429168073
87,7743,29,0.0730728886001806,0.5862068965517241,0.3726000848869126,13.361064792518789,75.33085462187617,55,0.08699163585852449,0.509090909090909,0.6273056072488037,17.675407000413262,284.2238871663834
88,7920,29,-0.024665693950128926,0.5172413793103449,-0.1257708547680149,5.46171051673079,74.41167135317878,55,0.015899616009346817,0.509090909090909,0.11465376156377616,7.538756306128679,286.99533078314255
89,8099,30,-0.0644250901768188,0.5,-0.33476258840537026,-0.6201411356495328,76.17225128152796,56,-0.04799854615139395,0.5178571428571429,-0.3494346905078504,3.078999114486191,290.3883038032602
90,8280,31,-0.13118689338344824,0.4838709677419355,-0.6941757903274978,-4.783221221911688,78.04154922009153,56,-0.0693472078509876,0.5178571428571429,-0.5048552936699664,0.14124527156225497,294.75885810991167
91,8463,31,-0.1442846725906339,0.5483870967741935,-0.7634827233463898,-6.263140138384067,80.51595097928967,57,-0.05516656090366337,0.5087719298245614,-0.40538977523444075,-3.481437674055641,301.18267669593496
92,8648,31,-0.14785542980581623,0.45161290322580644,-0.7823773945135137,-7.1033336887665754,80.91939789076051,57,-0.05947124157610806,0.5087719298245614,-0.43702258869377153,-4.533284175344011,300.6753745484029
93,8835,31,-0.05830855719107663,0.4838709677419355,-0.3085398832691513,2.4386833001465646,82.14676187114577,58,0.036588082186545336,0.5,0.2713444797575893,5.817249530337577,308.6907057863285
94,9024,32,0.030948068672086614,0.5,0.1666604502617027,8.122946621549943,83.19755527122419,59,0.07052773629796484,0.4915254237288136,0.5277812509834495,6.00217652739105,315.5009270031301
95,9215,32,0.080109207237434,0.625,0.43140128354247426,12.948457115380315,85.95404165422735,60,0.09811596318296446,0.48333333333333334,0.7407592774885022,5.698019446764395,317.2748064785359
96,9408,33,0.054793651121711195,0.6363636363636364,0.3001171872742947,13.332378084023368,90.58236340883577,60,0.11078564961030153,0.48333333333333334,0.836413312361694,8.152092705902376,320.03694986308705
97,9603,33,0.08188394746026191,0.5151515151515151,0.44849685121553307,16.459117372814475,91.8068361900786,61,0.1364159066685336,0.4918032786885246,1.0389125932182592,18.238666979074544,328.984338827244
98,9800,34,0.18636930536365728,0.5,1.037660376729157,25.75341961558982,88.38392104676764,61,0.20610920021679652,0.4918032786885246,1.5696809038821986,31.659088974866272,327.5735301528437
99,9999,35,0.18345495216132346,0.5428571428571428,1.037777925724204,21.577361915660276,92.24405313165406,61,0.16638325360877151,0.4918032786885246,1.2671371080998162,22.79623380426207,329.5891736802452
100,10200,36,0.21314016376953895,0.5,1.2243970232674914,20.683248437304606,95.32957832675034,61,0.17219903505648523,0.4918032786885246,1.3114287800388966,22.16111429943857,333.71362798155286
101,10403,37,0.2312205982302176,0.5405405405405406,1.3482361853777514,27.143988693739622,97.52822089204338,62,0.19466922025946398,0.5,1.4952826534368793,33.255772922915234,338.9978820786801
102,10608,37,0.14156316005792147,0.4594594594594595,0.8254479763800258,19.043171487340224,99.0572664148882,63,0.11165037556816812,0.5079365079365079,0.8648400903466372,25.835347806304213,344.63084563207417
103,10815,38,0.09637849905698358,0.5,0.570182889796506,17.15234683172274,98.20122428641214,64,0.09148279264663647,0.515625,0.7145034516194282,28.463385274487468,351.4385697635944
104,11024,39,0.10689581452816976,0.5897435897435898,0.6413748871690186,16.007635153472364,102.07824665823033,64,0.036019142092905986,0.515625,0.28131849285755467,17.886032705860398,352.1792987386099
105,11235,39,0.06859522175153819,0.5897435897435898,0.4115713305092291,12.17378263954592,107.36820159714435,65,0.008108820902674537,0.5230769230769231,0.06384891963661087,18.437672656605752,363.0644451560885
106,11448,40,0.025241648531498483,0.55,0.15353895389035604,3.2337693510502206,108.56281848529443,66,-0.022945613685374972,0.5151515151515151,-0.18212516247378735,6.704692224356933,368.6643225956381
107,11663,41,-0.030014060377858014,0.5121951219512195,-0.18501909407922426,-1.9182501512490617,114.89933325295374,67,-0.060608308367575706,0.5223880597014925,-0.48486646694060564,3.1342713311109236,375.16541118109234
108,11880,42,-0.10262512513853436,0.5,-0.6408937010755322,-9.925047503085693,115.7911569172736,67,-0.10833838296689169,0.5223880597014925,-0.8667070637351335,-6.250679900373505,381.79431712474553
109,12099,43,-0.0713219622601584,0.4186046511627907,-0.4510796958693423,-8.24894069926657,113.59362513080077,68,-0.07971005636755184,0.5294117647058824,-0.6426430195666089,5.076763111993831,382.9968423092734
110,12320,44,-0.06381268881452133,0.4772727272727273,-0.4086005744040216,-4.48373981470646,117.90498647600488,69,-0.09112928198114588,0.5362318840579711,-0.740337786601729,8.534182280713399,389.51104780584967
111,12543,45,0.016314459636622054,0.5333333333333333,0.10572978253958885,10.001197831251261,120.09170408791715,70,-0.006698271191431392,0.5285714285714286,-0.054827712663536324,21.42943123202027,398.3105735637481
112,12768,45,-0.05207613205822645,0.4666666666666667,-0.33749190844541044,1.3828644781624746,121.97797415060185,70,-0.049749221447915215,0.5285714285714286,-0.40721492767718914,13.873133842359437,406.703413267412
113,12995,47,0.04580167661994622,0.5319148936170213,0.3038139522351099,14.185037226939734,124.99310779907809,71,0.030865621409652485,0.5352112676056338,0.2545244345446461,35.03724434807087,409.8492052918074
114,13224,47,0.041738198669594585,0.48936170212765956,0.27685988882471235,13.956208201053677,127.48866892634844,72,0.0138306452851606,0.5416666666666666,0.11488596816527041,37.58174939177982,416.2697901260949
115,13455,47,-0.009479321051744719,0.46808510638297873,-0.06287870239190871,6.594877363144313,130.97573019828795,73,-0.015052876310183944,0.5342465753424658,-0.12594139893092657,26.016812628991815,426.9486463697385
116,13688,49,-0.004456654341964116,0.5510204081632653,-0.030226500367928635,6.9723205274920375,126.6935883561176,73,-0.021352696245767418,0.5342465753424658,-0.17864947407557824,24.853515675118658,428.4162887619621
117,13923,50,0.02601904053420886,0.54,0.17837755493637023,14.313630543471248,132.48006936512664,73,0.020087767838472808,0.5342465753424658,0.1680663237274701,33.88175684831665,435.3242530965539
118,14160,50,-0.05928191638365974,0.48,-0.4064163427762269,0.8599770983263255,138.16090197337672,74,-0.03469880577313324,0.527027027027027,-0.29237733439477714,16.178846456955462,440.1893495481864
119,14399,51,-0.06176383139364196,0.45098039215686275,-0.4279123761756221,-4.260677695148239,134.33688021953776,75,-0.035821123490230415,0.52,-0.30395231195595185,8.594169611388608,440.8777575218236
120,14640,52,-0.0329619888055545,0.5576923076923077,-0.2307339216388815,4.389512070117128,137.5294307647337,75,-0.005710737157866106,0.52,-0.04845721163881338,16.498180124169302,445.9422746063143
121,14883,53,0.08649553225529755,0.5283018867924528,0.6116157740006065,23.66800643738184,141.83844999456636,75,0.0719364332386545,0.52,0.6104008770891114,35.03297135881597,450.27931728997265
122,15128,54,-0.015168645585120096,0.5,-0.10832579680406765,2.2871033152266165,138.78873057630457,76,-0.005258144683113666,0.5131578947368421,-0.04492560786594462,10.716194619835939,453.2658142422213
123,15375,55,0.09970082031562272,0.4909090909090909,0.7189528397075989,19.121409739504806,147.17253567277263,77,0.07383727638629821,0.5064935064935064,0.635172268307463,21.974431991117505,465.8759852848472
124,15624,56,0.11077536613530857,0.5714285714285714,0.8064568384903301,26.586044117975028,155.48159152451427,77,0.104740428701061,0.5064935064935064,0.9010112362960138,31.634058514181646,468.9013067609069
125,15875,56,0.11871178298486164,0.5357142857142857,0.864234825282214,27.57477819374484,155.19290491296016,77,0.10404302077009274,0.5064935064935064,0.8950119064300096,31.011861781600487,470.5257328677449
126,16128,57,0.17508402963804579,0.49122807017543857,1.2865996041706174,36.3041313411443,152.45959687427444,77,0.151205641356788,0.5064935064935064,1.3007201091628828,42.52306295338822,471.99573186852706
127,16383,58,0.17583345582834245,0.5172413793103449,1.3040158090949554,33.28404751451889,151.34750164668657,78,0.1334065021247004,0.5128205128205128,1.1553341987001324,43.478991591408004,475.53903987791415
128,16640,60,0.13952895963501447,0.5333333333333333,1.0534205441699347,22.46111639635493,156.01113138035848,78,0.08039568646178928,0.5128205128205128,0.6962470683059819,31.405971840935827,475.3683676464176
129,16899,60,0.12108755062568059,0.5,0.9141909593963535,21.29326981079535,156.22076678302903,79,0.08122793081083202,0.5063291139240507,0.7081286835946613,27.55510320933014,480.6249905116976
130,17160,61,0.13205775159068317,0.5409836065573771,1.0057218729851818,26.509119113734094,165.79956244768826,80,0.08815437468084032,0.5125,0.7735514984171956,35.919782392392506,491.4880694775192
131,17423,61,0.13710688336236063,0.5409836065573771,1.0441749149398858,25.57711987572118,160.99099588562825,81,0.08035915518321163,0.5185185185185185,0.7097128419982551,38.55258351525308,494.709698746071
132,17688,62,0.09286074984851551,0.5161290322580645,0.7132769538428154,18.239041117739262,165.5477711313659,81,0.054024446578394086,0.5185185185185185,0.47713099311608026,31.552700732376557,501.73474837482144
133,17955,63,0.0654970360652052,0.5396825396825397,0.5073378598129726,16.56837197045266,168.3371541835846,82,0.03793711081624791,0.5121951219512195,0.33719241656605753,22.21168296421044,506.3164800409475
134,18224,64,0.1046365556787491,0.546875,0.8172376250779387,26.650714876720322,167.03194576327462,83,0.08933038861559801,0.5060240963855421,0.798995285603802,28.630425722009328,509.5039517640041
135,18495,65,0.12014293852615594,0.5384615384615384,0.9460064439618688,31.934740026263732,174.36488644608744,83,0.12396489025215672,0.5060240963855421,1.108775685708494,36.492187419663765,515.9475455815184
136,18768,67,0.024382149766504834,0.5223880597014925,0.19505719813203867,13.304960981591329,180.78771026489844,83,0.05563453676433623,0.5060240963855421,0.49761042440706804,21.238550070925392,518.8567761269549
137,19043,67,-0.11529482755277982,0.5223880597014925,-0.9223586204222386,-19.85601562074175,179.32503152199405,84,-0.0960072866492155,0.5119047619047619,-0.8640655798429395,-14.494130511500245,523.68586470342
138,19320,69,-0.11839784717386258,0.5507246376811594,-0.9618686574666788,-16.971293246262853,183.30387670164427,85,-0.07954758433945483,0.5176470588235295,-0.720334013002232,-4.534728301990469,534.1351470172233
139,19599,70,-0.04866056736239483,0.5,-0.3983039099406646,-1.0104748078007333,182.55340478806792,86,-0.0423157023472178,0.5232558139534884,-0.3855143955891683,13.690458346540034,539.1833075627278
140,19880,71,-0.10552964202872657,0.49295774647887325,-0.8702197214361208,-14.526622307326058,184.23081225461462,86,-0.08602233513690959,0.5232558139534884,-0.7837007705877056,-0.1983254685553888,540.9068329742769
141,20163,73,-0.07419805214804721,0.4657534246575342,-0.620785442789619,-4.8118776336631015,190.40421271699304,87,-0.03818954658906259,0.5172413793103449,-0.3500129760008438,8.713720894350708,547.6904598570611
142,20448,73,-0.06073082967412061,0.4794520547945205,-0.5081105756658617,-1.450509159668563,191.26441838777038,88,-0.013266363482541219,0.5113636363636364,-0.12230982791389565,9.059841081492586,556.2743812425917
143,20735,74,-0.11029316264452577,0.44594594594594594,-0.9293467074000741,-18.685287644130092,199.3451960068764,89,-0.07703672536530076,0.5056179775280899,-0.7144092011800762,-16.79705265190772,563.5577212664743
144,21024,75,-0.07640120711166784,0.5333333333333333,-0.6482857396739785,-11.406812099591058,197.19219709090302,89,-0.06053181871806785,0.5056179775280899,-0.561348993629867,-10.701731185077115,565.4960235307539
145,21315,75,-0.0865557949303001,0.5066666666666667,-0.7344502745544887,-15.440596555560681,200.3870669841907,90,-0.05215216131058492,0.5,-0.4864429769816587,-15.967541566326908,571.5910546244214
146,21608,77,0.03610744130206122,0.5064935064935064,0.31060795464097973,11.869140429488702,202.81721627726253,91,0.0494321154134551,0.4945054945054945,0.46371434635336095,8.072073687545284,578.3811933997874
147,21903,77,0.060122552524847266,0.5064935064935064,0.5171937527035911,18.33750310798245,205.10489976871986,91,0.06799908943738639,0.4945054945054945,0.63788800150152,13.926398130272688,576.0625490197054
148,22200,77,0.0786448476129004,0.4935064935064935,0.6765285597431702,23.28403549400329,213.04615063006375,91,0.08597809290025601,0.4945054945054945,0.8065460038778475,19.06752900636652,586.4614701948003
149,22499,78,0.07315737702268667,0.5,0.6335614697588264,25.92223791007455,212.9637767901064,92,0.08251514062909825,0.5,0.7784462798039101,26.36423364692388,587.9048807580949
150,22800,80,0.08400865327323408,0.525,0.7371729407054017,27.373309152142497,217.69848828337996,92,0.09038785301929915,0.5,0.8527172999511736,26.412137805618777,597.9836159229454
151,23103,81,0.12228605781690419,0.5555555555555556,1.080001219924839,39.90653979286804,218.61547140304268,93,0.12456048370133571,0.5053763440860215,1.1816845048455042,42.82100980216259,602.027394947344
152,23408,82,0.10940175989282763,0.5121951219512195,0.972384111523931,36.47126097822945,218.85333107304146,93,0.10560452228996438,0.5053763440860215,1.001852464950924,39.60548518327222,602.8233050502786
153,23715,83,0.13021637414943404,0.5180722891566265,1.1646906575267235,40.518855739595914,223.7182852246879,93,0.12033409159211869,0.5053763440860215,1.1415894287952377,44.6497646826789,603.770792023692
154,24024,84,0.15703041651509714,0.5357142857142857,1.4132737486358742,48.618321593655864,226.8982095568741,94,0.14999748971318502,0.5106382978723404,1.4308848555154223,58.201232579987064,617.8553522276804
155,24335,86,0.15080963561077043,0.5930232558139535,1.3739411683268787,53.13937802465196,231.33297625207757,95,0.16320037395171524,0.5052631578947369,1.56536299602812,56.495034581008255,621.6814212291958
156,24648,86,0.12389350121420649,0.5465116279069767,1.1287235136996618,50.35062778760138,236.9311500496217,95,0.13911041578028704,0.5052631578947369,1.3343002344404795,54.544350918982786,626.6359398908636
157,24963,88,0.07520983447569508,0.5340909090909091,0.6934004125743101,28.87369431777052,234.44475280601716,96,0.06982603046837074,0.5104166666666666,0.6733778518634208,36.53655833332218,632.1576700425637
158,25280,89,0.03548567322224908,0.48314606741573035,0.32908059551896574,13.965598099113329,239.8642686084213,97,0.034641028540274094,0.5051546391752577,0.3358572325897418,18.393285674263204,638.2653752861004
159,25599,91,0.08212730967680845,0.5054945054945055,0.7704224552400033,24.87463458854439,238.99306694034976,98,0.06900452368385873,0.5,0.6725729012080705,24.251167791545093,644.4199161417438
160,25920,91,0.06589445994269531,0.5274725274725275,0.6181448268005436,19.445892062581116,246.26190368680057,98,0.05723716326268599,0.5,0.5578788592016551,20.206344727357134,643.3239515490307
161,26243,92,0.048244705323401665,0.5434782608695652,0.4551396397426021,15.061528359956249,244.04762278244752,99,0.05012835088806195,0.494949494949495,0.49115552529177503,9.982252703839443,650.8721305063796
162,26568,93,0.01980620408219319,0.5268817204301075,0.18789815010556585,9.192758709254221,251.70638927203126,99,0.03485795936848032,0.494949494949495,0.34153685570978126,5.523120011438515,655.8143195604687
163,26895,93,0.09672344933505675,0.5376344086021505,0.9175992091400341,34.35785295183192,254.06185895179578,100,0.10197588686043259,0.5,1.0043460089004483,35.327063054466336,664.220126733711
164,27224,95,0.05781786398487525,0.5157894736842106,0.5545694694185437,21.719503570201056,249.8573676175639,100,0.05841741953719663,0.5,0.5753448581697153,20.105821314899202,662.0289378889582
165,27555,96,0.006298569672710369,0.4583333333333333,0.06074120621740049,7.268373755358951,254.9349985893203,101,0.012073881561935893,0.504950495049505,0.11952532938763333,10.885424917684489,667.3606349893824
166,27888,98,-0.0005862992136630107,0.47959183673469385,-0.005714537860096574,-0.20366819768720035,258.65919529179985,102,0.0016840509823461162,0.5,0.016756095708814478,0.602841027323386,676.5081147236549
167,28223,99,0.050774070938974035,0.5151515151515151,0.49748226385744937,14.935384866510852,266.0692885753115,103,0.03499742848210781,0.5048543689320388,0.34997428482107806,19.13889955827795,688.461262505188
168,28560,100,0.04779014057774358,0.53,0.4706782988780424,17.956254745508524,263.81953376001024,103,0.0393149895084569,0.5048543689320388,0.39314989508456905,21.742694985047095,686.9441702175088
169,28899,101,0.0910855861895624,0.5544554455445545,0.9017012992818785,34.49403878955626,274.79979785819296,103,0.08927386005472678,0.5048543689320388,0.8927386005472677,38.474858307375484,692.1108832749163
170,29240,103,0.08496416701890037,0.5242718446601942,0.8496416701890037,34.54802120094063,275.79319725668813,104,0.07933500308343645,0.5096153846153846,0.7973069133897787,43.509442571598946,701.0481452302708
171,29583,103,0.012107351217348935,0.4854368932038835,0.12107351217348934,6.782545589724215,275.51247978870657,104,0.004609416850623033,0.5096153846153846,0.04632406603466025,15.132069004169345,703.7804149958076
172,29928,104,-0.03861818362051114,0.47115384615384615,-0.388107942099745,-8.683873744841634,277.1392487427539,104,-0.03861818362051185,0.5096153846153846,-0.38810794209975213,-0.33435033039653206,703.4265242082508
